timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.02843386 -0.44311816],[ 0.14048548 -0.9345101 ],-0.091375592952,-0.091375592952,"[ 1.04381212  1.31897888  0.0051696   0.53312639  1.29311315 -0.53789895
  0.13979372  0.17484772  0.10412491  0.51958768  0.        ]","[[-0.02111556  0.0899029   0.14822705 -0.06214081]
 [ 0.00203375 -0.00380981  0.          0.        ]]",[-0.01994429 -0.08535631]
1,[-0.02869834 -0.44858414],[ 1.19217222 -0.22400514],-0.0893829658512,-0.0893829658512,"[ 1.04393905  1.32219098  0.01382025  0.46373954  1.29308605 -0.53789351
  0.19245137 -0.32378008  0.10535372  0.49907339  0.        ]","[[-0.01548493  0.05269923  0.14822705 -0.06214081]
 [ 0.55917003 -3.70422448  0.          0.        ]]",[-0.01994429 -0.08535631]
2,[-0.02839977 -0.45102105],[ 1.94488641 -0.29184872],-0.0905698166712,-0.0905698166712,"[ 1.0432196   1.32332562  0.09181693  0.30997419  1.29305896 -0.53788807
  0.5653332  -0.43361977  0.10550637  0.51042385  0.        ]","[[ 0.03528119 -0.0295641   0.14822705 -0.06214081]
 [ 4.50430498 -4.51938603  0.          0.        ]]",[-0.01994429 -0.08535631]
3,[-0.02800605 -0.45259359],[-0.0292158   0.33451685],-0.101957893789,-0.101957893789,"[ 1.02527731  1.31340886  0.28874943  0.12162215  1.29303186 -0.53788263
  0.93084476 -0.57747556  0.09700926  0.62251984  0.        ]","[[ 0.16416818 -0.13066359  0.14822705 -0.06214081]
 [ 8.37152442 -5.58699259  0.          0.        ]]",[-0.01994429 -0.08535631]
4,[-0.02828798 -0.45330948],[ 1.533667   -2.17165944],-0.119370461628,-0.119370461628,"[ 0.96918399  1.29216043  0.53376582 -0.05739515  1.29300476 -0.53787719
  0.90420899 -0.38405914  0.06846715  0.78727942  0.        ]","[[ 0.32877258 -0.22800243  0.14822705 -0.06214081]
 [ 8.08985729 -4.15167186  0.          0.        ]]",[-0.01994429 -0.08535631]
5,[-0.02804111 -0.45366049],[-1.70333474 -1.40599762],-0.140032749726,-0.140032749726,"[ 0.85319792  1.24966921  0.81266953 -0.27583044  1.29297767 -0.53787175
  1.2631203  -0.9067149   0.00838803  0.97540989  0.        ]","[[  0.52867102  -0.34995254   0.14822705  -0.06214081]
 [ 11.88736517  -8.0303789    0.           0.        ]]",[-0.01994429 -0.08535631]
6,[-0.02769838 -0.45674098],[-1.16011497 -0.50354144],-0.151726198446,-0.151726198446,"[ 0.6930282   1.14428377  1.05588946 -0.60997586  1.29295058 -0.53786632
  0.8671107  -1.41859541 -0.06379526  1.08493152  0.        ]","[[  0.72438315  -0.54867533   0.14822705  -0.06214081]
 [  7.69774065 -11.82927047   0.           0.        ]]",[-0.01994429 -0.08535631]
7,[-0.02699393 -0.458637  ],[-1.12266227  0.26298467],-0.143081557364,-0.143081557364,"[ 0.58215729  0.95035629  1.17887223 -0.9798514   1.29292349 -0.53786088
  0.47882351 -1.65546024 -0.10368706  1.0322151   0.        ]","[[  0.83712247  -0.80290027   0.14822705  -0.06214081]
 [  3.58974934 -13.58740834   0.           0.        ]]",[-0.01994429 -0.08535631]
8,[-0.02652964 -0.45678365],[-1.17187017 -0.1331718 ],-0.119876288748,-0.119876288748,"[ 0.54911727  0.69718486  1.21056816 -1.26724088  1.2928964  -0.53785544
  0.09805832 -1.47869343 -0.13116688  0.87117854  0.        ]","[[  0.86850011  -1.06148899   0.14822705  -0.06214081]
 [ -0.43867623 -12.27587554   0.           0.        ]]",[-0.01994429 -0.08535631]
9,[-0.02671092 -0.45415586],[ 1.12716673 -0.92117217],-0.0852455391468,-0.0852455391468,"[ 0.59967715  0.41647476  1.16115393 -1.44122165  1.29286931 -0.53785
 -0.27520514 -1.51682084 -0.17719492  0.63201576  0.        ]","[[  0.82010601  -1.30984813   0.14822705  -0.06214081]
 [ -4.38773675 -12.55911743   0.           0.        ]]",[-0.01994429 -0.08535631]
10,[-0.02561876 -0.44351909],[ 0.53049124 -0.50635949],-0.0514008140721,-0.0514008140721,"[ 0.64682239  0.07125252  1.1104435  -1.50393132  1.29284223 -0.53784456
  0.10700959 -1.97483259 -0.29641322  0.40492536  0.        ]","[[  0.77292273  -1.59513996   0.14822705  -0.06214081]
 [ -0.34401879 -15.95870544   0.           0.        ]]",[-0.01994429 -0.08535631]
11,[-0.02394507 -0.42686087],[ 0.75244344  0.2859952 ],-0.0459325057619,-0.0459325057619,"[ 0.63280975 -0.33025426  1.12598435 -1.38428383  1.29281515 -0.53783912
  0.30602906 -2.20235566 -0.48852223  0.27403402  0.        ]","[[  0.78716771  -1.93126362   0.14822705  -0.06214081]
 [  1.76155458 -17.64800189   0.           0.        ]]",[-0.01994429 -0.08535631]
12,[-0.02186287 -0.40266559],[-0.51084086 -0.03201205],-0.0715707991044,-0.0715707991044,"[ 0.56665444 -0.68533744  1.19386948 -1.06646481  1.29278806 -0.53783369
  0.58419164 -2.00263474 -0.7003363   0.24469756  0.        ]","[[  0.85192389  -2.26935794   0.14822705  -0.06214081]
 [  4.70444654 -16.1663263    0.           0.        ]]",[-0.01994429 -0.08535631]
13,[-0.02052873 -0.38688943],[-0.5782812  -0.38135728],-0.103698932542,-0.103698932542,"[ 0.48762231 -0.94083364  1.26444067 -0.6132951   1.29276098 -0.53782825
  0.38418992 -1.97650561 -0.90868043  0.27155231  0.        ]","[[  0.92478392  -2.59074415   0.14822705  -0.06214081]
 [  2.58857157 -15.97296476   0.           0.        ]]",[-0.01994429 -0.08535631]
14,[-0.02031321 -0.38123831],[ 0.13268301 -0.1306241 ],-0.139530698039,-0.139530698039,"[ 0.45571484 -1.0923686   1.29008244 -0.04158668  1.29273391 -0.53782281
  0.1628952  -2.13726489 -1.12706753  0.34065368  0.        ]","[[  0.9530659   -2.92218158   0.14822705  -0.06214081]
 [  0.24742104 -17.16681246   0.           0.        ]]",[-0.01994429 -0.08535631]
15,[-0.02009507 -0.37518877],[ 1.60783098  0.78837163],-0.158239845957,-0.158239845957,"[ 0.44407093 -1.11994439  1.29904745  0.26628178  1.29270683 -0.53781737
  0.21214668 -0.01174703 -1.23322137  0.40339712  0.        ]","[[ 0.96324275 -3.08856418  0.14822705 -0.06214081]
 [ 0.7684863  -1.39078157  0.          0.        ]]",[-0.01994429 -0.08535631]
