timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-2.34255672 -1.39836109],[-0.93472026 -1.40318219],-0.240157625213,-0.240157625213,"[ 1.03112999  1.90590034 -0.01033515  0.74958781  0.47066292 -1.5464691
 -0.27879292  0.32819387  0.91809417  1.85807109  0.        ]","[[ 0.04689937 -0.05145348  0.05511998 -0.17944897]
 [-0.00375525 -0.0019788   0.          0.        ]]",[-0.27146405 -0.26689467]
1,[-1.73110688 -0.90959138],[-1.0173682  -1.69736985],-0.230819995972,-0.230819995972,"[ 1.03264583  1.90215548 -0.06659633  0.63777765  0.47066242 -1.54646455
 -0.65971339 -0.21293883  0.91602255  1.74248314  0.        ]","[[ 0.00974087 -0.09120607  0.05511998 -0.17944897]
 [-3.6997968  -3.96009368  0.          0.        ]]",[-0.27146405 -0.26689467]
2,[-0.59602118 -0.20710334],[-1.4110814   0.44715986],-0.201299991383,-0.201299991383,"[ 1.02503829  1.87883257 -0.23739487  0.3086037   0.47066192 -1.54646
 -1.05972537 -0.74334618  0.87200149  1.39889533  0.        ]","[[-0.10319687 -0.20933392  0.05511998 -0.17944897]
 [-7.58109048 -7.83976064  0.          0.        ]]",[-0.27146405 -0.26689467]
3,[ 0.45109463  0.11326771],[-0.05838806 -0.60484107],-0.154312035893,-0.154312035893,"[ 0.97122828  1.8290901  -0.51888058 -0.06384318  0.47066142 -1.54645544
 -1.45207195 -0.47984992  0.71036551  0.91945101  0.        ]","[[ -0.2930146   -0.34679166   0.05511998  -0.17944897]
 [-11.38802709  -5.9124242    0.           0.        ]]",[-0.27146405 -0.26689467]
4,[ 1.22422135  0.7772752 ],[ 0.72106487  1.06843341],-0.0973898550608,-0.0973898550608,"[ 0.84144667  1.75369844 -0.83510363 -0.42729238  0.47066092 -1.54645089
 -1.45260997 -0.79123642  0.40073341  0.46052712  0.        ]","[[ -0.52082738  -0.48789257   0.05511998  -0.17944897]
 [-11.39328548  -8.19006364   0.           0.        ]]",[-0.27146405 -0.26689467]
5,[ 1.22828865  0.59247118],[ 0.99337346  0.1176883 ],-0.0471333415464,-0.0471333415464,"[ 0.67675275  1.66943121 -1.07770003 -0.72166263  0.47066042 -1.54644634
 -1.13557168 -0.22785207  0.05098978  0.17802759  0.        ]","[[-0.71782973 -0.61034784  0.05511998 -0.17944897]
 [-8.31711145 -4.06920119  0.          0.        ]]",[-0.27146405 -0.26689467]
6,[ 1.03434026  0.56489533],[ 0.61101335  0.42342269],-0.0167535881251,-0.0167535881251,"[ 0.54969847  1.60897048 -1.21244262 -0.89226127  0.47065992 -1.54644178
 -0.71361696 -0.15330705 -0.19498321  0.06375174  0.        ]","[[-0.84309411 -0.68626103  0.05511998 -0.17944897]
 [-4.22292833 -3.52394456  0.          0.        ]]",[-0.27146405 -0.26689467]
7,[ 0.74853075  0.37765872],[ 0.91969393  1.64143704],-0.00881209957596,-0.00881209957596,"[ 0.48409307  1.56328166 -1.27023408 -1.00524929  0.47065942 -1.54643723
 -0.45593756  0.08533434 -0.33046385  0.02922057  0.        ]","[[-0.90246731 -0.73922638  0.05511998 -0.17944897]
 [-1.7226919  -1.77840913  0.          0.        ]]",[-0.27146405 -0.26689467]
8,[-0.04879402 -0.31469169],[-0.49310414  0.65796835],-0.00866445124022,-0.00866445124022,"[ 0.4867868   1.56726711 -1.26799192 -0.99584907  0.47065892 -1.54643268
 -0.07756023  0.63131842 -0.32292491  0.03013856  0.        ]","[[-0.9000853  -0.73472566  0.05511998 -0.17944897]
 [ 1.94866777  2.21517641  0.          0.        ]]",[-0.27146405 -0.26689467]
9,[ 0.00395367 -0.60991102],[ 0.06605013 -0.39654726],-0.0136192991529,-0.0136192991529,"[ 0.5080978   1.62672724 -1.24988374 -0.84484206  0.47065842 -1.54642812
 -0.28268639  0.9815956  -0.23256857  0.03969696  0.        ]","[[-0.88108145 -0.66471573  0.05511998 -0.17944897]
 [-0.04165326  4.77727649  0.          0.        ]]",[-0.27146405 -0.26689467]
10,[ 0.01300624 -0.56420749],[-0.98869319  0.05487799],-0.0214149209013,-0.0214149209013,"[ 0.51010131  1.68758445 -1.24814187 -0.66462211  0.47065792 -1.54642357
 -0.25561512  0.7539858  -0.16049606  0.04628589  0.        ]","[[-0.87927916 -0.58587403  0.05511998 -0.17944897]
 [ 0.22101402  3.11244162  0.          0.        ]]",[-0.27146405 -0.26689467]
11,[ 0.59042525 -0.38417721],[ 0.29055134 -0.59120285],-0.0224685249134,-0.0224685249134,"[ 0.47080618  1.73186315 -1.28110547 -0.51157914  0.47065742 -1.54641902
 -0.65918802  0.77545939 -0.1569639   0.02923845  0.        ]","[[-0.91414774 -0.52204926  0.05511998 -0.17944897]
 [-3.69481485  3.26951714  0.          0.        ]]",[-0.27146405 -0.26689467]
