timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.5396238  -1.92617834],[ 0.59814016  0.94131518],-0.401748938035,-0.401748938035,"[ 1.03352115  1.80773706  0.02521436  1.15707869 -1.59710911  0.91107146
 -0.26896436  0.32059903  2.91766841 -0.69283722  0.        ]","[[ 0.0621726   0.07341378 -0.18437665  0.10364423]
 [ 0.00302484  0.00153876  0.          0.        ]]",[-0.29924834 -0.29646781]
1,[ 0.35531023 -2.11576176],[ 1.1447277  -3.07309892],-0.398728246877,-0.398728246877,"[ 1.03095633  1.80325015  0.06084218  1.25879442 -1.59710485  0.91107021
 -0.01406807  0.83570004  2.9069372  -0.60295704  0.        ]","[[ 0.08595852  0.11083145 -0.18437665  0.10364423]
 [ 2.36770187  3.72781195  0.          0.        ]]",[-0.29924834 -0.29646781]
2,[ 0.05808996 -2.05799961],[ 0.10246224 -2.73327429],-0.390888679031,-0.390888679031,"[ 1.01470586  1.79758794  0.1897767   1.35105231 -1.59710058  0.91106896
  0.4074711   0.27793295  2.86961165 -0.38925512  0.        ]","[[ 0.1725491   0.14490408 -0.18437665  0.10364423]
 [ 6.2783281  -0.30709946  0.          0.        ]]",[-0.29924834 -0.29646781]
3,[-0.0349304  -1.92616963],[-0.96776489 -1.60935568],-0.382467625449,-0.382467625449,"[ 0.97087582  1.80483966  0.37712989  1.22692021 -1.59709632  0.9110677
  0.43793961 -0.26859941  2.81807756 -0.17988688  0.        ]","[[ 0.30095174  0.09909392 -0.18437665  0.10364423]
 [ 6.56098827 -4.26073881  0.          0.        ]]",[-0.29924834 -0.29646781]
4,[ 0.21688199 -1.68780184],[-0.48919544 -3.00740237],-0.380308030039,-0.380308030039,"[ 0.92559919  1.81081436  0.50637085  0.88860482 -1.59709206  0.91106645
  0.0114395  -0.80408177  2.80335672 -0.12712634  0.        ]","[[ 0.39247336 -0.02498701 -0.18437665  0.10364423]
 [ 2.60434758 -8.13444486  0.          0.        ]]",[-0.29924834 -0.29646781]
5,[ 0.35775813 -1.60509253],[-1.03055929 -0.98305051],-0.385482307374,-0.385482307374,"[ 0.90698704  1.77817224  0.55070869  0.34561874 -1.59708779  0.9110652
 -0.2025626  -1.32906611  2.83574167 -0.27519992  0.        ]","[[  0.42464156  -0.22578018  -0.18437665   0.10364423]
 [  0.61905051 -11.9322197    0.           0.        ]]",[-0.29924834 -0.29646781]
6,[ 0.62418056 -1.48369336],[ 0.93613408 -1.79894626],-0.393477829696,-0.393477829696,"[ 0.92293789  1.65115012  0.51295005 -0.3547239  -1.59708353  0.91106394
 -0.6302054  -1.83427626  2.8579163  -0.63093831  0.        ]","[[  0.39721951  -0.50109376  -0.18437665   0.10364423]
 [ -3.34819132 -15.58697298   0.           0.        ]]",[-0.29924834 -0.29646781]
7,[ 0.46220595 -1.64572358],[-0.65545681 -2.11867558],-0.393475452222,-0.393475452222,"[ 0.93877943  1.36904557  0.47235241 -1.09337645 -1.59707927  0.91106269
 -0.22381083 -2.33913723  2.76798936 -1.05240569  0.        ]","[[  0.36808281  -0.84947796  -0.18437665   0.10364423]
 [  0.42192147 -19.23924552   0.           0.        ]]",[-0.29924834 -0.29646781]
8,[ 0.70854825 -1.50497568],[ 0.82669737 -1.6243998 ],-0.378932976176,-0.378932976176,"[ 0.94782558  0.89482485  0.4475043  -1.65091151 -1.59707501  0.91106144
 -0.50436068 -2.8337164   2.51691313 -1.43377879  0.        ]","[[  0.35041158  -1.2701614   -0.18437665   0.10364423]
 [ -2.18073656 -22.81720791   0.           0.        ]]",[-0.29924834 -0.29646781]
9,[ 0.5412569  -1.69635701],[ 0.14625281 -1.96580522],-0.345092323313,-0.345092323313,"[ 0.95293835  0.26225099  0.43283691 -1.72375603 -1.59707074  0.91106018
 -0.14726637 -3.3186745   2.10168387 -1.6559083   0.        ]","[[  0.3400344   -1.76170766  -0.18437665   0.10364423]
 [  1.13201509 -26.3256669    0.           0.        ]]",[-0.29924834 -0.29646781]
10,[ 0.34682012 -1.93715   ],[ 1.06758331 -1.57577058],-0.291052788022,-0.291052788022,"[ 0.9386961  -0.37997099  0.47256321 -1.03723561 -1.59706648  0.91105893
 -0.08753965 -3.79393436  1.61559357 -1.56187432  0.        ]","[[  0.36823408  -2.32271998  -0.18437665   0.10364423]
 [  1.68609702 -29.76409446   0.           0.        ]]",[-0.29924834 -0.29646781]
