timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.38517499 -1.14374757],[-3.1532521  -0.34740345],-0.30732453704,-0.30732453704,"[ 1.06702361  1.54703112 -0.03555382  1.10879005 -0.37689352 -1.49705994
 -0.22549157  0.29328547  1.96225367  2.16969614  0.        ]","[[ 0.01453125 -0.01156155 -0.04300823 -0.17269317]
 [ 0.00166889 -0.00245959  0.          0.        ]]",[-0.47228989 -0.44850722]
1,[-2.49549532 -0.83597726],[-3.30106751  0.99105435],-0.301711187283,-0.301711187283,"[ 1.06672037  1.54670067 -0.09473785  1.07331327 -0.3768933  -1.49705747
 -0.7107466   0.09332327  1.96077121  2.05516948  0.        ]","[[-0.02512084 -0.0253964  -0.04300823 -0.17269317]
 [-3.95371031 -1.37645079  0.          0.        ]]",[-0.47228989 -0.44850722]
2,[-2.02157354 -1.18270791],[-1.77901723 -1.06192505],-0.287729078982,-0.287729078982,"[ 1.05246215  1.54699869 -0.27014544  1.10442078 -0.37689308 -1.49705501
 -1.18665587  0.66860727  1.94060113  1.78368873  0.        ]","[[-0.14311634 -0.01326437 -0.04300823 -0.17269317]
 [-7.83291756  2.57647443  0.          0.        ]]",[-0.47228989 -0.44850722]
3,[-0.99146599 -0.47748363],[-0.18591952 -1.59663725],-0.262099005778,-0.262099005778,"[ 0.98580761  1.54710635 -0.55207759  1.13341141 -0.37689286 -1.49705254
 -1.65277167  0.08514396  1.85249346  1.3366254   0.        ]","[[ -3.37895077e-01  -1.95966960e-03  -4.30082262e-02  -1.72693169e-01]
 [ -1.16323115e+01  -1.43264811e+00   0.00000000e+00   0.00000000e+00]]",[-0.47228989 -0.44850722]
4,[-0.30801767 -0.12119731],[-0.93225394 -0.99600775],-0.220977206789,-0.220977206789,"[ 0.83531416  1.54396119 -0.8697746   0.95891779 -0.37689265 -1.49705008
 -1.71458634 -0.48695128  1.61053421  0.74543823  0.        ]","[[ -0.57559683  -0.07005381  -0.04300823  -0.17269317]
 [-12.13619896  -5.36365821   0.           0.        ]]",[-0.47228989 -0.44850722]
5,[ 1.36326885  0.98720104],[ 0.78952508  1.30686125],-0.16173262748,-0.16173262748,"[ 0.57477321  1.51735861 -1.18153335  0.58922274 -0.37689243 -1.49704761
 -2.13740912 -1.04523941  1.12289198  0.15060817  0.        ]","[[ -0.85290032  -0.21581647  -0.04300823  -0.17269317]
 [-15.58273623  -9.19980024   0.           0.        ]]",[-0.47228989 -0.44850722]
6,[ 1.48831725  0.63829321],[ 1.27059257  0.81483641],-0.098587267583,-0.098587267583,"[ 0.24198954  1.46568774 -1.40735123  0.23912425 -0.37689221 -1.49704515
 -1.71664608 -0.44263158  0.50652664 -0.17908953  0.        ]","[[ -1.1301445   -0.35826793  -0.04300823  -0.17269317]
 [-12.15305932  -5.059136     0.           0.        ]]",[-0.47228989 -0.44850722]
7,[  1.29021442e+00  -7.67052174e-04],[ 0.94065748  0.51634328],-0.0566382330038,-0.0566382330038,"[-0.03016476  1.43245574 -1.5072705   0.07842405 -0.37689199 -1.49704268
 -1.20199021  0.04129693  0.0618527  -0.23913523  0.        ]","[[-1.33111613 -0.42608783 -0.04300823 -0.17269317]
 [-7.95802735 -1.73394575  0.          0.        ]]",[-0.47228989 -0.44850722]
8,[ 0.75505984 -0.61992961],[ 0.94829448 -1.08978234],-0.0370295680623,-0.0370295680623,"[-0.20031482  1.42501023 -1.53930581  0.04621704 -0.37689177 -1.49704022
 -0.7262409   0.34364072 -0.17809978 -0.2211019   0.        ]","[[-1.45136864 -0.43992264 -0.04300823 -0.17269317]
 [-4.08012064  0.34353201  0.          0.        ]]",[-0.47228989 -0.44850722]
9,[ 0.38472232 -0.27736253],[ 0.52267038 -1.07696908],-0.0296194313895,-0.0296194313895,"[-0.26208574  1.40639529 -1.54559397 -0.02961215 -0.37689155 -1.49703776
 -0.25592259 -0.23380723 -0.28960506 -0.19185394  0.        ]","[[-1.49450691 -0.47286208 -0.04300823 -0.17269317]
 [-0.24648039 -3.62424992  0.          0.        ]]",[-0.47228989 -0.44850722]
10,[ 0.23436449  0.33752337],[ 0.43551886  0.67280853],-0.0238267709713,-0.0238267709713,"[ -2.39317872e-01   1.33432728e+00  -1.54359723e+00  -2.76415807e-01
  -3.76891334e-01  -1.49703529e+00  -1.48499997e-03  -7.99727853e-01
  -3.62344528e-01  -1.37707208e-01   0.00000000e+00]","[[-1.47862774 -0.58436252 -0.04300823 -0.17269317]
 [ 1.82748099 -7.51282663  0.          0.        ]]",[-0.47228989 -0.44850722]
11,[-0.36301714 -0.0744615 ],[ 0.49249934  0.44957095],-0.0194252524563,-0.0194252524563,"[-0.16293885  1.24025945 -1.5341291  -0.52630334 -0.37689112 -1.49703283
  0.20534234 -0.39045263 -0.37351699 -0.08621358  0.        ]","[[-1.42516352 -0.7064032  -0.04300823 -0.17269317]
 [ 3.51336367 -4.70060349  0.          0.        ]]",[-0.47228989 -0.44850722]
