timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.74881208 -1.54633784],[ 1.5799502  -1.14928618],-0.391807330814,-0.391807330814,"[ 1.05656311  2.05867289  0.02698096  1.00389545 -1.27572544  1.6738865
 -0.24126519  0.34714883  2.3475251  -1.35688445  0.        ]","[[ 0.06483691  0.08523541 -0.1461304   0.18939535]
 [ 0.00122443 -0.00417909  0.          0.        ]]",[-0.14556549 -0.2294005 ]
1,[ 1.57689118 -1.58959448],[ 2.92158637 -1.97775578],-0.38984299416,-0.38984299416,"[ 1.0518604   2.06216642  0.08751854  0.88419861 -1.27572058  1.67387728
  0.12269665 -0.19410738  2.34505642 -1.32356981  0.        ]","[[ 0.10456712  0.04540939 -0.1461304   0.18939535]
 [ 3.95861386 -3.96521768  0.          0.        ]]",[-0.14556549 -0.2294005 ]
2,[ 1.35538149 -1.64783216],[ 0.99901658 -0.69201561],-0.383375643752,-0.383375643752,"[ 1.0249771   2.0599617   0.26560192  0.52823344 -1.27571572  1.67386805
  0.47945684 -0.72464272  2.33098909 -1.22543304  0.        ]","[[ 0.22265944 -0.0728503  -0.1461304   0.18939535]
 [ 7.83770092 -7.84780272  0.          0.        ]]",[-0.14556549 -0.2294005 ]
3,[ 1.09445715 -1.70776725],[ 0.92798864 -1.20919883],-0.370113293372,-0.370113293372,"[ 0.9393788   2.01961753  0.54801915 -0.01450738 -1.27571086  1.67385883
  0.82876332 -1.07802015  2.28468395 -1.05859856  0.        ]","[[  0.4175202   -0.25575401  -0.1461304    0.18939535]
 [ 11.63575185 -10.4339188    0.           0.        ]]",[-0.14556549 -0.2294005 ]
4,[ 0.76107979 -1.7213794 ],[ 0.78410393 -1.44705444],-0.348329460252,-0.348329460252,"[ 0.74427027  1.89689787  0.89517668 -0.70213349 -1.27570601  1.67384961
  1.14538204 -1.59097986  2.1796797  -0.8478616   0.        ]","[[  0.68477579  -0.50209828  -0.1461304    0.18939535]
 [ 15.07840504 -14.18792764   0.           0.        ]]",[-0.14556549 -0.2294005 ]
5,[ 0.36413604 -1.66858041],[ 1.03359938 -1.69122831],-0.318079887407,-0.318079887407,"[ 0.39958447  1.63178739  1.22659547 -1.4604659  -1.27570115  1.67384038
  1.40342828 -2.09367093  1.99793169 -0.65668722  0.        ]","[[  1.01449448  -0.82276988  -0.1461304    0.18939535]
 [ 17.88422195 -17.86685658   0.           0.        ]]",[-0.14556549 -0.2294005 ]
6,[ 0.0036829  -1.52591634],[ 0.25869776 -1.5455582 ],-0.279128394647,-0.279128394647,"[-0.11261917  1.18217518  1.4370539  -2.07726971 -1.27569629  1.67383116
  1.73500233 -2.58630728  1.72983131 -0.54021776  0.        ]","[[  1.40835051  -1.21628365  -0.1461304    0.18939535]
 [ 21.4895598  -21.4723118    0.           0.        ]]",[-0.14556549 -0.2294005 ]
7,[-0.04455459 -1.26094222],[-2.15512528 -2.36270315],-0.239789344338,-0.239789344338,"[-0.71626938  0.56486858  1.40038994 -2.24622245 -1.27569143  1.67382194
  1.79028971 -3.06896357  1.41804993 -0.58699601  0.        ]","[[  1.84417446  -1.68117387  -0.1461304    0.18939535]
 [ 22.0908238  -25.0048876    0.           0.        ]]",[-0.14556549 -0.2294005 ]
8,[ 0.01889293 -0.90418839],[ 0.66850242 -1.71110474],-0.222066474143,-0.222066474143,"[-1.20827583 -0.09823867  1.12551515 -1.65903819 -1.27568657  1.67381271
  1.3861971  -3.54202061  1.17096087 -0.86530923  0.        ]","[[  2.24191223  -2.21600986  -0.1461304    0.18939535]
 [ 17.69713309 -28.46742505   0.           0.        ]]",[-0.14556549 -0.2294005 ]
9,[ 0.02707264 -0.67696881],[ 0.607322    0.83285178],-0.232436171869,-0.232436171869,"[-1.55030629 -0.56690932  0.69132449 -0.20620254 -1.27568172  1.67380349
  1.5974263  -4.00582711  0.97612429 -1.31391876  0.        ]","[[  2.61889998  -2.81942201  -0.1461304    0.18939535]
 [ 19.99394974 -31.86253535   0.           0.        ]]",[-0.14556549 -0.2294005 ]
