timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.115895435429,"[[ -7.04717648e-03   7.70885683e-02   1.07856801e-01  -4.82699143e-02]
 [  1.63542539e-03  -6.92375523e-05   0.00000000e+00   0.00000000e+00]]",[ 0.52486289 -2.74340391],-1.66771,"[ 1.04577776  1.77039252 -0.31287025  1.34617874  0.93953464 -0.42104019
  0.51762702  0.31830374  0.39821473  0.55982617  0.        ]",[-0.58527225 -0.3976115 ],[ 0.20320724 -2.00988151]
1,-0.114820345987,"[[  1.06604124e-03   3.73562207e-02   1.07856801e-01  -4.82699143e-02]
 [  8.07000161e-01  -3.95996724e+00   0.00000000e+00   0.00000000e+00]]",[ 0.73694247 -1.97040474],-1.60992,"[ 1.04581164  1.77346304 -0.30006789  1.24489026  0.93953401 -0.42104001
  0.54909991 -0.25287714  0.40010985  0.53252286  0.        ]",[-0.58527225 -0.3976115 ],[ 0.5260141  -0.78042003]
2,-0.112867851649,"[[ 0.03793541 -0.07206898  0.1078568  -0.04826991]
 [ 2.87305275 -6.97250988  0.          0.        ]]",[ 0.54543763 -1.34623086],-1.57942,"[ 1.04478393  1.77089318 -0.24190373  0.96564411  0.93953339 -0.42103984
  0.62983962 -0.68741009  0.39956685  0.48844545  0.        ]",[-0.58527225 -0.3976115 ],[ 0.70232107 -1.05296865]
3,-0.110764673602,"[[  0.12271669  -0.2498725    0.1078568   -0.04826991]
 [  5.5960065  -10.79509028   0.           0.        ]]",[ 0.07951397 -0.51072443],-1.55026,"[ 1.03506819  1.73239867 -0.10859338  0.5180667   0.93953276 -0.42103966
  0.73625054 -1.23878337  0.38463506  0.47051165  0.        ]",[-0.58527225 -0.3976115 ],[-0.4822209  -0.93855851]
4,-0.102833987944,"[[  0.21439902  -0.50090891   0.1078568   -0.04826991]
 [  3.57887766 -14.29689062   0.           0.        ]]",[ 0.61351067  0.82426631],-1.46865,"[ 1.01310368  1.60824171  0.03397759 -0.0767729   0.93953214 -0.42103949
  0.65742206 -1.74388541  0.33367062  0.38740203  0.        ]",[-0.58527225 -0.3976115 ],[ 0.05348998 -0.4881298 ]
5,-0.0866493014826,"[[  0.28739251  -0.80339931   0.1078568   -0.04826991]
 [  3.71995519 -15.94664777   0.           0.        ]]",[ 0.79006648  1.79247284],-1.30907,"[ 0.98722098  1.36089463  0.14552752 -0.68835044  0.93953151 -0.42103931
  0.66293495 -1.98184504  0.21800048  0.22194656  0.        ]",[-0.58527225 -0.3976115 ],[ 0.89058637  2.33877183]
6,-0.0718589930396,"[[  0.39639144  -1.07944655   0.1078568   -0.04826991]
 [  7.16864089 -11.67226408   0.           0.        ]]",[-0.34981197  1.54433763],-1.24828,"[ 0.93504264  1.06003645  0.30748872 -1.10197137  0.93953089 -0.42103914
  0.79770704 -1.36530173  0.07889334  0.17172422  0.        ]",[-0.58527225 -0.3976115 ],[-0.43707721  3.0063732 ]
7,-0.0636976249502,"[[ 0.52097918 -1.27083883  0.1078568  -0.04826991]
 [ 5.29637125 -7.4809602   0.          0.        ]]",[-0.54675341  1.05049372],-1.24355,"[ 0.85629126  0.82154297  0.4836485  -1.2900478   0.93953026 -0.42103896
  0.72453947 -0.76074308 -0.02373949  0.2294719   0.        ]",[-0.58527225 -0.3976115 ],[-0.34937025  1.57881211]
8,-0.0607398924235,"[[ 0.61197555 -1.37923983  0.1078568  -0.04826991]
 [ 3.80822348 -3.3728466   0.          0.        ]]",[-0.76204276  0.29409462],-1.30774,"[ 0.78655451  0.67940659  0.60476635 -1.35735916  0.93952964 -0.42103879
  0.6663832  -0.16818417 -0.08528366  0.2939808   0.        ]",[-0.58527225 -0.3976115 ],[ 0.06611647  0.67049745]
9,-0.0641954831522,"[[ 0.69000396 -1.41938912  0.1078568  -0.04826991]
 [ 3.99399804 -0.65115141  0.          0.        ]]",[-1.15121019 -0.39957458],-1.42432,"[ 0.71902678  0.62590497  0.702686   -1.37485168  0.93952901 -0.42103861
  0.67364282  0.22439621 -0.10406689  0.38899373  0.        ]",[-0.58527225 -0.3976115 ],[-2.12405442 -0.93179893]
10,-0.06292139939,"[[ 0.72939331 -1.46929263  0.1078568  -0.04826991]
 [-0.04166114 -4.32697039  0.          0.        ]]",[-0.22094852  0.85559118],-1.3852,"[ 0.68236423  0.55895678  0.74983075 -1.39092026  0.93952839 -0.42103844
  0.51593137 -0.30580823 -0.13722413  0.4108984   0.        ]",[-0.58527225 -0.3976115 ],[-0.51501342  0.24829989]
11,-0.0523890234141,"[[ 0.70811606 -1.54510423  0.1078568  -0.04826991]
 [-2.07928787 -3.25775766  0.          0.        ]]",[ 0.26718205  0.99770284],-1.31154,"[ 0.70237684  0.4566542   0.72456159 -1.40321956  0.93952776 -0.42103826
  0.43630189 -0.15158359 -0.19850511  0.31719917  0.        ]",[-0.58527225 -0.3976115 ],[ 0.7501917   1.18420082]
12,-0.0484977032933,"[[ 0.69672394 -1.56988962  0.1078568  -0.04826991]
 [ 0.93007896  0.76581169  0.          0.        ]]",[-0.51298785 -0.1060825 ],-1.46484,"[ 0.71289034  0.42313593  0.71084026 -1.40405978  0.93952714 -0.42103809
  0.55390601  0.42878111 -0.22102595  0.28143768  0.        ]",[-0.58527225 -0.3976115 ],[ 0.46010035 -1.01271857]
13,-0.0496220258676,"[[ 0.73341732 -1.59445634  0.1078568  -0.04826991]
 [ 2.73325598 -3.20922818  0.          0.        ]]",[-0.78959012  0.75147974],-1.37977,"[ 0.67852372  0.38991259  0.75455528 -1.40334465  0.93952651 -0.42103791
  0.62437287 -0.14458393 -0.23478421  0.31875906  0.        ]",[-0.58527225 -0.3976115 ],[-1.04613433 -0.17016519]
14,-0.0434377338004,"[[ 0.74783212 -1.66475708  0.1078568  -0.04826991]
 [-1.27845791 -3.81883137  0.          0.        ]]",[ 0.08068699  1.36685312],-1.22972,"[ 0.66462927  0.2950155   0.77134236 -1.39279388  0.93952589 -0.42103774
  0.46759706 -0.23251386 -0.29183118  0.28994787  0.        ]",[-0.58527225 -0.3976115 ],[ 0.3765829   2.67201171]
15,-0.038386839844,"[[ 0.73746432 -1.70064951  0.1078568  -0.04826991]
 [ 0.23665999  0.21614237  0.          0.        ]]",[-0.38466752  0.39750534],-1.34077,"[ 0.67464435  0.24677756  0.75928988 -1.38255765  0.93952527 -0.42103756
  0.52680683  0.34949643 -0.32568982  0.25126822  0.        ]",[-0.58527225 -0.3976115 ],[-0.32655483  0.46621732]
16,-0.0400046061001,"[[ 0.72918039 -1.67784591  0.1078568  -0.04826991]
 [-1.06072952  2.05808078  0.          0.        ]]",[-0.19041348 -0.02008545],-1.39481,"[ 0.68256476  0.27740229  0.74957777 -1.38943747  0.93952464 -0.42103739
  0.47610531  0.61518006 -0.30722062  0.25442953  0.        ]",[-0.58527225 -0.3976115 ],[ 0.11982519 -0.12494749]
17,-0.0422354493505,"[[ 0.71293539 -1.64205772  0.1078568  -0.04826991]
 [-0.56542159  1.52252211  0.          0.        ]]",[-0.24262464 -0.00056571],-1.33732,"[ 0.69788446  0.32561049  0.73032364 -1.39757254  0.93952402 -0.42103721
  0.49546148  0.53793002 -0.27934345  0.25493468  0.        ]",[-0.58527225 -0.3976115 ],[-0.41603833  0.31161208]
