timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
0,-0.417873274922,[-0.05544424 -0.16307627],"[ 1.10020347  1.76543606  0.1960422  -0.40756347 -1.52097738 -1.36236276
  0.61555431 -0.31923694  2.39113892  1.46519206  0.        ]",-1.54757,"[[ 0.08588498  0.08831431 -0.16709663 -0.15660027]
 [-0.00478184 -0.00080935  0.          0.        ]]",[-2.03359604  0.72349596],[-3.28050617  1.40883101]
1,-0.416372625093,[-0.05544424 -0.16307627],"[ 1.1038173   1.75999261  0.13575632 -0.3053784  -1.5209558  -1.3623461
  0.40480307  0.22881352  2.39289756  1.43343773  0.        ]",-1.63802,"[[ 0.0460843   0.12804152 -0.16709663 -0.15660027]
 [-3.96210711  3.9603218   0.          0.        ]]",[-2.02807975  0.69588572],[-2.14384933  0.81773783]
2,-0.411060959869,[-0.05544424 -0.16307627],"[ 1.10168742  1.73443324 -0.04349999 -0.02333908 -1.52093423 -1.36232944
  0.19823518  0.666153    2.39270234  1.33294989  0.        ]",-1.62566,"[[-0.07207472  0.23896306 -0.16709663 -0.15660027]
 [-7.84088756  7.12128092  0.          0.        ]]",[-1.97913444  0.68967777],[-1.9983181   0.80258962]
3,-0.400031026235,[-0.05544424 -0.16307627],"[ 1.05631097  1.66473204 -0.33476855  0.40004509 -1.52091265 -1.36231279
 -0.00425179  1.08650733  2.37248637  1.16072922  0.        ]",-1.48238,"[[ -0.26704026   0.41187268  -0.16709663  -0.15660027]
 [-11.64304011  10.15951388   0.           0.        ]]",[-1.89052081  0.6896134 ],[-2.48233474 -1.20092635]
4,-0.379063974649,[-0.05544424 -0.16307627],"[ 0.91066732  1.56845734 -0.7111244   0.76772849 -1.52089108 -1.36229613
 -0.20260821  0.51096722  2.30684702  0.86790927  0.        ]",-1.32459,"[[ -0.53727043   0.57332735  -0.16709663  -0.15660027]
 [-15.36763299   5.99974775   0.           0.        ]]",[-1.69410503  0.78697836],[-3.4876976   0.33992982]
5,-0.344330519078,[-0.05544424 -0.16307627],"[ 0.60275252  1.46886416 -1.10545377  1.042227   -1.52086951 -1.36227948
 -0.39715844  0.68082426  2.14109966  0.47563143  0.        ]",-1.3351,"[[ -0.8812754    0.70564104  -0.16709663  -0.15660027]
 [-19.02076151   7.22743708   0.           0.        ]]",[-1.50178945  0.82838321],[-1.57983419  0.50404106]
6,-0.294476767109,[-0.05544424 -0.16307627],"[ 0.09673071  1.32317563 -1.39595433  1.339817   -1.52084794 -1.36226282
 -0.5878962   0.93713107  1.82992391  0.11133634  0.        ]",-1.25494,"[[ -1.29762447   0.86877817  -0.16709663  -0.15660027]
 [-22.6023163    9.07997004   0.           0.        ]]",[-1.29906702  0.83684826],[ 0.09953349  0.89721032]
7,-0.237404768627,[-0.05544424 -0.16307627],"[-0.51017078  1.09836665 -1.43022484  1.65128949 -1.52082637 -1.36224617
 -0.54322763  1.40349585  1.43575492 -0.07782395  0.        ]",-0.756566,"[[ -1.7412557    1.08419823  -0.16709663  -0.15660027]
 [-21.76363162  12.45078698   0.           0.        ]]",[-1.17093372  0.76482517],[-1.64354916  0.47971574]
8,-0.179016383352,[-0.05544424 -0.16307627],"[-1.10193962  0.78488884 -1.15074953  1.88864399 -1.5208048  -1.36222951
 -0.73114661  1.63198197  1.03145208 -0.06122312  0.        ]",-0.596054,"[[ -2.21193054   1.3497868   -0.16709663  -0.15660027]
 [-25.29226425  14.10238015   0.           0.        ]]",[-1.09052873  0.6717518 ],[-0.35932632  0.22314415]
9,-0.12791531501,[-0.05544424 -0.16307627],"[-1.54000841  0.42367104 -0.54557165  1.94572014 -1.52078323 -1.36221286
 -0.7803489   1.71519955  0.66869378  0.1453807   0.        ]",-0.388728,"[[ -2.72704577   1.63787178  -0.16709663  -0.15660027]
 [-26.21623152  14.70405772   0.           0.        ]]",[-1.01225495  0.61639422],[-0.37092254  0.23918255]
