timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.158178750806,[-1.85150056  1.23420687],-0.41271,"[[  2.82261557e-02   5.06765847e-02   1.25163588e-01  -1.22253416e-01]
 [  3.75907850e-05  -4.23771198e-03   0.00000000e+00   0.00000000e+00]]","[ 1.20126094  1.97047943  0.14374    -0.51763069  1.08856041 -1.04935074
  1.15351342 -0.34744707  0.3596695   1.11864197  0.        ]",[-1.38788986  1.07641065],[-0.17969944 -0.17174634]
1,-0.15485190848,[-2.53697403  1.00135009],-0.407745,"[[-0.01147907  0.09033594  0.12516359 -0.12225342]
 [-3.9573795   3.95696488  0.          0.        ]]","[ 1.20171274  1.96678544  0.08462252 -0.40361018  1.08855588 -1.04934655
  0.99941211  0.20027199  0.35990824  1.08734616  0.        ]",[-1.41563725  1.04905593],[-0.17969944 -0.17174634]
2,-0.144649809394,[-3.03560075  0.31863033],-0.375612,"[[-0.12954718  0.20843198  0.12516359 -0.12225342]
 [-7.83652068  7.83968364  0.          0.        ]]","[ 1.19026926  1.94365609 -0.09064884 -0.067205    1.08855135 -1.04934235
  0.84835979  0.73713823  0.35399167  0.99467247  0.        ]",[-1.4342531   1.02559662],[-0.17969944 -0.17174634]
3,-0.124695502684,[-0.69325626  0.98476377],-0.338131,"[[ -0.32441868   0.37634046   0.12516359  -0.12225342]
 [-11.63800697   8.9474339    0.           0.        ]]","[ 1.13002528  1.88003764 -0.37293335  0.39567803  1.08854683 -1.04933816
  0.70033198  0.89030534  0.3242177   0.82208426  0.        ]",[-1.40516961  1.03011203],[-0.17969944 -0.17174634]
4,-0.0966772568628,[-1.06790806  1.47955607],-0.262709,"[[ -0.58240254   0.59264071   0.12516359  -0.12225342]
 [-14.15205446  12.67012718   0.           0.        ]]","[ 0.97497764  1.74773424 -0.71731313  0.94629884  1.0885423  -1.04933396
  0.602436    1.40503952  0.24504685  0.60384683  0.        ]",[-1.37307155  1.00967097],[-0.17969944 -0.17174634]
5,-0.0626628521621,[-0.39241748  2.32720181],-0.21686,"[[ -0.90234838   0.88326029   0.12516359  -0.12225342]
 [-17.83039963  16.37934099   0.           0.        ]]","[ 0.67866002  1.49138355 -1.0668705   1.56385488  1.08853778 -1.04932977
  0.45920379  1.9178998   0.09170171  0.39358007  0.        ]",[-1.31096888  0.97607988],[-0.17969944 -0.17174634]
6,-0.0280461736023,[-0.88506699  0.05310971],-0.0443855,"[[ -1.27101817   1.24731272   0.12516359  -0.12225342]
 [-19.0326301   20.01370304   0.           0.        ]]","[ 0.23226194  1.07461614 -1.32092403  2.06916946  1.08853325 -1.04932557
  0.41238913  2.42039316 -0.13924756  0.25520417  0.        ]",[-1.22754598  0.92882133],[-0.17969944 -0.17174634]
7,-0.0324301931646,[-0.55534313  1.35507053],-0.0961328,"[[ -1.68305024   1.6457107    0.12516359  -0.12225342]
 [-22.16035595  19.82656454   0.           0.        ]]","[-0.32814449  0.55792225 -1.37795365  2.21055501  1.08852873 -1.04932138
  0.29059758  2.394487   -0.42939607  0.21325244  0.        ]",[-1.0543319   0.88654011],[-0.17969944 -0.17174634]
8,-0.0762124773733,[-1.1386405   0.62804301],-0.212946,"[[ -2.14393694   2.07801185   0.12516359  -0.12225342]
 [-23.92245415  23.39163339   0.           0.        ]]","[-0.92009492  0.01730295 -1.14937182  1.8557442   1.0885242  -1.04931719
  0.22198243  2.88737046 -0.73669926  0.30938828  0.        ]",[-0.94512355  0.81346762],[-0.17969944 -0.17174634]
9,-0.12310767284,[-0.80144086  1.04588437],-0.454242,"[[ -2.65737556   2.56612889   0.12516359  -0.12225342]
 [-27.40978474  25.41335274   0.           0.        ]]","[-1.3916719  -0.44739266 -0.59144017  0.90494507  1.08851968 -1.04931299
  0.08618814  3.16683909 -0.98214343  0.5825929   0.        ]",[-0.90596402  0.71749371],[-0.17969944 -0.17174634]
10,-0.165029764963,[-1.24571346  0.73487834],-0.658458,"[[ -3.23197553   3.10906171   0.12516359  -0.12225342]
 [-30.04143189  23.33197128   0.           0.        ]]","[-1.54421069 -0.65860092  0.23614269 -0.56991218  1.08851516 -1.0493088
 -0.01628646  2.87900883 -1.06368928  0.99298628  0.        ]",[-0.95357597  0.65214258],[-0.17969944 -0.17174634]
11,-0.167007256541,[-0.67658391  2.0002805 ],-0.641985,"[[ -3.86657604   3.25192708   0.12516359  -0.12225342]
 [-33.40708749  -1.90890191   0.           0.        ]]","[-1.20381786 -0.65129494  1.08916762 -0.98102559  1.08851063 -1.0493046
 -0.14734286 -0.61083622 -1.01988784  1.05888847  0.        ]",[-0.84647524  0.83682692],[-0.17969944 -0.17174634]
