timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.379521385344,[-3.04493667  1.35122316],-1.73604,"[[-0.00199534  0.02467342 -0.16453141 -0.05921971]
 [-0.00439798  0.00294716  0.          0.        ]]","[ 1.23184284  2.21933321  0.10081307 -0.68409124 -1.41198293 -0.50683333
  1.37397032 -0.36996603  2.48529721  0.57749751  0.        ]",[-3.06389356  1.09733939],[-0.26102093 -0.18480732]
1,-0.378811284122,[-3.48497084  0.28088003],-1.74549,"[[-0.04178839  0.06447506 -0.16453141 -0.05921971]
 [-3.96172557  3.96400919  0.          0.        ]]","[ 1.23064034  2.21684327  0.04194836 -0.55061011 -1.41197896 -0.50683273
  1.24630614  0.17455381  2.48464904  0.54498811  0.        ]",[-3.12628889  1.00124991],[-0.26102093 -0.18480732]
2,-0.375683676284,[-2.82633228  0.09904928],-1.78167,"[[-0.1599314   0.15414157 -0.16453141 -0.05921971]
 [-7.8396698   4.99917958  0.          0.        ]]","[ 1.2142639   2.20316978 -0.13188097 -0.25147823 -1.41197499 -0.50683214
  1.1212035   0.31685661  2.47620245  0.42332291  0.        ]",[-3.06372094  1.01682675],[-0.26102093 -0.18480732]
3,-0.368032645316,[-3.10317469  0.29090371],-1.70622,"[[ -0.35486147   0.25708113  -0.16453141  -0.05921971]
 [-11.64069871   5.29376927   0.           0.        ]]","[ 1.1460284   2.17380907 -0.41037961  0.08668203 -1.41197102 -0.50683154
  0.99858264  0.35735301  2.43645635  0.1868137   0.        ]",[-2.9086616   1.09827924],[-0.26102093 -0.18480732]
4,-0.353171244096,[-3.21610833  2.44608472],-1.58088,"[[ -0.62506196   0.37347401  -0.16453141  -0.05921971]
 [-15.36697321   6.34197794   0.           0.        ]]","[ 0.97143803  2.12340461 -0.76209028  0.45796661 -1.41196705 -0.50683094
  0.87837372  0.50144813  2.32319057 -0.14366607  0.        ]",[-2.67510438  1.20520806],[-0.26102093 -0.18480732]
5,-0.328463952223,[-1.86969639  1.28656494],-1.43773,"[[ -0.96906146   0.53879025  -0.16453141  -0.05921971]
 [-19.02087896  10.17677862   0.           0.        ]]","[ 0.63421731  2.02177864 -1.11604939  0.95565717 -1.41196308 -0.50683034
  0.76049969  1.02861096  2.09797604 -0.49056064  0.        ]",[-2.43322134  1.23792696],[-0.26102093 -0.18480732]
6,-0.291705316424,[-2.21853949  1.27432274],-1.1125,"[[ -1.38541918   0.7800344   -0.16453141  -0.05921971]
 [-22.60309551  13.93496213   0.           0.        ]]","[ 0.10845006  1.81578731 -1.35060026  1.59421282 -1.41195911 -0.50682974
  0.64493853  1.54523837  1.752003   -0.75687449  0.        ]",[-2.16176558  1.239259  ],[-0.26102093 -0.18480732]
7,-0.241499375468,[-1.99842983  1.13178764],-0.761578,"[[ -1.87271945   1.09568539  -0.16453141  -0.05921971]
 [-26.11543499  17.61764626   0.           0.        ]]","[-0.55492719  1.4616949  -1.30901603  2.21843272 -1.41195514 -0.50682914
  0.53163172  2.05148121  1.3154338  -0.85271524  0.        ]",[-1.95552588  1.13195789],[-0.26102093 -0.18480732]
8,-0.180443757212,[-1.3621314   1.36093002],-0.530409,"[[ -2.42958214   1.48424479  -0.16453141  -0.05921971]
 [-29.55959411  21.22602483   0.           0.        ]]","[-1.1880296   0.9433933  -0.86301196  2.57768337 -1.41195117 -0.50682855
  0.42052447  2.54750001  0.88025474 -0.70476715  0.        ]",[-1.87694073  0.87520158],[-0.26102093 -0.18480732]
9,-0.123495728905,[-1.4230705   1.20753404],-0.371725,"[[ -3.05465723   1.94424153  -0.16453141  -0.05921971]
 [-32.93682508  24.76170357   0.           0.        ]]","[-1.51742307  0.31294373 -0.02470164  2.3588456  -1.41194721 -0.50682795
  0.31157636  3.03351125  0.59412838 -0.31812613  0.        ]",[-1.97873962  0.47294009],[-0.26102093 -0.18480732]
10,-0.115146140677,[-1.66123684  0.38304963],-0.238067,"[[ -3.74661193   2.47424414  -0.16453141  -0.05921971]
 [-36.24753756  28.22709792   0.           0.        ]]","[-1.27815005 -0.27471559  0.94541098  1.31083608 -1.41194324 -0.50682735
  0.20477412  3.50984218  0.60023933  0.16409005  0.        ]",[-2.29937148  0.02510643],[-0.26102093 -0.18480732]
11,-0.163615390158,[-2.30407751  0.45033339],-0.351334,"[[ -4.50411195   3.04836888  -0.16453141  -0.05921971]
 [-39.49146194  24.04233929   0.           0.        ]]","[-0.43016503 -0.56836655  1.55151779 -0.45441303 -1.41193927 -0.50682675
  0.10012645  2.93455866  0.90384566  0.46523881  0.        ]",[-2.53148484  0.02219462],[-0.26102093 -0.18480732]
12,-0.172604559387,[-2.48921334  1.08742026],-0.496691,"[[ -5.32583729   3.21223337  -0.16453141  -0.05921971]
 [-42.6701145   -0.81658114   0.           0.        ]]","[ 0.64747048 -0.57094785  1.31369177 -1.00388016 -1.4119353  -0.50682615
 -0.00241558 -0.48264303  0.97513874  0.45214046  0.        ]",[-2.04235482  0.86368638],[-0.26102093 -0.18480732]
13,-0.164895561515,[-1.66451104  1.06990242],-0.507737,"[[ -6.21049176   3.15102926  -0.16453141  -0.05921971]
 [-45.78488226  -3.81676368   0.           0.        ]]","[ 1.22820364 -0.57436923  0.21124109 -0.79860366 -1.41193133 -0.50682556
 -0.10289671 -0.89505837  0.89063322  0.5421371   0.        ]",[-2.05057287  1.04109454],[-0.26102093 -0.18480732]
14,-0.177748186766,[-2.00823228 -0.17769942],-0.548069,"[[ -7.15681975   3.08406581  -0.16453141  -0.05921971]
 [-48.83772026  -2.69989738   0.           0.        ]]","[ 0.73885161 -0.57211968 -1.0306855  -0.57390279 -1.41192736 -0.50682496
 -0.20138    -0.74152845  0.9514519   0.65330804  0.        ]",[-2.27079415  0.96626139],[-0.26102093 -0.18480732]
15,-0.190765063093,[-2.34149378 -0.03745076],-0.707163,"[[ -8.163598     3.02353489  -0.16453141  -0.05921971]
 [-51.8301127   -3.35115364   0.           0.        ]]","[-0.5650265  -0.56470543 -1.30558997 -0.37150373 -1.41192339 -0.50682436
 -0.29791332 -0.83105142  1.07213682  0.598379    0.        ]",[-2.33243346  0.88839543],[-0.26102093 -0.18480732]
16,-0.181091178549,[-3.67520514  1.00308668],-0.536471,"[[ -9.22962816   2.95567133  -0.16453141  -0.05921971]
 [-54.76310537  -3.43509469   0.           0.        ]]","[-1.49648048 -0.55035282 -0.18316454 -0.14634402 -1.41191942 -0.50682376
 -0.39253038 -0.84258894  1.04849072  0.40846785  0.        ]",[-2.14416718  0.79628468],[-0.26102093 -0.18480732]
17,-0.155312602977,[-1.32540585  0.11542897],-0.371787,"[[-10.35373401   2.92735129  -0.16453141  -0.05921971]
 [-57.63796323   0.58956779   0.           0.        ]]","[-0.96989635 -0.54248892  1.28902385 -0.05316865 -1.41191546 -0.50682316
 -0.48527197 -0.28934211  0.85884144  0.39520875  0.        ]",[-1.85308051  0.787637  ],[-0.26102093 -0.18480732]
18,-0.155526793535,[-1.74416425  1.24834173],-0.384429,"[[ -1.15347703e+01   2.94357910e+00  -1.64531411e-01  -5.92197064e-02]
 [ -6.04562779e+01   1.03172939e+00   0.00000000e+00   0.00000000e+00]]","[ 0.56174663 -0.54712837  1.37355142 -0.10649421 -1.41191149 -0.50682256
 -0.57618939 -0.22856049  0.79829477  0.59450144  0.        ]",[-1.79685938  0.94875586],[-0.26102093 -0.18480732]
19,-0.176025206332,[-1.60314153  0.94049781],-0.558823,"[[ -1.27716130e+01   3.00370541e+00  -1.64531411e-01  -5.92197064e-02]
 [ -6.32188890e+01   3.81599801e+00   0.00000000e+00   0.00000000e+00]]","[ 1.20293624 -0.56116726 -0.19780504 -0.30547828 -1.41190752 -0.50682197
 -0.66530971  0.15417696  0.9209759   0.69471668  0.        ]",[-2.15456557  0.93959749],[-0.26102093 -0.18480732]
20,-0.188914643366,[-2.7732282   1.39166166],-0.6132,"[[ -1.40631624e+01   3.03168819e+00  -1.64531411e-01  -5.92197064e-02]
 [ -6.59269328e+01   6.80757127e-03   0.00000000e+00   0.00000000e+00]]","[-0.04356245 -0.56599759 -1.37190097 -0.39869791 -1.41190355 -0.50682137
 -0.75266954 -0.36945091  1.04318142  0.64221789  0.        ]",[-2.29485464  0.93009251],[-0.26102093 -0.18480732]
21,-0.183993665069,[-1.83303481  0.17412143],-0.657224,"[[ -1.54083314e+01   3.02439497e+00  -1.64531411e-01  -5.92197064e-02]
 [ -6.85811051e+01  -5.07383571e-01   0.00000000e+00   0.00000000e+00]]","[-1.46125881 -0.56484239 -0.33299538 -0.37437059 -1.41189958 -0.50682077
 -0.83829128 -0.44013348  1.05376981  0.48088776  0.        ]",[-2.16353488  0.8045615 ],[-0.26102093 -0.18480732]
