timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.198294780911,[-2.91748819  0.80200335],-1.19305,"[[ 0.02027394  0.02063637  0.11222757 -0.16605247]
 [ 0.00182069  0.00110825  0.          0.        ]]","[ 1.19807604  2.13383575  0.13806564 -0.80296481  0.97472888 -1.43702571
  1.39527076 -0.38454489  0.47567029  1.54206989  0.        ]",[-1.97849166 -0.72349739],[-0.51068103 -0.28868687]
1,-0.19413269443,[-3.22547576 -1.94088342],-1.34431,"[[-0.0193929   0.05253562  0.11222757 -0.16605247]
 [-3.95532576  3.17822203  0.          0.        ]]","[ 1.19809865  2.13223471  0.07893717 -0.69383275  0.97472795 -1.43702355
  1.280763    0.06617858  0.475927    1.50101071  0.        ]",[-1.91884291 -0.95015872],[-0.51068103 -0.28868687]
2,-0.174731796574,[-0.07876416  0.18689762],-1.00353,"[[-0.13738938  0.07575593  0.11222757 -0.16605247]
 [-7.83142052 -0.84279779  0.          0.        ]]","[ 1.18538891  2.13019387 -0.09632115 -0.61450125  0.97472701 -1.43702138
  1.16860094 -0.50426622  0.46768082  1.3120644   0.        ]",[-1.37779272 -0.1732415 ],[-0.51068103 -0.28868687]
3,-0.143986092877,[-0.92065345  0.11670077],-0.844088,"[[-0.29559273  0.06649284  0.11222757 -0.16605247]
 [-7.98839187 -0.0860328   0.          0.        ]]","[ 1.13867283  2.13108808 -0.32641351 -0.64613333  0.97472608 -1.43701922
  1.16405739 -0.3969069   0.42104219  1.02536246  0.        ]",[-0.8746224   0.09056711],[-0.51068103 -0.28868687]
4,-0.106372440793,[-0.01778861  1.63620357],-0.658443,"[[ -0.49031829   0.06943889   0.11222757  -0.16605247]
 [-11.47256335   0.37907901   0.           0.        ]]","[ 1.0362259   2.13080872 -0.59414721 -0.63607019  0.97472514 -1.43701705
  1.06323651 -0.33092322  0.31200608  0.70225929  0.        ]",[-0.18735461  0.5158174 ],[-0.51068103 -0.28868687]
5,-0.0658323551184,[ 0.37346874  1.91173979],-0.529698,"[[ -0.71821436   0.11667196   0.11222757  -0.16605247]
 [-11.31755914   4.33105281   0.           0.        ]]","[ 0.85843182  2.12480281 -0.87311279 -0.47507866  0.97472421 -1.43701488
  1.06772066  0.22972719  0.13784451  0.39527644  0.        ]",[ 0.29678926  0.36384767],[-0.51068103 -0.28868687]
6,-0.0367791086939,[-0.43424083  0.63615759],-0.474339,"[[-0.92751188  0.24215319  0.11222757 -0.16605247]
 [-9.6178515   8.20416048  0.          0.        ]]","[ 0.64767461  2.09420197 -1.08492724 -0.05265717  0.97472328 -1.43701272
  1.11690303  0.77918893 -0.02257861  0.21136041  0.        ]",[ 0.45435196 -0.03115344],[-0.51068103 -0.28868687]
7,-0.0143152895252,[ 0.77650476  0.0227325 ],-0.393607,"[[ -1.13520604   0.42988437   0.11222757  -0.16605247]
 [-11.14649487  10.56107624   0.           0.        ]]","[ 0.40289253  2.00968891 -1.24367489  0.55322003  0.97472234 -1.43701055
  1.0726683   1.11355402 -0.17027254  0.10627142  0.        ]",[ 0.6218518  -0.28715181],[-0.51068103 -0.28868687]
8,-0.00279155568804,[-0.21326917 -0.13003614],-0.403942,"[[ -1.32510389   0.63989712   0.11222757  -0.16605247]
 [ -7.85421345  10.44062734   0.           0.        ]]","[ 0.15695927  1.8635879  -1.33810759  1.17065121  0.97472141 -1.43700839
  1.16793405  1.09646523 -0.29691627  0.06675734  0.        ]",[ 0.70160866 -0.48884642],[-0.51068103 -0.28868687]
9,-0.0163386578666,[ 0.23911949 -0.54803326],-0.372823,"[[-1.48909424  0.84147017  0.11222757 -0.16605247]
 [-8.54255573  9.71906527  0.          0.        ]]","[-0.06544159  1.6779301  -1.3779007   1.67908568  0.97472047 -1.43700622
  1.14801453  0.99409912 -0.40159991  0.07171544  0.        ]",[ 0.7743206  -0.54202724],[-0.51068103 -0.28868687]
10,-0.0315773915277,[ 1.01909312 -0.24421773],-0.364516,"[[-1.64875243  1.01214301  0.11222757 -0.16605247]
 [-7.42697679  7.35610625  0.          0.        ]]","[-0.28491352  1.49154481 -1.37834405  2.02946988  0.97471954 -1.43700406
  1.18029408  0.65887508 -0.51875542  0.07972849  0.        ]",[ 0.86422133 -0.41510713],[-0.51068103 -0.28868687]
11,-0.0406702666992,[ 1.24908012  0.66219223],-0.414664,"[[-1.75611669  1.14808881  0.11222757 -0.16605247]
 [-3.32305444  6.24223508  0.          0.        ]]","[-0.43130878  1.32773167 -1.35734427  2.24861226  0.9747186  -1.43700189
  1.29904546  0.50085426 -0.58653775  0.11348687  0.        ]",[ 0.78717881 -0.4714216 ],[-0.51068103 -0.28868687]
12,-0.0397171704557,[-0.28510736 -1.66670465],-0.410046,"[[-1.78222208  1.29799067  0.11222757 -0.16605247]
 [ 0.69923959  8.73965882  0.          0.        ]]","[-0.46652665  1.13523053 -1.34967327  2.42333294  0.97471767 -1.43699972
  1.41543439  0.85515331 -0.55184299  0.21695299  0.        ]",[ 0.45405912 -0.97067297],[-0.51068103 -0.28868687]
13,-0.0426102906722,[ 0.07447518  0.58493761],-0.511555,"[[-1.77968435  1.43132248  0.11222757 -0.16605247]
 [-0.44174959  4.60728798  0.          0.        ]]","[-0.46311103  0.95692761 -1.35046059  2.51668597  0.97471673 -1.43699756
  1.38241622  0.26890973 -0.50342658  0.33292674  0.        ]",[ 0.41924846 -0.7210871 ],[-0.51068103 -0.28868687]
14,-0.0499525348872,[-0.05377105 -0.82861492],-0.501094,"[[-1.78547777  1.54579076  0.11222757 -0.16605247]
 [-0.13856973  6.83212682  0.          0.        ]]","[-0.47090497  0.80103798 -1.34864331  2.54885137  0.9747158  -1.43699539
  1.39118716  0.58453876 -0.48115071  0.43138026  0.        ]",[ 0.1887193  -1.09402025],[-0.51068103 -0.28868687]
15,-0.0585293095089,[-0.04542802 -0.89854225],-0.522846,"[[-1.79034969  1.64815744  0.11222757 -0.16605247]
 [-0.34796636  3.41592579  0.          0.        ]]","[-0.47745153  0.66118897 -1.34707696  2.53967296  0.97471486 -1.43699323
  1.38512598  0.09989513 -0.46914972  0.52198521  0.        ]",[ 0.11096232 -0.85385096],[-0.51068103 -0.28868687]
