timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.442787727544,[-2.19266334  0.03114024],-2.72299,"[[-0.02088731  0.09669988 -0.19875096  0.17729732]
 [ 0.00224975  0.00491598  0.          0.        ]]","[ 1.20968526  2.17257116  0.07491327 -0.52782651 -1.71636441  1.53374304
  1.41348995 -0.38430935  2.830199   -1.38401308  0.        ]",[-2.85648537  1.81950819],[-0.48301539 -0.28901598]
1,-0.446075618247,[-3.28514344  2.69878735],-2.68042,"[[-0.06053383  0.09804975 -0.19875096  0.17729732]
 [-3.95372911  0.12964921  0.          0.        ]]","[ 1.20746277  2.17238327  0.01602849 -0.52319471 -1.71636094  1.53374041
  1.29768011 -0.36670072  2.8307722  -1.45326143  0.        ]",[-2.7244103   1.95551348],[-0.48301539 -0.28901598]
2,-0.453229273815,[-2.96524437  1.41813646],-2.84652,"[[-0.17852983  0.14035978 -0.19875096  0.17729732]
 [-7.83295517  4.0881506   0.          0.        ]]","[ 1.18810406  2.16541729 -0.15802862 -0.37838234 -1.71635748  1.53373778
  1.18411752  0.19211563  2.82006839 -1.62320947  0.        ]",[-2.71358895  1.94652796],[-0.48301539 -0.28901598]
3,-0.460495630758,[-2.85461064  1.42116584],-2.97661,"[[ -0.37334076   0.26105263  -0.19875096   0.17729732]
 [-11.63549327   7.96817613   0.           0.        ]]","[ 1.11515911  2.13214748 -0.43623366  0.02909022 -1.71635401  1.53373515
  1.07280021  0.73985342  2.77519343 -1.85091602  0.        ]",[-2.5773921  1.9698081],[-0.48301539 -0.28901598]
4,-0.464746507152,[-2.63628275  2.19989382],-3.03775,"[[ -0.64344942   0.458573    -0.19875096   0.17729732]
 [-15.36301405  11.77112247   0.           0.        ]]","[ 0.93472113  2.03609551 -0.78592105  0.66537467 -1.71635055  1.53373251
  0.9636792   1.27670904  2.66673765 -2.117436    0.        ]",[-2.38966823  1.97631419],[-0.48301539 -0.28901598]
5,-0.461603848395,[-2.40391851  1.85138917],-2.92548,"[[ -0.98737301   0.73139193  -0.19875096   0.17729732]
 [-19.01728999  15.49822455   0.           0.        ]]","[ 0.59176775  1.82522437 -1.13470471  1.4418478  -1.71634708  1.53372988
  0.85670256  1.80285544  2.46467867 -2.38119696  0.        ]",[-2.2379868   1.96179008],[-0.48301539 -0.28901598]
6,-0.44601481772,[-2.82593581  1.82887916],-2.63137,"[[ -1.40366499   1.07800377  -0.19875096   0.17729732]
 [-22.60015799  19.15059514   0.           0.        ]]","[ 0.06245852  1.45013523 -1.3598957   2.17650577 -1.71634362  1.53372725
  0.75181647  2.31844785  2.15618018 -2.57197635  0.        ]",[-2.22627997  1.76478624],[-0.48301539 -0.28901598]
7,-0.413713606599,[-1.5197291   0.13809487],-2.26852,"[[ -1.89091492   1.4969252   -0.19875096   0.17729732]
 [-26.11334996  22.72939711   0.           0.        ]]","[-0.59968881  0.89781277 -1.30508694  2.57727731 -1.71634016  1.53372462
  0.64897019  2.82364815  1.7710419  -2.60036171  0.        ]",[-2.50898528  1.20588732],[-0.48301539 -0.28901598]
8,-0.366018048578,[-4.05760753  0.89809846],-1.84792,"[[ -2.44773759   1.95245771  -0.19875096   0.17729732]
 [-29.5576277   22.82338627   0.           0.        ]]","[-1.22477098  0.28050066 -0.84470525  2.33862461 -1.71633669  1.53372199
  0.5481414   2.83690326  1.39006896 -2.42292372  0.        ]",[-2.98041129  0.27561677],[-0.48301539 -0.28901598]
9,-0.311995779292,[-3.42479713 -0.72259397],-1.51663,"[[ -3.07277201   2.44003858  -0.19875096   0.17729732]
 [-32.93454417  25.92439608   0.           0.        ]]","[-1.53977787 -0.26088385  0.00374149  1.36426077 -1.71633323  1.53371936
  0.44928461  3.27464466  1.15509565 -2.04708301  0.        ]",[-3.38919306 -0.59190667],[-0.48301539 -0.28901598]
10,-0.277145450241,[-2.97373362 -1.22854234],-1.43016,"[[ -3.76466811   2.92464408  -0.19875096   0.17729732]
 [-36.24380141  22.54768781   0.           0.        ]]","[-1.28437142 -0.55513331  0.97343645 -0.11862865 -1.71632976  1.53371673
  0.35240852  2.79795376  1.17990432 -1.6367683   0.        ]",[-3.17702317 -0.84940124],[-0.48301539 -0.28901598]
11,-0.274428024468,[-2.65738401 -2.74017399],-1.62028,"[[ -4.5220852    3.13280473  -0.19875096   0.17729732]
 [-39.48682193   1.2559983    0.           0.        ]]","[-0.42690153 -0.58750526  1.56570232 -0.83037601 -1.7163263   1.5337141
  0.25747149 -0.20771     1.25429923 -1.52001918  0.        ]",[-2.52411485 -0.78060579],[-0.48301539 -0.28901598]
12,-0.262974437244,[-2.56749234 -0.83352751],-1.79482,"[[ -5.34370614   3.10022007  -0.19875096   0.17729732]
 [-42.66463769  -3.75478637   0.           0.        ]]","[ 0.64590275 -0.58637456  1.30600187 -0.71808532 -1.71632283  1.53371147
  0.16444327 -0.9150622   1.16677644 -1.48198663  0.        ]",[-2.29542351 -0.39021957],[-0.48301539 -0.28901598]
13,-0.248662471057,[-1.76791377  1.08622867],-1.64835,"[[ -6.22824957   2.99274851  -0.19875096   0.17729732]
 [-45.7792582   -6.98178461   0.           0.        ]]","[ 1.20790684 -0.57226313  0.18758866 -0.34944572 -1.71631937  1.53370884
  0.07326506 -1.37060306  1.16564613 -1.30285353  0.        ]",[-2.30607986  0.30069321],[-0.48301539 -0.28901598]
14,-0.265587613702,[-3.74444758  0.01215063],-1.48205,"[[ -7.17446045   2.89420831  -0.19875096   0.17729732]
 [-48.83168058  -2.88608263   0.           0.        ]]","[ 0.69850016 -0.54544517 -1.05040264 -0.01652324 -1.7163159   1.53370621
 -0.01609235 -0.79242823  1.36630063 -1.24942857  0.        ]",[-2.6625998   0.57853341],[-0.48301539 -0.28901598]
15,-0.295237731344,[-2.25971677  0.68821806],-1.71251,"[[ -8.18111602   2.83751305  -0.19875096   0.17729732]
 [-51.82388914  -2.78394243   0.           0.        ]]","[-0.60884206 -0.5240962  -1.30177072  0.17151682 -1.71631244  1.53370358
 -0.10368705 -0.77800886  1.48777136 -1.48689673  0.        ]",[-2.64576268  0.49818343],[-0.48301539 -0.28901598]
16,-0.297622638082,[-2.20300806 -0.78131195],-1.68025,"[[ -9.24702100e+00   2.80968966e+00  -1.98750959e-01   1.77297323e-01]
 [ -5.47568992e+01  -7.77428444e-03   0.00000000e+00   0.00000000e+00]]","[-1.52134517 -0.51206274 -0.15689341  0.26262187 -1.71630897  1.53370095
 -0.18954875 -0.38610771  1.31694941 -1.73018832  0.        ]",[-2.59610224 -0.25010467],[-0.48301539 -0.28901598]
17,-0.263521771191,[-2.79735026  0.60963038],-1.62881,"[[-10.37100649   2.77845025  -0.19875096   0.17729732]
 [-57.63197083  -3.10598774   0.           0.        ]]","[-0.97143388 -0.49734598  1.31189762  0.36387274 -1.71630551  1.53369832
 -0.27371433 -0.82347     1.01100657 -1.65017794  0.        ]",[-2.24393868 -0.57943785],[-0.48301539 -0.28901598]
18,-0.224473520133,[-2.49075007  0.05717911],-1.41045,"[[-11.55191779   2.74111057  -0.19875096   0.17729732]
 [-60.44984111  -0.63638708   0.           0.        ]]","[ 0.56038926 -0.47810133  1.36834946  0.48331921 -1.71630204  1.53369569
 -0.35620537 -0.47484553  0.95742669 -1.25412602  0.        ]",[-2.0355227  -0.19629967],[-0.48301539 -0.28901598]
19,-0.247239182665,[-1.69240494 -1.57323498],-1.46415,"[[-12.78863055   2.73071562  -0.19875096   0.17729732]
 [-63.21223594  -0.40400698   0.           0.        ]]","[ 1.17612451 -0.47242641 -0.22172866  0.51624521 -1.71629858  1.53369306
 -0.43707238 -0.44204102  1.30623605 -1.07178826  0.        ]",[-2.48693943  0.54887444],[-0.48301539 -0.28901598]
20,-0.303590646539,[-1.59101352 -0.52274868],-1.7069,"[[-14.08004069   2.68291422  -0.19875096   0.17729732]
 [-65.91957392  -4.36317531   0.           0.        ]]","[-0.08793384 -0.44457718 -1.3781837   0.66568752 -1.71629511  1.53369043
 -0.51632759 -1.00094126  1.60857988 -1.42490415  0.        ]",[-2.49542308  0.97262031],[-0.48301539 -0.28901598]
21,-0.31475903011,[-1.6945974   1.38873013],-1.87895,"[[-15.42504854   2.57565762  -0.19875096   0.17729732]
 [-68.57219266  -6.35627228   0.           0.        ]]","[-1.48831242 -0.3718841  -0.3090203   0.98781339 -1.71629165  1.5336878
 -0.5939809  -1.28229771  1.31184474 -1.93427971  0.        ]",[-1.86965179  0.57708019],[-0.48301539 -0.28901598]
22,-0.236537203909,[-1.24581328 -0.74014904],-1.52486,"[[-16.82257741   2.48940373  -0.19875096   0.17729732]
 [-71.17224038  -2.28309067   0.           0.        ]]","[-0.77290932 -0.30364578  1.44052174  1.23161636 -1.71628819  1.53368517
 -0.67009515 -0.70730126  0.74209104 -1.59060721  0.        ]",[-1.85347176 -0.31851351],[-0.48301539 -0.28901598]
23,-0.203688441071,[-1.7567895   1.29358705],-1.12742,"[[-18.27159508   2.41465044  -0.19875096   0.17729732]
 [-73.72078448  -5.18296116   0.           0.        ]]","[ 0.98641076 -0.23787427  0.9181036   1.43038994 -1.71628472  1.53368254
 -0.7447016  -1.11666402  1.0490793  -0.83496626  0.        ]",[-1.85062814  0.66431534],[-0.48301539 -0.28901598]
24,-0.31199930962,[-1.64050576  1.5595543 ],-1.69308,"[[-19.77107323   2.35158332  -0.19875096   0.17729732]
 [-76.21899865  -1.13760463   0.           0.        ]]","[ 0.66572997 -0.17787903 -1.07812145  1.58817892 -1.71628126  1.53367991
 -0.81783458 -0.54559564  1.81492258 -1.18867451  0.        ]",[-2.55932856  1.38265729],[-0.48301539 -0.28901598]
25,-0.340111282992,[-1.89159087  0.91139402],-1.91511,"[[-21.3200377    2.36860203  -0.19875096   0.17729732]
 [-78.66959692   2.82612125   0.           0.        ]]","[-1.24451243 -0.19446028 -0.81847047  1.54652979 -1.71627779  1.53367728
 -0.88957353  0.01394908  1.47512678 -2.05932161  0.        ]",[-2.20548081  0.78524387],[-0.48301539 -0.28901598]
26,-0.247174685146,[-2.49630181  0.35176206],-1.45521,"[[-22.91754484   2.46058436  -0.19875096   0.17729732]
 [-81.07334362   6.36045951   0.           0.        ]]","[-0.99341883 -0.27899678  1.29441988  1.30968702 -1.71627433  1.53367465
 -0.95994081  0.51287864  0.75254084 -1.69121201  0.        ]",[-2.12695432 -0.56415856],[-0.48301539 -0.28901598]
27,-0.214299202222,[-1.5171512   0.83942673],-1.32149,"[[-24.56265889   2.60033181  -0.19875096   0.17729732]
 [-83.4302187    7.61051468   0.           0.        ]]","[ 0.99230025 -0.38982781  0.90826833  0.91544878 -1.71627086  1.53367202
 -1.02893581  0.689344    1.04342217 -1.00594888  0.        ]",[-2.29605293  0.03627145],[-0.48301539 -0.28901598]
28,-0.280678517605,[-3.12303932 -1.11455583],-1.60923,"[[-26.25444298   2.78423501  -0.19875096   0.17729732]
 [-85.74048394  10.77000757   0.           0.        ]]","[ 0.4310878  -0.50016524 -1.23320148  0.34519911 -1.7162674   1.53366939
 -1.09656619  1.13535727  1.49198705 -1.27185835  0.        ]",[-3.25048304  0.2893039 ],[-0.48301539 -0.28901598]
29,-0.287732821059,[-3.50007946 -0.72737506],-1.49434,"[[-27.99196797   2.95767362  -0.19875096   0.17729732]
 [-88.00419353   6.58863006   0.           0.        ]]","[-1.48852171 -0.56422529 -0.30823783 -0.23021855 -1.71626393  1.53366676
 -1.1628335   0.54508651  1.34087677 -1.58150659  0.        ]",[-3.09080267 -0.61541164],[-0.48301539 -0.28901598]
