timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.167033733435,[-1.54009354  3.20663326],-1.0425,"[[-0.09404819 -0.091229    0.04317395 -0.00068049]
 [-0.00459508 -0.00028391  0.          0.        ]]","[ 1.22489736  2.26527164 -0.03785292 -1.16511895  0.38266662 -0.00450362
  1.45397319 -0.38670198  0.98127271 -0.17113988  0.        ]",[-0.48944607  1.59075391],[-0.44183546 -0.26304877]
1,-0.167321080614,[ 0.24225625  2.48214138],-1.10084,"[[ -1.33845148e-01  -5.14913601e-02   4.31739489e-02  -6.80490135e-04]
 [ -3.96191812e+00   3.96084276e+00   0.00000000e+00   0.00000000e+00]]","[ 1.21866365  2.26927939 -0.09634288 -1.02611565  0.38266637 -0.00450362
  1.33548115  0.16829033  0.97789446 -0.2043654   0.        ]",[-0.56960154  1.44187975],[-0.44183546 -0.26304877]
2,-0.167330244459,[-0.99621602  0.86827944],-1.20774,"[[ -2.02697105e-01   6.66625244e-02   4.31739489e-02  -6.80490135e-04]
 [ -2.92671928e+00   7.84161244e+00   0.00000000e+00   0.00000000e+00]]","[ 1.20278262  2.26800188 -0.196744   -0.61198449  0.38266612 -0.00450361
  1.36647478  0.71202364  0.97576399 -0.21643629  0.        ]",[-0.72759175  1.146685  ],[-0.44183546 -0.26304877]
3,-0.165711945251,[-0.34203058  0.95692651],-1.20278,"[[ -3.00203876e-01   2.56446962e-01   4.31739489e-02  -6.80490135e-04]
 [ -6.81103086e+00   1.11258685e+01   0.00000000e+00   0.00000000e+00]]","[ 1.16937899  2.22478972 -0.33640394  0.04396586  0.38266587 -0.00450361
  1.25016925  1.1721787   0.96449236 -0.21081108  0.        ]",[-0.83012569  0.9155134 ],[-0.44183546 -0.26304877]
4,-0.160644384082,[-1.25561046  0.66603468],-1.17677,"[[ -4.48662337e-01   5.14774768e-01   4.31739489e-02  -6.80490135e-04]
 [ -8.03074768e+00   1.46949968e+01   0.00000000e+00   0.00000000e+00]]","[ 1.09465904  2.0874464  -0.54062889  0.88110007  0.38266563 -0.00450361
  1.21364691  1.67224503  0.92308131 -0.2253171   0.        ]",[-1.00778162  0.55316877],[-0.44183546 -0.26304877]
5,-0.149989784695,[-1.14092144  0.39775895],-1.08744,"[[ -6.47386635e-01   8.32226870e-01   4.31739489e-02  -6.80490135e-04]
 [ -1.18291224e+01   1.70423066e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95228761  1.80796998 -0.79115533  1.74769165  0.38266538 -0.00450361
  1.09991499  2.00112018  0.83393395 -0.25874106  0.        ]",[-1.13481236  0.25949979],[-0.44183546 -0.26304877]
6,-0.133314859773,[-2.22437927 -0.76862814],-0.932277,"[[ -9.21327960e-01   1.18549488e+00   4.31739489e-02  -6.80490135e-04]
 [ -1.55527735e+01   1.82802364e+01   0.00000000e+00   0.00000000e+00]]","[ 0.6865969   1.38644542 -1.07712528  2.40440624  0.38266513 -0.0045036
  0.98842073  2.17455879  0.67580171 -0.34960563  0.        ]",[-1.13655424  0.11559427],[-0.44183546 -0.26304877]
7,-0.115243224824,[-0.28686022  0.61180611],-0.656849,"[[ -1.26900298e+00   1.51692909e+00   4.31739489e-02  -6.80490135e-04]
 [ -1.92027959e+01   1.48743845e+01   0.00000000e+00   0.00000000e+00]]","[ 0.26302013  0.93004742 -1.31146033  2.65643253  0.38266488 -0.0045036
  0.87913127  1.69736406  0.45012586 -0.49705481  0.        ]",[-0.77709794  0.48667091],[-0.44183546 -0.26304877]
8,-0.0975494644411,[-0.94508291  0.5192299 ],-0.483874,"[[ -1.66065630e+00   1.83575271e+00   4.31739489e-02  -6.80490135e-04]
 [ -1.99600253e+01   1.70008691e+01   0.00000000e+00   0.00000000e+00]]","[-0.26997599  0.48256395 -1.37235086  2.53912381  0.38266463 -0.0045036
  0.85645754  1.99529806  0.17443742 -0.59736979  0.        ]",[-0.88140821  0.2971698 ],[-0.44183546 -0.26304877]
9,-0.0767996464487,[-2.86961849 -0.15812509],-0.397928,"[[ -2.09344540e+00   2.19300615e+00   4.31739489e-02  -6.80490135e-04]
 [ -2.33078250e+01   1.87186670e+01   0.00000000e+00   0.00000000e+00]]","[-0.83391554  0.02762975 -1.18081762  2.00424237  0.38266438 -0.0045036
  0.75621738  2.235969   -0.12203033 -0.55776364  0.        ]",[-0.95992398  0.32277608],[-0.44183546 -0.26304877]
