timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.237009506115,[ 2.29830846  2.69941489],-3.04201,"[[-0.08049268 -0.00126902  0.06445958  0.17057155]
 [ 0.00038582  0.00359528  0.          0.        ]]","[ 1.10431919  1.73056815  0.14051705 -1.10288498  0.55221068  1.4768927
  1.06465933 -0.37644321  0.79683297 -1.74447973  0.        ]",[ 1.64294624  3.91602755],[-0.813191   -0.59953284]
1,-0.227488263327,[ 1.38315742  3.42974208],-2.86137,"[[-0.04080998  0.03851457  0.06445958  0.17057155]
 [ 3.95472439  3.96157736  0.          0.        ]]","[ 1.10769504  1.72961009  0.2016991  -0.99183796  0.55221046  1.47689131
  1.16805448  0.24159945  0.80227626 -1.61781724  0.        ]",[ 1.35238767  3.27041483],[-0.813191   -0.59953284]
2,-0.197756241239,[ 0.8112075   0.62950836],-2.48088,"[[ 0.07717542  0.15667181  0.06445958  0.17057155]
 [ 7.83093763  7.841218    0.          0.        ]]","[ 1.10468449  1.71475858  0.38381817 -0.66371151  0.55221025  1.47688993
  1.26940669  0.84740883  0.77354397 -1.24310801  0.        ]",[ 0.61987436  1.89528656],[-0.813191   -0.59953284]
3,-0.14774838576,[-0.42208165  0.35704259],-1.96198,"[[  0.2644308    0.33693509   0.06445958   0.17057155]
 [ 10.88450632  10.17731149   0.           0.        ]]","[ 1.06006556  1.65799879  0.66845063 -0.17633958  0.55221004  1.47688854
  1.34924866  1.21219134  0.59900927 -0.69227324  0.        ]",[-0.33625263 -0.00085413],[-0.813191   -0.59953284]
4,-0.0890611012019,[-0.66503024 -1.6572811 ],-1.50787,"[[  0.4632087    0.55264947   0.06445958   0.17057155]
 [  8.9996026   11.39007304   0.           0.        ]]","[ 0.96092554  1.53844652  0.9549366   0.36626686  0.55220983  1.47688715
  1.29996218  1.40156404  0.24236761 -0.19500034  0.        ]",[-0.90737808 -1.56549561],[-0.813191   -0.59953284]
5,-0.0412882308225,[-1.18554726 -2.39278199],-1.44038,"[[ 0.61503826  0.73846875  0.06445958  0.17057155]
 [ 6.19259552  7.20579809  0.          0.        ]]","[ 0.85160188  1.39437313  1.15601088  0.78006504  0.55220961  1.47688576
  1.22656517  0.74818515 -0.13421685  0.07394581  0.        ]",[-0.94232976 -1.55921376],[-0.813191   -0.59953284]
6,-0.0160202049273,[-0.45859539 -0.93611832],-1.4352,"[[ 0.69798183  0.84143814  0.06445958  0.17057155]
 [ 2.11524505  3.10480955  0.          0.        ]]","[ 0.78055012  1.30002155  1.25747218  0.98232861  0.5522094   1.47688437
  1.11995209  0.10781175 -0.36110771  0.16480329  0.        ]",[-0.81275916 -1.03942955],[-0.813191   -0.59953284]
7,-0.0103489639915,[-0.66630392 -0.05165931],-1.44015,"[[ 0.7216745   0.86573341  0.06445958  0.17057155]
 [ 0.26017861 -0.66272717  0.          0.        ]]","[ 0.75887348  1.27639131  1.28522966  1.02691104  0.55220919  1.47688299
  1.07144615 -0.4804928  -0.42221076  0.18312415  0.        ]",[-0.69534481 -0.23396599],[-0.813191   -0.59953284]
8,-0.0146974371015,[-0.63418072  0.21983828],-1.42684,"[[ 0.70037715  0.85056648  0.06445958  0.17057155]
 [-2.38111356 -0.85333553  0.          0.        ]]","[ 0.77838517  1.29120023  1.26030217  0.99922389  0.55220897  1.4768816
  1.0023825  -0.5102563  -0.37381594  0.1669522   0.        ]",[-0.54346824  0.06155849],[-0.813191   -0.59953284]
9,-0.0275767713432,[ 0.14687081  0.6204769 ],-1.38584,"[[ 0.62805016  0.84241043  0.06445958  0.17057155]
 [-4.84338693  0.03475914  0.          0.        ]]","[ 0.84096364  1.29908253  1.17234782  0.98413481  0.55220876  1.47688021
  0.93799981 -0.37157922 -0.25472352  0.10480006  0.        ]",[-0.32773018  0.23547685],[-0.813191   -0.59953284]
