timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.345687810874,[-5.33169747 -0.57540369],-2.80976,"[[-0.01166644  0.04105526 -0.12503504 -0.08330391]
 [-0.0008522   0.00134709  0.          0.        ]]","[ 1.13648022  1.87936472  0.16429273 -0.88679514 -1.08260545 -0.71889992
  1.27104694 -0.38456307  2.40944554  0.87840255  0.        ]",[-4.90480709 -0.27312291],[-0.63835835 -0.39971662]
1,-0.343037423813,[-3.28946703 -0.71932872],-2.88739,"[[-0.05136494  0.01823782 -0.12503504 -0.08330391]
 [-3.95583139 -2.27550792  0.          0.        ]]","[ 1.13473775  1.88023959  0.1041996  -0.95840791 -1.08260452 -0.71889949
  1.16344033 -0.72422354  2.40828084  0.77834608  0.        ]",[-4.58853483  0.10098493],[-0.63835835 -0.39971662]
2,-0.333485522734,[-2.77264708  1.39615884],-2.68134,"[[-0.16937611 -0.05538256 -0.12503504 -0.08330391]
 [-7.83238635 -5.0771958   0.          0.        ]]","[ 1.11665035  1.87846129 -0.07334819 -1.189482   -1.08260359 -0.71889906
  1.05796766 -1.14217797  2.37460313  0.47745069  0.        ]",[-3.79332829  0.8374303 ],[-0.63835835 -0.39971662]
3,-0.316044534248,[-3.43979915  1.16394199],-2.53666,"[[ -0.36417612  -0.11617498  -0.12503504  -0.08330391]
 [-11.63494681  -1.01557915   0.           0.        ]]","[ 1.04526635  1.87169603 -0.35750349 -1.37963687 -1.08260266 -0.71889863
  0.95450838 -0.53626627  2.25008075  0.06131466  0.        ]",[-3.15269351  1.19121838],[-0.63835835 -0.39971662]
4,-0.291704978073,[-1.82387574  1.01172691],-2.31261,"[[ -0.6342721   -0.09654166  -0.12503504  -0.08330391]
 [-15.36222772   2.965644     0.           0.        ]]","[ 0.86578773  1.87439902 -0.71557008 -1.31833637 -1.08260174 -0.7188982
  0.85309741  0.05765221  2.0101702  -0.36548538  0.        ]",[-2.27655745  1.59106112],[-0.63835835 -0.39971662]
5,-0.258934966233,[-1.63999541  1.22795437],-1.93409,"[[ -9.78173369e-01   1.92502181e-03  -1.25035043e-01  -8.33039081e-02]
 [ -1.90157344e+01   6.86799774e+00   0.00000000e+00   0.00000000e+00]]","[ 0.52195644  1.88043974 -1.07435626 -1.00962208 -1.08260081 -0.71889777
  0.75369376  0.63980486  1.63188675 -0.74757959  0.        ]",[-1.18891966  1.85117376],[-0.63835835 -0.39971662]
6,-0.216007609141,[-0.34531327  3.09293031],-1.54014,"[[ -1.39442045   0.1776615   -0.12503504  -0.08330391]
 [-22.59709275  10.69283159   0.           0.        ]]","[-0.01137249  1.86000011 -1.30912782 -0.4607415  -1.08259988 -0.71889734
  0.65625317  1.2103924   1.11238729 -1.00194887  0.        ]",[-0.31526098  1.84584248],[-0.63835835 -0.39971662]
7,-0.165777615075,[-0.01628425  0.40535262],-1.29691,"[[ -1.85560247   0.42911971  -0.12503504  -0.08330391]
 [-23.51812833  14.44039332   0.           0.        ]]","[-0.64683302  1.76270457 -1.27161024  0.2907899  -1.08259896 -0.71889691
  0.63119364  1.76945069  0.54096632 -1.03150854  0.        ]",[ 0.1587293   1.30864668],[-0.63835835 -0.39971662]
8,-0.113719660221,[ 1.36381808  0.69136273],-0.939491,"[[ -2.321959     0.73114956  -0.12503504  -0.08330391]
 [-23.11893051  15.7581105    0.           0.        ]]","[-1.20583635  1.54854837 -0.92504069  1.08098415 -1.08259803 -0.71889648
  0.64205451  1.96602377  0.05185452 -0.8306242   0.        ]",[ 0.15999828  0.40998423],[-0.63835835 -0.39971662]
9,-0.0688981827139,[ 0.04116138 -1.8435963 ],-0.744194,"[[ -2.74007452   1.07061888  -0.12503504  -0.08330391]
 [-18.7071922   18.18083094   0.           0.        ]]","[-1.53715655  1.2046725  -0.40995929  1.73966221 -1.0825971  -0.71889605
  0.76208699  2.32743854 -0.22085318 -0.51193243  0.        ]",[-0.33120611 -0.34458601],[-0.63835835 -0.39971662]
10,-0.0301396895457,[ 0.13615501  0.68115685],-0.768222,"[[ -3.10887333   1.3908811   -0.12503504  -0.08330391]
 [-18.17450211  13.85978589   0.           0.        ]]","[-1.64713463  0.81429953  0.13241957  2.07363127 -1.08259618 -0.71889562
  0.77657974  1.682825   -0.33177334 -0.17533061  0.        ]",[ 0.04446387  0.19802988],[-0.63835835 -0.39971662]
11,-0.0109327870627,[ 0.45573566  0.73051289],-0.743772,"[[ -3.46336689   1.69236909  -0.12503504  -0.08330391]
 [-17.27778514  16.28097544   0.           0.        ]]","[-1.57642269  0.42446626  0.66095648  2.10113386 -1.08259525 -0.71889519
  0.80097677  2.04401222 -0.33737616  0.15611795  0.        ]",[-0.31810442  0.54511267],[-0.63835835 -0.39971662]
12,-0.0438555404103,[-1.28064019  0.28646895],-0.819603,"[[ -3.78740853   2.04376206  -0.12503504  -0.08330391]
 [-15.13336197  18.84985483   0.           0.        ]]","[-1.36749418 -0.00956148  1.09352277  1.77960371 -1.08259432 -0.71889476
  0.85932089  2.42722881 -0.18634506  0.41461906  0.        ]",[-0.92947268  0.86192381],[-0.63835835 -0.39971662]
13,-0.0801266319395,[-1.43022105  1.59694105],-0.880019,"[[ -4.12679753   2.42838793  -0.12503504  -0.08330391]
 [-18.79344365  19.6101364    0.           0.        ]]","[-1.02512188 -0.40007105  1.44420208  1.03869264 -1.08259339 -0.71889433
  0.7597382   2.54063927  0.06179823  0.62146375  0.        ]",[-1.4669801  1.3753922],[-0.63835835 -0.39971662]
14,-0.119901462763,[-1.83325965  2.19820818],-0.988173,"[[ -4.53866492   2.85641349  -0.12503504  -0.08330391]
 [-22.38130223  23.18055855   0.           0.        ]]","[-0.4962974  -0.66410936  1.67375478 -0.13230287 -1.08259247 -0.7188939
  0.66212062  3.0732569   0.3959922   0.75942659  0.        ]",[-2.29784465  1.48683703],[-0.63835835 -0.39971662]
15,-0.14939484299,[-2.07633625  2.27002713],-1.19882,"[[ -5.02157846   3.20996864  -0.12503504  -0.08330391]
 [-25.89854439   4.7167296    0.           0.        ]]","[ 0.16798686 -0.71351925  1.62472916 -1.23020128 -1.08259154 -0.71889347
  0.5664244   0.31885929  0.6969811   0.74802847  0.        ]",[-1.86645103  1.31632912],[-0.63835835 -0.39971662]
16,-0.141351476373,[-3.19714845  1.61734027],-1.2773,"[[ -5.57413533   3.18992028  -0.12503504  -0.08330391]
 [-29.34554371  -3.76682413   0.           0.        ]]","[ 0.8010237  -0.71503699  1.16812887 -1.16735701 -1.08259061 -0.71889304
  0.47263936 -0.94670021  0.61335221  0.75924588  0.        ]",[-2.12339544  1.03919768],[-0.63835835 -0.39971662]
17,-0.143155079455,[-2.21850595  0.59730324],-1.31328,"[[ -6.19494275   3.11300984  -0.12503504  -0.08330391]
 [-32.72390287  -3.41242346   0.           0.        ]]","[ 1.13115919 -0.71602224  0.31543836 -0.92593067 -1.08258969 -0.71889261
  0.3807219  -0.89383077  0.55854919  0.87924027  0.        ]",[-2.27858996  0.82790911],[-0.63835835 -0.39971662]
18,-0.155578351008,[-2.66591409 -0.26027355],-1.44422,"[[ -6.88264495   3.05866475  -0.12503504  -0.08330391]
 [-36.03527712  -2.03215112   0.           0.        ]]","[ 0.89382767 -0.71208986 -0.67256462 -0.75557404 -1.08258876 -0.71889218
  0.29062695 -0.68792397  0.62061443  0.97887268  0.        ]",[-2.48844028  0.49671906],[-0.63835835 -0.39971662]
19,-0.1671859868,[-2.41411765  0.94609601],-1.49023,"[[ -7.63591757   3.00807793  -0.12503504  -0.08330391]
 [-39.28115225  -3.0232973    0.           0.        ]]","[ 0.04554284 -0.70499537 -1.29675827 -0.59767839 -1.08258783 -0.71889175
  0.20231409 -0.83578074  0.74799344  0.96988366  0.        ]",[-2.66125131  0.36696279],[-0.63835835 -0.39971662]
20,-0.165151125761,[-1.50933078  0.35620837],-1.51433,"[[ -8.45346071   2.98578709  -0.12503504  -0.08330391]
 [-42.46259149   0.78147855   0.           0.        ]]","[-1.0411628  -0.7008225  -1.06852633 -0.52841788 -1.08258691 -0.71889132
  0.11575439 -0.26819124  0.80382691  0.83648143  0.        ]",[-2.47432303  0.44076842],[-0.63835835 -0.39971662]
21,-0.151855224691,[-2.03403439  2.11456436],-1.22052,"[[ -9.33400357   3.00882623  -0.12503504  -0.08330391]
 [-45.58134197   0.60259401   0.           0.        ]]","[-1.64214376 -0.70512352  0.04466579 -0.60000665 -1.08258598 -0.71889089
  0.0309003  -0.29487678  0.73066251  0.72648948  0.        ]",[-1.78331685  1.03288329],[-0.63835835 -0.39971662]
