timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.297449160954,[-3.8331527   0.08815544],-2.16019,"[[ 0.01702294  0.09682015 -0.06375853 -0.10382553]
 [-0.00156242 -0.00447365  0.          0.        ]]","[ 1.15673402  1.97549461  0.15938322 -0.60177288 -0.54969631 -0.89081903
  1.29319163 -0.38024619  1.82724127  1.09129344  0.        ]",[-3.79829144 -0.25325215],[-0.58026421 -0.35538542]
1,-0.294731232841,[-3.95880545  0.71737658],-2.09813,"[[-0.02269994  0.10024918 -0.06375853 -0.10382553]
 [-3.95755355  0.34620204  0.          0.        ]]","[ 1.15657738  1.97504468  0.09953558 -0.59083648 -0.54969601 -0.89081836
  1.18250841 -0.32947237  1.83017152  1.02194535  0.        ]",[-3.6527369  -0.06376684],[-0.58026421 -0.35538542]
2,-0.286992418813,[-3.49498488  0.18937318],-2.11913,"[[-0.14076731  0.13561923 -0.06375853 -0.10382553]
 [-7.83626871  3.18134378  0.          0.        ]]","[ 1.14328862  1.96954031 -0.07766361 -0.47827541 -0.54969571 -0.89081769
  1.07398748  0.0810225   1.82514325  0.83990229  0.        ]",[-3.50155997 -0.01752663],[-0.58026421 -0.35538542]
3,-0.273204777595,[-3.9148558   0.36863184],-1.98819,"[[ -0.33563127   0.20615171  -0.06375853  -0.10382553]
 [-11.63748093   3.86958931   0.           0.        ]]","[ 1.07997019  1.95368628 -0.36253025 -0.25557108 -0.54969541 -0.89081702
  0.96763514  0.18067226  1.78146736  0.5557732   0.        ]",[-2.95768952  0.42758656],[-0.58026421 -0.35538542]
4,-0.251142029208,[-2.56971722  1.37080762],-1.86889,"[[ -0.60576862   0.29743241  -0.06375853  -0.10382553]
 [-15.36386634   5.25382953   0.           0.        ]]","[ 0.91150678  1.92363459 -0.72418954  0.02764307 -0.54969511 -0.89081635
  0.86337649  0.38109381  1.65082903  0.17874078  0.        ]",[-2.1772697   0.91990817],[-0.58026421 -0.35538542]
5,-0.220234508564,[-1.71283502  0.27391111],-1.66148,"[[ -0.94970548   0.441203    -0.06375853  -0.10382553]
 [-19.01770874   9.11030392   0.           0.        ]]","[ 0.58028256  1.8550949  -1.09160598  0.45696283 -0.54969481 -0.89081568
  0.76114758  0.93946549  1.3912669  -0.21031836  0.        ]",[-1.41647577  1.06269372],[-0.58026421 -0.35538542]
6,-0.179108625555,[-0.12139712  0.80444698],-1.35007,"[[ -1.36598743   0.63248568  -0.06375853  -0.10382553]
 [-22.59865293  10.01482454   0.           0.        ]]","[ 0.05816501  1.7259884  -1.341505    0.98294752 -0.54969451 -0.89081501
  0.66095833  1.07042855  0.97729716 -0.53050343  0.        ]",[-0.26925763  1.39029324],[-0.58026421 -0.35538542]
7,-0.132053820141,[ 0.12604357  1.11884165],-1.05099,"[[ -1.81831477   0.86273752  -0.06375853  -0.10382553]
 [-22.63402394  13.00034527   0.           0.        ]]","[-0.56027647  1.51953256 -1.32707425  1.52287339 -0.54969421 -0.89081434
  0.65996831  1.502695    0.47736615 -0.66350657  0.        ]",[ 0.21738097  0.96551353],[-0.58026421 -0.35538542]
8,-0.0870143157097,[-0.09257058  0.57679233],-0.791015,"[[ -2.2615253    1.15986944  -0.06375853  -0.10382553]
 [-21.69018374  16.70049378   0.           0.        ]]","[-1.1010935   1.18790906 -1.02762265  2.02642487 -0.54969391 -0.89081366
  0.68637497  2.03842856  0.05753506 -0.5623115   0.        ]",[-0.05840385  0.09083819],[-0.58026421 -0.35538542]
9,-0.0439189019323,[-0.6592838   0.31149052],-0.612073,"[[ -2.69472175   1.51345705  -0.06375853  -0.10382553]
 [-21.6296723   18.65173891   0.           0.        ]]","[-1.46619436  0.73567876 -0.51738807  2.28794868 -0.54969361 -0.89081299
  0.68806756  2.32093931 -0.21538059 -0.29845927  0.        ]",[-0.48701775 -0.21741509],[-0.58026421 -0.35538542]
