timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.145971469602,[  2.04330107e-04   1.09485306e+00],-0.554667,"[[-0.00448191 -0.08024629  0.08413442  0.06484149]
 [-0.00443448  0.00010906  0.          0.        ]]","[ 1.26808701  2.51338698  0.0976549  -1.28691633  0.72662021  0.56340145
  1.77835481 -0.39824094  0.72152497 -0.53218367  0.        ]",[-0.82352853  1.60880113],[-0.22627564 -0.18335886]
1,-0.144049070901,[-0.64247684  1.53962189],-0.537149,"[[-0.00457704 -0.04051629  0.08413442  0.06484149]
 [-0.00507204  3.95969448  0.          0.        ]]","[ 1.26808026  2.5169646   0.09751508 -1.12091077  0.72661814  0.56340007
  1.77831733  0.14646009  0.72363466 -0.49555998  0.        ]",[-0.88872302  1.52797794],[-0.22627564 -0.18335886]
2,-0.140441520262,[-2.60437459  2.29740152],-0.527363,"[[-0.03019284  0.07762881  0.08413442  0.06484149]
 [-2.54803486  7.84187355  0.          0.        ]]","[ 1.26745901  2.51362932  0.05992045 -0.62671153  0.72661607  0.56339869
  1.68381083  0.68051209  0.72321196 -0.4312803   0.        ]",[-0.95271313  1.44407082],[-0.22627564 -0.18335886]
3,-0.137704578969,[-0.3692157   0.95453571],-0.544091,"[[ -0.12035325   0.27265148   0.08413442   0.06484149]
 [ -6.45500088  11.6476917    0.           0.        ]]","[ 1.25809053  2.4624791  -0.0720059   0.17591611  0.726614    0.5633973
  1.53862194  1.20405634  0.70955901 -0.41029801  0.        ]",[-0.99684173  1.36905563],[-0.22627564 -0.18335886]
4,-0.132825017173,[-0.41513248  1.78026107],-0.469722,"[[ -0.26284051   0.54121755   0.08413442   0.06484149]
 [ -7.78927416  15.19706501   0.           0.        ]]","[ 1.22063706  2.30278142 -0.27716105  1.20525693  0.72661193  0.56339592
  1.48903278  1.69231551  0.66717929 -0.41400137  0.        ]",[-1.02948165  1.28191793],[-0.22627564 -0.18335886]
5,-0.121175406523,[-1.31105057  0.6933932 ],-0.44594,"[[ -0.43357103   0.88187128   0.08413442   0.06484149]
 [ -9.27880285  18.85607444   0.           0.        ]]","[ 1.14026162  1.96923564 -0.51244877  2.28002034  0.72660986  0.56339454
  1.43367538  2.19564344  0.57413962 -0.40200324  0.        ]",[-1.07050252  1.14492464],[-0.22627564 -0.18335886]
6,-0.10426167853,[ 0.43011505 -0.68898361],-0.30197,"[[ -0.65701187   1.28280093   0.08413442   0.06484149]
 [-13.05285183  21.22885981   0.           0.        ]]","[ 0.98050956  1.43938514 -0.7922863   3.0622823   0.7266078   0.56339315
  1.29342973  2.52201883  0.4132085  -0.42148754  0.        ]",[-1.06645691  1.00774574],[-0.22627564 -0.18335886]
7,-0.0868540626223,[-1.41856535  0.85293675],-0.121064,"[[ -0.89839732   1.67577882   0.08413442   0.06484149]
 [-11.09219698  18.07948412   0.           0.        ]]","[ 0.7471276   0.8535803  -1.0441393   3.21156915  0.72660573  0.56339177
  1.36627796  2.0887614   0.20663514 -0.45891781  0.        ]",[-0.96952796  1.00320232],[-0.22627564 -0.18335886]
8,-0.0734616500714,[-1.90969158  0.46555169],-0.08565,"[[ -1.1577587    2.06766069   0.08413442   0.06484149]
 [-14.83160491  21.09853682   0.           0.        ]]","[ 0.44120735  0.29329763 -1.24021011  2.72841218  0.72660366  0.56339039
  1.22732064  2.50403386 -0.04011454 -0.48992312  0.        ]",[-0.98651904  0.85839581],[-0.22627564 -0.18335886]
9,-0.0734346385155,[-1.96393381  0.95012891],-0.114393,"[[ -1.4911718    2.50392847   0.08413442   0.06484149]
 [-18.49758755  22.52343925   0.           0.        ]]","[-0.00337032 -0.19909001 -1.35899407  1.54060221  0.72660159  0.56338901
  1.09109311  2.7000024  -0.34985714 -0.50358775  0.        ]",[-0.97293508  0.73809433],[-0.22627564 -0.18335886]
