timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.284397414117,[-3.27423779  0.28104038],-3.12764,"[[ 0.09790963  0.01498744 -0.0737376  -0.01012229]
 [ 0.00315239  0.00474143  0.          0.        ]]","[ 1.09646654  1.7554688   0.39824192 -1.02117408 -0.63726957 -0.08523782
  1.02199723 -0.37185011  1.99241819  0.41538421  0.        ]",[-3.00075841  0.68402636],[-0.84096265 -0.579135  ]
1,-0.284297227167,[-3.06684662  0.27153731],-3.16135,"[[ 0.05827721  0.0262619  -0.0737376  -0.01012229]
 [-3.95322016  1.11898529  0.          0.        ]]","[ 1.10078941  1.75516387  0.33716936 -0.9906757  -0.63726932 -0.0852378
  0.91780683 -0.19888783  1.99781619  0.34631345  0.        ]",[-2.92544866  0.79722273],[-0.84096265 -0.579135  ]
2,-0.283589290788,[-2.96397232  0.976437  ],-3.16213,"[[-0.05969731  0.05922201 -0.0737376  -0.01012229]
 [-7.83131905  2.17350379  0.          0.        ]]","[ 1.10067168  1.75332673  0.1549119  -0.90158288 -0.63726908 -0.08523778
  0.81567782 -0.03519661  2.00118471  0.13934578  0.        ]",[-2.68264842  1.11153007],[-0.84096265 -0.579135  ]
3,-0.281158864079,[-2.8053254   1.44491676],-3.19222,"[[ -2.54475178e-01   1.41066585e-01  -7.37376044e-02  -1.01222872e-02]
 [ -1.16338124e+01   5.99819014e+00   0.00000000e+00   0.00000000e+00]]","[ 1.05812634  1.74266466 -0.14199575 -0.68131243 -0.63726884 -0.08523775
  0.71553993  0.55850324  1.96833753 -0.17020621  0.        ]",[-2.52518153  1.20472121],[-0.84096265 -0.579135  ]
4,-0.275186489772,[-2.28950092  1.34692519],-3.17487,"[[ -5.24549423e-01   2.99579768e-01  -7.37376044e-02  -1.01222872e-02]
 [ -1.53612339e+01   9.84027750e+00   0.00000000e+00   0.00000000e+00]]","[ 0.91514169  1.69756598 -0.52702837 -0.26323962 -0.6372686  -0.08523773
  0.61737908  1.1549038   1.86065748 -0.53259053  0.        ]",[-2.18218613  1.33325279],[-0.84096265 -0.579135  ]
5,-0.262965769866,[-2.3461467   1.45667782],-2.98166,"[[ -8.68435280e-01   5.34167791e-01  -7.37376044e-02  -1.01222872e-02]
 [ -1.90152712e+01   1.36058748e+01   0.00000000e+00   0.00000000e+00]]","[ 0.60814582  1.57406745 -0.93279043  0.31578216 -0.63726836 -0.08523771
  0.52115082  1.73942971  1.63925537 -0.90282009  0.        ]",[-1.92551529  1.2180512 ],[-0.84096265 -0.579135  ]
6,-0.241259863182,[-1.3673892   0.79680642],-2.67093,"[[ -1.28468325e+00   8.43312367e-01  -7.37376044e-02  -1.01222872e-02]
 [ -2.25977568e+01   1.72961106e+01   0.00000000e+00   0.00000000e+00]]","[ 0.0994002   1.31903975 -1.23580856  0.95897789 -0.63726812 -0.08523768
  0.42680688  2.31225501  1.28148866 -1.20159581  0.        ]",[-1.80217183  0.81599385],[-0.84096265 -0.579135  ]
7,-0.207228715403,[-1.02091253  0.83363873],-2.26254,"[[ -1.77187833e+00   1.21744449e+00  -7.37376044e-02  -1.01222872e-02]
 [ -2.61102790e+01   2.01074982e+01   0.00000000e+00   0.00000000e+00]]","[-0.57458286  0.90340167 -1.26750081  1.47674847 -0.63726788 -0.08523766
  0.33430542  2.74865525  0.8071979  -1.32864613  0.        ]",[-1.57432306  0.08870208],[-0.84096265 -0.579135  ]
8,-0.159797509586,[-2.10037344 -0.95880986],-1.91949,"[[ -2.32864075e+00   1.64869502e+00  -7.37376044e-02  -1.01222872e-02]
 [ -2.95547143e+01   2.30076633e+01   0.00000000e+00   0.00000000e+00]]","[-1.25649824  0.3510421  -0.87559482  1.63570085 -0.63726764 -0.08523764
  0.24359702  3.19883212  0.30998284 -1.1905375   0.        ]",[-1.43838656 -0.39431679],[-0.84096265 -0.579135  ]
9,-0.104075986393,[-0.73672242 -0.42602877],-1.50385,"[[ -2.95360907e+00   2.06615112e+00  -7.37376044e-02  -1.01222872e-02]
 [ -3.29309918e+01   1.87520195e+01   0.00000000e+00   0.00000000e+00]]","[-1.66907098 -0.16699174 -0.04173483  1.31868852 -0.6372674  -0.08523761
  0.15468355  2.53823403 -0.08942316 -0.82024172  0.        ]",[-0.74602699 -0.13844299],[-0.84096265 -0.579135  ]
10,-0.0515536276528,[-0.19671416 -0.20055503],-1.40304,"[[ -3.63498056e+00   2.42050245e+00  -7.37376044e-02  -1.01222872e-02]
 [ -3.51985332e+01   1.66900616e+01   0.00000000e+00   0.00000000e+00]]","[-1.5269191  -0.52632604  0.97924204  0.72454231 -0.63726715 -0.08523759
  0.09496836  2.21815836 -0.27270245 -0.34757096  0.        ]",[-0.6118629   0.69121069],[-0.84096265 -0.579135  ]
11,-0.0351196242251,[-0.92830328  1.15771001],-1.49372,"[[ -4.33979639e+00   2.74298988e+00  -7.37376044e-02  -1.01222872e-02]
 [ -3.52825874e+01   1.55626828e+01   0.00000000e+00   0.00000000e+00]]","[-0.80434475 -0.74853634  1.68686125 -0.01158606 -0.63726691 -0.08523757
  0.09275479  2.04315575 -0.18125002  0.03348508  0.        ]",[-0.99224949  1.1648277 ],[-0.84096265 -0.579135  ]
