timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.36809485455,[-2.14811857  0.71554402],-1.47864,"[[-0.01619139 -0.01208829 -0.12994808 -0.14603738]
 [ 0.00089441 -0.00215437  0.          0.        ]]","[ 1.18728211  1.87430761  0.07798678 -0.65704168 -1.11160028 -1.26534846
  1.06308628 -0.33049917  2.10884835  1.1583583   0.        ]",[-2.46623468  1.19833851],[-0.12252541 -0.14915282]
1,-0.365956983012,[-1.49792063  1.34479469],-1.47952,"[[-0.05587523  0.01631152 -0.12994808 -0.14603738]
 [-3.95609982  2.8326819   0.          0.        ]]","[ 1.18531081  1.8742107   0.0186978  -0.58028706 -1.1115945  -1.26534081
  0.89437823  0.06088966  2.10753706  1.11776032  0.        ]",[-2.4882493   1.18710268],[-0.12252541 -0.14915282]
2,-0.359541203346,[-2.32588174  2.53154793],-1.3195,"[[-0.17391792  0.11214539 -0.12994808 -0.14603738]
 [-7.8352537   6.73768011  0.          0.        ]]","[ 1.16671642  1.8662706  -0.15652255 -0.32191058 -1.11158873 -1.26533316
  0.72898994  0.60002887  2.09725764  1.00730304  0.        ]",[-2.5107553   1.16774571],[-0.12252541 -0.14915282]
3,-0.347777194076,[-1.35816449  3.33724295],-1.27983,"[[ -0.36877422   0.28530257  -0.12994808  -0.14603738]
 [-11.63773755  10.56524956   0.           0.        ]]","[ 1.09504665  1.82227154 -0.43674914  0.1362958  -1.11158295 -1.26532551
  0.5668711   1.12847464  2.05981097  0.84252827  0.        ]",[-2.51319003  1.14265394],[-0.12252541 -0.14915282]
4,-0.328281789544,[-4.21146952  1.24363025],-1.09988,"[[ -0.6389277    0.53424812  -0.12994808  -0.14603738]
 [-15.36526635  14.31672519   0.           0.        ]]","[ 0.91633168  1.69482391 -0.78938691  0.75182184 -1.11157717 -1.26531786
  0.40794833  1.64640599  1.96794519  0.64042731  0.        ]",[-2.48298407  1.10637224],[-0.12252541 -0.14915282]
5,-0.2986055358,[-1.73633738  1.65253411],-1.02999,"[[ -0.9828973    0.85747211  -0.12994808  -0.14603738]
 [-19.01965935  17.99327721   0.           0.        ]]","[ 0.57532662  1.42906388 -1.14188738  1.41936959 -1.1115714  -1.26531021
  0.25214385  2.153977    1.79376233  0.43882962  0.        ]",[-2.41454625  1.05308843],[-0.12252541 -0.14915282]
6,-0.257790319792,[-2.03320362 -0.25129604],-0.803324,"[[ -1.3992388    1.25348697  -0.12994808  -0.14603738]
 [-22.60275404  21.59599859   0.           0.        ]]","[ 0.04772133  0.98806913 -1.37094759  1.94336618 -1.11156562 -1.26530256
  0.09937921  2.6513292   1.52499515  0.30203251  0.        ]",[-2.31454301  0.96802831],[-0.12252541 -0.14915282]
7,-0.208176253611,[-2.20755452  1.26822426],-0.509965,"[[ -1.8865322    1.67111692  -0.12994808  -0.14603738]
 [-26.11513197  20.17154731   0.           0.        ]]","[-0.61365695  0.45713272 -1.31898131  2.06467408 -1.11155985 -1.26529491
 -0.05037044  2.45462819  1.18116648  0.27036135  0.        ]",[-2.10977411  0.91670251],[-0.12252541 -0.14915282]
8,-0.163826803188,[-2.53501079  1.620544  ],-0.301951,"[[ -2.4433953    2.11024179  -0.12994808  -0.14603738]
 [-29.55980903  23.72897626   0.           0.        ]]","[-1.23964542 -0.07553463 -0.85888881  1.69445352 -1.11155407 -1.26528726
 -0.19723365  2.94569781  0.84042173  0.41318728  0.        ]",[-1.99606621  0.83729458],[-0.12252541 -0.14915282]
9,-0.158144871668,[-3.75369393  1.5039602 ],-0.171987,"[[ -3.06847077   2.61980588  -0.12994808  -0.14603738]
 [-32.93638813  27.21591807   0.           0.        ]]","[-1.55755404 -0.53060475 -0.00700557  0.72267899 -1.1115483  -1.26527962
 -0.34119341  3.42699217  0.646124    0.76604835  0.        ]",[-1.96092927  0.77120572],[-0.12252541 -0.14915282]
10,-0.185245787121,[-2.68385466  2.21998731],-0.308955,"[[ -3.76039868   3.11693077  -0.12994808  -0.14603738]
 [-36.24548969  11.54136229   0.           0.        ]]","[-1.3063767  -0.70162779  0.96947555 -0.55775291 -1.11154252 -1.26527197
 -0.48227606  1.26306025  0.65669469  1.07891812  0.        ]",[-1.73177123  0.89435613],[-0.12252541 -0.14915282]
11,-0.19295080042,[-2.20132683  0.17358009],-0.563288,"[[ -4.51784224   3.17157375  -0.12994808  -0.14603738]
 [-39.48787711  -2.05165635   0.           0.        ]]","[-0.45256837 -0.70143818  1.56911014 -0.70541238 -1.11153674 -1.26526432
 -0.62051398 -0.61349639  0.6910605   1.12529217  0.        ]",[-1.53899527  0.99793476],[-0.12252541 -0.14915282]
12,-0.185273045581,[-1.07645651  2.53938812],-0.490837,"[[ -5.33948248   3.11122294  -0.12994808  -0.14603738]
 [-42.66550857  -3.14753715   0.           0.        ]]","[ 0.61957399 -0.70142064  1.31284247 -0.54232823 -1.11153097 -1.26525667
 -0.75599043 -0.76478356  0.59194378  1.14691801  0.        ]",[-1.5039674   1.01224256],[-0.12252541 -0.14915282]
13,-0.195456585659,[-0.57620337  1.14101452],-0.597578,"[[ -6.22404215   3.05972015  -0.12994808  -0.14603738]
 [-45.78007274  -1.9694996    0.           0.        ]]","[ 1.18505126 -0.69769725  0.19057689 -0.40336729 -1.11152519 -1.26524902
 -0.8887772  -0.6021495   0.57993994  1.26073351  0.        ]",[-1.57478631  1.00410628],[-0.12252541 -0.14915282]
14,-0.209025172146,[-2.91061208  2.07475538],-0.49717,"[[ -7.15343913   3.03050889  -0.12994808  -0.14603738]
 [-47.15504922  -1.02401037   0.           0.        ]]","[ 0.69905569 -0.69407021 -1.04078878 -0.32478821 -1.11151942 -1.26524137
 -0.94739562 -0.47161992  0.67348872  1.31215243  0.        ]",[-1.67124498  0.98527706],[-0.12252541 -0.14915282]
15,-0.209907371673,[-0.4279424   1.22821719],-0.658587,"[[ -8.12689819   3.01597349  -0.12994808  -0.14603738]
 [-50.18077952  -0.48732989   0.           0.        ]]","[-0.55733057 -0.69185699 -1.33755291 -0.28577829 -1.11151364 -1.26523372
 -1.07639331 -0.39752801  0.75975849  1.23479821  0.        ]",[-1.68568456  0.96603692],[-0.12252541 -0.14915282]
16,-0.196233402159,[-2.61826929  1.6285543 ],-0.389541,"[[ -9.13754627   3.00922602  -0.12994808  -0.14603738]
 [-50.88169586  -0.22017672   0.           0.        ]]","[-1.50491705 -0.69073652 -0.32134528 -0.26769296 -1.11150787 -1.26522608
 -1.1062714  -0.36064545  0.73919231  1.10651584  0.        ]",[-1.61089456  0.9595499 ],[-0.12252541 -0.14915282]
17,-0.180547961137,[-2.05638391  2.33247013],-0.340003,"[[-10.18479853   3.00622582  -0.12994808  -0.14603738]
 [-53.83369476  -0.0961389    0.           0.        ]]","[-1.18302612 -0.69021833  1.13224227 -0.25965627 -1.11150209 -1.26521843
 -1.23212361 -0.34352059  0.62463901  1.06290732  0.        ]",[-1.50376153  0.97262293],[-0.12252541 -0.14915282]
18,-0.181323019606,[-2.95981382  0.81445535],-0.427467,"[[ -1.12905045e+01   3.00493026e+00  -1.29948077e-01  -1.46037377e-01]
 [ -5.67272621e+01  -4.09799550e-02   0.00000000e+00   0.00000000e+00]]","[ 0.21260823 -0.68998966  1.53274801 -0.25618648 -1.11149632 -1.26521078
 -1.35548269 -0.33590476  0.53268096  1.16217738  0.        ]",[-1.47378933  0.98934162],[-0.12252541 -0.14915282]
19,-0.199606453556,[-3.01571972  1.20427382],-0.504282,"[[ -1.24535072e+01   3.00418570e+00  -1.29948077e-01  -1.46037377e-01]
 [ -5.95635505e+01  -3.07574237e-02   0.00000000e+00   0.00000000e+00]]","[ 1.17871587 -0.68985627  0.2705864  -0.2541924  -1.11149054 -1.26520313
 -1.47639746 -0.33449263  0.57675547  1.30407126  0.        ]",[-1.55674303  0.98704994],[-0.12252541 -0.14915282]
20,-0.212842105285,[-1.48438506 -1.30379322],-0.682006,"[[ -1.36726722e+01   3.00391022e+00  -1.29948077e-01  -1.46037377e-01]
 [ -6.23436911e+01  -3.50609408e-03   0.00000000e+00   0.00000000e+00]]","[ 0.42878255 -0.68980525 -1.23448477 -0.25345429 -1.11148477 -1.26519549
 -1.59491581 -0.33072958  0.7162907   1.31039841  0.        ]",[-1.65157115  0.97076863],[-0.12252541 -0.14915282]
21,-0.203115728166,[-1.71576481  1.59505946],-0.494417,"[[-14.94688851   2.96408672  -0.12994808  -0.14603738]
 [-65.06878675  -3.96579335   0.           0.        ]]","[-1.1820331  -0.68175227 -0.92895986 -0.14716366 -1.11147899 -1.26518784
 -1.71108441 -0.87774189  0.78505144  1.1299625   0.        ]",[-1.56340861  0.98089814],[-0.12252541 -0.14915282]
22,-0.173710391846,[-0.90080249  0.80250854],-0.395979,"[[-16.27506013   2.92524824  -0.12994808  -0.14603738]
 [-67.73954646   0.06832757   0.           0.        ]]","[-1.34607806 -0.67196173  0.90535521 -0.04422967 -1.11147322 -1.26518019
 -1.82493315 -0.32080781  0.60584948  1.0086271   0.        ]",[-1.45663953  0.96344858],[-0.12252541 -0.14915282]
23,-0.181590495539,[-0.60129115  1.93630487],-0.452941,"[[-17.65218053   2.95843963  -0.12994808  -0.14603738]
 [-69.96513609   3.24030783   0.           0.        ]]","[ 0.31449067 -0.68044298  1.4942636  -0.13214852 -1.11146745 -1.26517254
 -1.91979913  0.11710267  0.50014023  1.19289186  0.        ]",[-1.46679676  0.95678139],[-0.12252541 -0.14915282]
24,-0.202213751896,[-2.26133755  1.20296855],-0.526913,"[[-19.06147618   3.02542283  -0.12994808  -0.14603738]
 [-70.96114444   1.28357848   0.           0.        ]]","[ 1.1567176  -0.69330393 -0.21227432 -0.31112748 -1.11146167 -1.2651649
 -1.96224106 -0.15303572  0.60542254  1.30513757  0.        ]",[-1.5581435   0.96420795],[-0.12252541 -0.14915282]
25,-0.210318937596,[-2.14081758  2.17701374],-0.502846,"[[-20.50633064   3.02914879  -0.12994808  -0.14603738]
 [-73.51574536  -0.39063849   0.           0.        ]]","[-0.30489606 -0.693849   -1.38736754 -0.32113118 -1.1114559  -1.26515725
 -2.07112831 -0.38417137  0.74073597  1.25931877  0.        ]",[-1.61021733  0.95537758],[-0.12252541 -0.14915282]
26,-0.19207970479,[-1.76597976  1.36854591],-0.390411,"[[-22.00176814   3.0196158   -0.12994808  -0.14603738]
 [-76.01965395  -0.46147183   0.           0.        ]]","[-1.56113248 -0.69241053  0.11808464 -0.29554221 -1.11145012 -1.2651496
 -2.17784993 -0.39394934  0.71320397  1.09011343  0.        ]",[-1.50028396  0.95330209],[-0.12252541 -0.14915282]
27,-0.179242492111,[-2.19620789  0.60501704],-0.391596,"[[-23.54678632   3.01209149  -0.12994808  -0.14603738]
 [-78.47398678  -0.28691254   0.           0.        ]]","[-0.2077015  -0.6911926   1.59712425 -0.27536588 -1.11144435 -1.26514196
 -2.28245317 -0.36984921  0.55269424  1.12262451  0.        ]",[-1.38790119  0.96902812],[-0.12252541 -0.14915282]
28,-0.201285572834,[-3.50214646  0.60029466],-0.489365,"[[-25.14040379   3.00742287  -0.12994808  -0.14603738]
 [-80.87974501  -0.17772759   0.           0.        ]]","[ 1.18742708 -0.69039965  0.09074345 -0.26285665 -1.11143858 -1.26513431
 -2.38498039 -0.35477449  0.58857617  1.31041291  0.        ]",[-1.4886086  0.9694137],[-0.12252541 -0.14915282]
29,-0.21179893655,[-1.81899451 -0.15588679],-0.608405,"[[-26.78165868   3.00478743  -0.12994808  -0.14603738]
 [-83.23788686  -0.09236864   0.           0.        ]]","[-0.29412977 -0.68993872 -1.38833065 -0.25579834 -1.1114328  -1.26512666
 -2.48547209 -0.34298914  0.75914237  1.25574063  0.        ]",[-1.5875448   0.94803298],[-0.12252541 -0.14915282]
30,-0.186942621652,[-2.9835597   0.33093409],-0.324061,"[[-28.46960816   2.99672199  -0.12994808  -0.14603738]
 [-85.54934671  -0.71219055   0.           0.        ]]","[-1.53508636 -0.6884779   0.39230677 -0.23421474 -1.11142703 -1.26511902
 -2.58396781 -0.42855932  0.68927161  1.06019227  0.        ]",[-1.44232833  0.9524104 ],[-0.12252541 -0.14915282]
31,-0.181856918828,[-0.65577933  1.7813336 ],-0.428043,"[[-30.20332689   2.99571838  -0.12994808  -0.14603738]
 [-87.81499986   0.60738569   0.           0.        ]]","[ 0.29495788 -0.68828826  1.50239912 -0.23153029 -1.11142125 -1.26511137
 -2.68050454 -0.24638035  0.52485383  1.17429821  0.        ]",[-1.36973381  0.95484507],[-0.12252541 -0.14915282]
32,-0.208005198912,[-1.16793408  1.18778309],-0.578581,"[[-31.96823631   3.01285273  -0.12994808  -0.14603738]
 [-88.67309678   0.33910604   0.           0.        ]]","[ 0.98312705 -0.69130705 -0.68220974 -0.27740333 -1.11141548 -1.26510373
 -2.71703286 -0.28341793  0.64758852  1.32535592  0.        ]",[-1.51910496  0.95417446],[-0.12252541 -0.14915282]
33,-0.204380198816,[-1.12066415  1.80883133],-0.489644,"[[-33.76381086   3.01298919  -0.12994808  -0.14603738]
 [-90.87699755  -0.16179088   0.           0.        ]]","[-1.1505643  -0.69132724 -0.96373738 -0.2777684  -1.11140971 -1.26509608
 -2.81092711 -0.35257025  0.76440115  1.16865294  0.        ]",[-1.53025258  0.93624288],[-0.12252541 -0.14915282]
34,-0.178935449587,[-1.26404106  0.06081671],-0.419817,"[[-35.60302512   3.00941816  -0.12994808  -0.14603738]
 [-93.0372279   -0.16506181   0.           0.        ]]","[-0.8760468  -0.69072674  1.39572084 -0.26819796 -1.11140393 -1.26508844
 -2.90295275 -0.35302091  0.59478026  1.07736942  0.        ]",[-1.35273314  0.9497813 ],[-0.12252541 -0.14915282]
35,-0.197743833454,[-2.42509113  0.78455783],-0.487296,"[[-37.48501489   3.00577399  -0.12994808  -0.14603738]
 [-95.15469155  -0.16846437   0.           0.        ]]","[ 1.15609617 -0.69009722  0.41985213 -0.25843621 -1.11139816 -1.26508079
 -2.99314804 -0.35348974  0.56739306  1.29364611  0.        ]",[-1.41359496  0.95439202],[-0.12252541 -0.14915282]
36,-0.211454282672,[-1.09374889  0.75993377],-0.617335,"[[ -3.94089333e+01   3.00383869e+00  -1.29948077e-01  -1.46037377e-01]
 [ -9.72302402e+01  -4.86668884e-02   0.00000000e+00   0.00000000e+00]]","[-0.37732023 -0.68975489 -1.37846572 -0.25325374 -1.11139239 -1.26507315
 -3.08154903 -0.33694967  0.7629316   1.24791833  0.        ]",[-1.53938818  0.9353931 ],[-0.12252541 -0.14915282]
37,-0.182698544136,[-1.60489284 -0.09035845],-0.399109,"[[ -4.13739506e+01   3.00326844e+00  -1.29948077e-01  -1.46037377e-01]
 [ -9.92647115e+01  -1.48326527e-02   0.00000000e+00   0.00000000e+00]]","[-1.37039037 -0.68965144  0.8622021  -0.25172649 -1.11138661 -1.2650655
 -3.16819116 -0.33227766  0.6503426   1.05767537  0.        ]",[-1.36966002  0.93986905],[-0.12252541 -0.14915282]
38,-0.19134648121,[-2.22435666 -0.82519924],-0.492495,"[[ -43.37925334    2.99932394   -0.12994808   -0.14603738]
 [-101.25890375   -0.37847426    0.            0.        ]]","[ 0.94506224 -0.68893852  0.95014017 -0.24116946 -1.11138084 -1.26505785
 -3.25310824 -0.38248109  0.5380684   1.25591556  0.        ]",[-1.35229206  0.94815379],[-0.12252541 -0.14915282]
39,-0.216036223353,[-1.78116731  2.5835496 ],-0.536461,"[[ -45.42404315    2.95897777   -0.12994808   -0.14603738]
 [-103.21346962   -3.64560389    0.            0.        ]]","[-0.00999678 -0.680531   -1.38045892 -0.13356403 -1.11137507 -1.26505021
 -3.33632785 -0.8335394   0.78065578  1.27829243  0.        ]",[-1.48740649  0.96459371],[-0.12252541 -0.14915282]
40,-0.176513581392,[-2.14067699  0.39350067],-0.267175,"[[ -47.50753085    2.9264236    -0.12994808   -0.14603738]
 [-105.1290336     0.37647324    0.            0.        ]]","[-1.46129569 -0.67224306  0.6618099  -0.04731444 -1.1113693  -1.26504257
 -3.4178764  -0.27824827  0.63736553  1.003345    0.        ]",[-1.35242128  0.93134815],[-0.12252541 -0.14915282]
41,-0.193277857526,[-1.39884785  1.19194641],-0.456269,"[[ -49.62895615    2.94940907   -0.12994808   -0.14603738]
 [-107.00728243    1.91706422    0.            0.        ]]","[ 0.918337   -0.67822995  0.99088485 -0.10815428 -1.11136352 -1.26503492
 -3.49782558 -0.06555273  0.5190594   1.28983912  0.        ]",[-1.36420286  0.92906672],[-0.12252541 -0.14915282]
42,-0.210929240667,[-2.49075235  1.92323375],-0.502608,"[[ -51.78757617    3.01571796   -0.12994808   -0.14603738]
 [-108.84863296    3.31079405    0.            0.        ]]","[-0.11995381 -0.69175228 -1.39111855 -0.28508113 -1.11135775 -1.26502728
 -3.57619299  0.12686702  0.73448874  1.2720781   0.        ]",[-1.53897095  0.9017663 ],[-0.12252541 -0.14915282]
43,-0.186034894293,[-0.01781833  0.60247294],-0.487772,"[[ -53.98265751    3.03687462   -0.12994808   -0.14603738]
 [-110.65337802   -0.20977501    0.            0.        ]]","[-1.33975773 -0.69488522  0.91600787 -0.34188246 -1.11135198 -1.26501963
 -3.65299091 -0.35918724  0.66239679  1.08092257  0.        ]",[-1.33221412  0.92900372],[-0.12252541 -0.14915282]
44,-0.193541474981,[-0.84403048  0.66806028],-0.507847,"[[ -56.17445423    3.02619621   -0.12994808   -0.14603738]
 [-108.53334172   -0.63193756    0.            0.        ]]","[ 1.09237171 -0.69337193  0.64870913 -0.3131944  -1.1113462  -1.26501199
 -3.56252248 -0.41747063  0.55834115  1.26021957  0.        ]",[-1.34070396  0.93938541],[-0.12252541 -0.14915282]
45,-0.210196774019,[-1.78772012  0.65435617],-0.557821,"[[ -58.35709197    3.01532472   -0.12994808   -0.14603738]
 [-109.72645839   -0.43212709    0.            0.        ]]","[-0.51037577 -0.69168142 -1.35087868 -0.28402412 -1.11134043 -1.26500434
 -3.61325322 -0.38988333  0.7587587   1.23874296  0.        ]",[-1.48749697  0.92537582],[-0.12252541 -0.14915282]
46,-0.179840488508,[-3.27952515  1.27602424],-0.26982,"[[ -60.56955113    3.00878587   -0.12994808   -0.14603738]
 [-111.51350551   -0.23363715    0.            0.        ]]","[-1.06326923 -0.69059094  1.25383864 -0.26649803 -1.11133466 -1.2649967
 -3.68928696 -0.36247839  0.61240948  1.06826535  0.        ]",[-1.29679489  0.92968583],[-0.12252541 -0.14915282]
47,-0.201088679977,[-1.85973345  1.68005955],-0.487158,"[[ -6.28173965e+01   3.00580220e+00  -1.29948077e-01  -1.46037377e-01]
 [ -1.13265198e+02  -8.82005821e-02   0.00000000e+00   0.00000000e+00]]","[ 1.18734128 -0.69007393  0.12380488 -0.2585056  -1.11132889 -1.26498906
 -3.76380442 -0.34239814  0.58643076  1.31013567  0.        ]",[-1.37275338  0.93234527],[-0.12252541 -0.14915282]
