timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.333109362809,[-3.10392942  0.24688021],-1.90073,"[[  2.24694244e-02   9.13062013e-02  -5.24323196e-02  -1.91364685e-01]
 [ -1.61476785e-03   3.53334467e-06   0.00000000e+00   0.00000000e+00]]","[ 1.23750512  2.2946202   0.13545016 -0.49845114 -0.44218975 -1.64328601
  1.45775843 -0.38179989  1.68864313  1.784224    0.        ]",[-3.54736137  0.44535333],[-0.34723037 -0.24265712]
1,-0.328944204116,[-3.80068968  1.00501303],-1.7727,"[[-0.01725693  0.10112969 -0.05243232 -0.19136468]
 [-3.95784781  0.97907559  0.          0.        ]]","[ 1.23764559  2.29326329  0.07673457 -0.46411318 -0.4421894  -1.64328194
  1.33625522 -0.24589689  1.69109819  1.72404065  0.        ]",[-3.51120162  0.46899515],[-0.34723037 -0.24265712]
2,-0.317798458111,[-2.71999465 -0.21100481],-1.74986,"[[-0.13533447  0.1602595  -0.05243232 -0.19136468]
 [-7.83699149  4.92075676  0.          0.        ]]","[ 1.22525609  2.28225427 -0.09718731 -0.25826674 -0.44218905 -1.64327787
  1.21712004  0.30123928  1.68707792  1.57246431  0.        ]",[-3.49174094  0.36380827],[-0.34723037 -0.24265712]
3,-0.297316763178,[-3.010333    1.06926078],-1.50952,"[[ -0.33020676   0.24932839  -0.05243232  -0.19136468]
 [-11.63759695   3.98921248   0.           0.        ]]","[ 1.16344547  2.25639457 -0.37701706  0.04788065 -0.44218869 -1.64327379
  1.1003973   0.1719334   1.65171637  1.3185522   0.        ]",[-3.20506525  0.63519174],[-0.34723037 -0.24265712]
4,-0.265633383501,[-3.8423497   0.71050063],-1.29997,"[[ -0.60035648   0.36806024  -0.05243232  -0.19136468]
 [-15.36499711   7.87098908   0.           0.        ]]","[ 0.99702524  2.20491888 -0.7327932   0.44489127 -0.44218834 -1.64326972
  0.98592313  0.71075453  1.5438789   0.98195953  0.        ]",[-2.93472314  0.69193614],[-0.34723037 -0.24265712]
5,-0.223414256204,[-3.00602532  0.77823023],-1.04681,"[[ -0.94431286   0.55215175  -0.05243232  -0.19136468]
 [-19.01854897  10.52921076   0.           0.        ]]","[ 0.66810826  2.08837749 -1.09516031  1.02332047 -0.44218798 -1.64326564
  0.87371719  1.07973566  1.32878806  0.63935146  0.        ]",[-2.51313758  0.84620976],[-0.34723037 -0.24265712]
6,-0.169468087312,[-2.55621612 -0.20001161],-0.761472,"[[ -1.3606216    0.79156384  -0.05243232  -0.19136468]
 [-22.60052744  13.40227314   0.           0.        ]]","[ 0.14799297  1.87613902 -1.34333194  1.67977198 -0.44218763 -1.64326157
  0.76370956  1.47853679  0.98534566  0.35665451  0.        ]",[-2.05813003  0.95616436],[-0.34723037 -0.24265712]
7,-0.103115603867,[-2.70726851  2.97910409],-0.543632,"[[ -1.84785482   1.04899299  -0.05243232  -0.19136468]
 [-26.11125537  12.34397337   0.           0.        ]]","[-0.51602216  1.58449288 -1.31948726  2.22572522 -0.44218728 -1.6432575
  0.65589028  1.33163387  0.51407347  0.20762096  0.        ]",[-1.46506751  1.21892262],[-0.34723037 -0.24265712]
8,-0.0415360454108,[-1.1269225   0.26195465],-0.351746,"[[ -2.40462905   1.33312803  -0.05243232  -0.19136468]
 [-29.5549049   16.05693115   0.           0.        ]]","[-1.15914004  1.20902346 -0.89109979  2.59432842 -0.44218692 -1.64325342
  0.55013115  1.84701628 -0.00573649  0.30093767  0.        ]",[-1.26620293  0.99905646],[-0.34723037 -0.24265712]
9,-0.076566352898,[-2.55083045  1.53420612],-0.413669,"[[ -3.02959822   1.66145025  -0.05243232  -0.19136468]
 [-32.93094641  16.77269373   0.           0.        ]]","[-1.50786827  0.74367447 -0.06294478  2.67860907 -0.44218657 -1.64324935
  0.44644843  1.94636338 -0.41603074  0.67360411  0.        ]",[-1.25221646  0.85899687],[-0.34723037 -0.24265712]
10,-0.143838593188,[-1.37155446  0.20458796],-0.564378,"[[ -3.72143255   2.03325538  -0.05243232  -0.19136468]
 [-36.2415926   20.39562875   0.           0.        ]]","[-1.29139537  0.23599283  0.91208653  2.32414523 -0.44218621 -1.64324527
  0.34477412  2.44924214 -0.55784878  1.20930045  0.        ]",[-1.64798713  0.3313424 ],[-0.34723037 -0.24265712]
11,-0.191251811483,[-1.91094794  1.31344647],-1.12306,"[[ -4.47882453   2.44519637  -0.05243232  -0.19136468]
 [-39.48673705  20.79722049   0.           0.        ]]","[-0.45806312 -0.22227718  1.54021491  1.43393059 -0.44218586 -1.6432412
  0.24511147  2.50497366 -0.37948165  1.65227193  0.        ]",[-1.96924376  0.07693279],[-0.34723037 -0.24265712]
12,-0.202316482579,[-2.70117502 -1.02773497],-1.31546,"[[ -5.30046787   2.89670004  -0.05243232  -0.19136468]
 [-42.66671897  24.34171694   0.           0.        ]]","[ 0.62468367 -0.51208519  1.3320369   0.03275683 -0.4421855  -1.64323713
  0.14745006  2.99695262 -0.03905556  1.738267    0.        ]",[-2.4685626  -0.18275499],[-0.34723037 -0.24265712]
