timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.347109649385,[-5.54100245 -0.38445767],-3.0163,"[[-0.08074178  0.05503632 -0.12239278 -0.11208929]
 [ 0.00181445  0.00351239  0.          0.        ]]","[ 1.11683246  1.82335629  0.08745318 -0.84692362 -1.06728327 -0.97499951
  1.11720447 -0.3755253   2.38555927  1.04144764  0.        ]",[-5.60511255 -0.96935725],[-0.71530211 -0.51005501]
1,-0.343644685001,[-6.17701242 -0.14782066],-2.92197,"[[-0.12039043  0.03984762 -0.12239278 -0.11208929]
 [-3.95351169 -1.51731891  0.          0.        ]]","[ 1.11126277  1.82429148  0.02734651 -0.89006725 -1.06728255 -0.97499891
  1.01175016 -0.60565089  2.37946513  0.94795345  0.        ]",[-5.38572693 -0.7275126 ],[-0.71530211 -0.51005501]
2,-0.332566047903,[-5.6117531  -0.01568138],-2.83667,"[[ -2.38364400e-01   3.94515050e-03  -1.22392782e-01  -1.12089295e-01]
 [ -7.83097541e+00  -2.07108732e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08182996  1.82531221 -0.14943301 -0.99213502 -1.06728183 -0.97499831
  0.90837187 -0.68944451  2.33912738  0.68236778  0.        ]",[-4.76087523 -0.1839081 ],[-0.71530211 -0.51005501]
3,-0.311849885486,[-3.22027107 -0.49182005],-2.79767,"[[ -0.43312027  -0.0376733   -0.12239278  -0.11208929]
 [-11.63195771  -2.09069368   0.           0.        ]]","[ 0.99219585  1.82439617 -0.42918603 -1.11046216 -1.06728111 -0.97499771
  0.80703277 -0.69241094  2.2088035   0.28163666  0.        ]",[-3.64151168  0.61502993],[-0.71530211 -0.51005501]
4,-0.276988313661,[-1.47142469  2.09480682],-2.35934,"[[ -0.70313433  -0.09859589  -0.12239278  -0.11208929]
 [-15.35705734  -3.99520984   0.           0.        ]]","[ 0.78954723  1.81899514 -0.7749421  -1.28328215 -1.06728039 -0.97499711
  0.70771686 -0.98059393  1.90332724 -0.20479375  0.        ]",[-1.63735855  1.94846487],[-0.71530211 -0.51005501]
5,-0.227062579538,[-0.42140653  2.7280064 ],-2.01771,"[[ -1.0469346   -0.137963    -0.12239278  -0.11208929]
 [-19.01078911   0.04504746   0.           0.        ]]","[ 0.42215393  1.81294574 -1.10907947 -1.39444246 -1.06727967 -0.97499651
  0.61030376 -0.36923858  1.38288449 -0.62518493  0.        ]",[ 0.23913954  2.66292191],[-0.71530211 -0.51005501]
6,-0.169570997279,[ 1.37145416  2.56620549],-1.75485,"[[ -1.44011862  -0.097336    -0.12239278  -0.11208929]
 [-20.3032936    4.00444885   0.           0.        ]]","[-0.09540534  1.81915063 -1.30043478 -1.27971417 -1.06727895 -0.97499591
  0.57584381  0.22988193  0.74902774 -0.81836842  0.        ]",[ 1.48378694  2.76477146],[-0.71530211 -0.51005501]
7,-0.12027869306,[ 1.48056897  1.75393886],-1.51865,"[[ -1.80247937   0.02166942  -0.12239278  -0.11208929]
 [-15.94729571   7.88313806   0.           0.        ]]","[-0.59897407  1.82500432 -1.27271234 -0.94173157 -1.06727823 -0.97499531
  0.69197962  0.81678923  0.21809308 -0.77917917  0.        ]",[ 1.78131616  2.09331179],[-0.71530211 -0.51005501]
8,-0.091091995502,[ 1.37145183  0.59426391],-1.28711,"[[ -2.07858533   0.2174768   -0.12239278  -0.11208929]
 [-11.67752149  11.68492108   0.           0.        ]]","[-0.95802679  1.79464437 -1.12115688 -0.38975953 -1.06727751 -0.97499471
  0.80581652  1.39205859 -0.07214408 -0.66532685  0.        ]",[ 1.61476707  1.02380514],[-0.71530211 -0.51005501]
9,-0.0789681215688,[ 1.97508791 -0.14475417],-1.16,"[[ -2.27013626   0.47244572  -0.12239278  -0.11208929]
 [ -7.49145874  13.80492685   0.           0.        ]]","[-1.17833794  1.68270728 -0.95574301  0.29075099 -1.06727679 -0.97499411
  0.91742148  1.71284719 -0.14850497 -0.58019994  0.        ]",[ 1.30662322  0.0301199 ],[-0.71530211 -0.51005501]
10,-0.0792033802336,[ 1.12621456 -1.56122915],-1.13461,"[[ -2.37878198   0.7400358   -0.12239278  -0.11208929]
 [ -3.3866969   12.95694776   0.           0.        ]]","[-1.28912383  1.48481959 -0.84250847  0.91424366 -1.06727607 -0.97499351
  1.02685873  1.58453274 -0.0691215  -0.53454537  0.        ]",[ 1.15551412 -0.35071766],[-0.71530211 -0.51005501]
11,-0.0889489384666,[ 1.40260136  0.41722619],-1.27829,"[[-2.40613151  0.95686008 -0.12239278 -0.11208929]
 [ 0.63837132  8.73956984  0.          0.        ]]","[-1.31518051  1.2734702  -0.81199154  1.32110733 -1.06727534 -0.97499291
  1.13417109  0.94637624  0.09154982 -0.51052235  0.        ]",[ 1.04449487 -0.16472924],[-0.71530211 -0.51005501]
12,-0.109855667225,[ 1.05981806 -1.67794614],-1.32661,"[[ -2.35379181   1.14647946  -0.12239278  -0.11208929]
 [  4.58260041  10.21745614   0.           0.        ]]","[-1.26464988  1.05947087 -0.86970355  1.58823059 -1.06727462 -0.97499231
  1.239328    1.17000293  0.34077349 -0.48624347  0.        ]",[ 0.23113059 -0.98693657],[-0.71530211 -0.51005501]
13,-0.139865988025,[-0.53678193 -1.47208443],-1.56606,"[[-2.22333015  1.30906005 -0.12239278 -0.11208929]
 [ 8.45066516  6.05446568  0.          0.        ]]","[-1.12725109  0.86037802 -1.00035824  1.74356052 -1.0672739  -0.97499171
  1.34245407  0.54007651  0.66185459 -0.41955694  0.        ]",[-0.42087516 -0.9695487 ],[-0.71530211 -0.51005501]
14,-0.165163494996,[-0.27224714 -1.19844381],-1.70083,"[[-2.07729368  1.38922145 -0.12239278 -0.11208929]
 [ 6.16050459  1.97528319  0.          0.        ]]","[-0.95644182  0.75860651 -1.1221095   1.79366062 -1.06727318 -0.97499111
  1.28139458 -0.07716833  0.91668223 -0.33239867  0.        ]",[-0.8837049  -0.44067419],[-0.71530211 -0.51005501]
15,-0.180588770494,[-0.26904022 -0.2322913 ],-1.76525,"[[-1.9661073   1.388608   -0.12239278 -0.11208929]
 [ 4.96209086 -2.02329252  0.          0.        ]]","[-0.8164999   0.75939152 -1.19590196  1.79334269 -1.06727246 -0.97499051
  1.24944244 -0.68221599  1.06249269 -0.28585185  0.        ]",[-1.07407522  0.28841555],[-0.71530211 -0.51005501]
16,-0.190673279293,[-0.98278927  0.34820636],-1.81373,"[[-1.87853141  1.33931723 -0.12239278 -0.11208929]
 [ 3.79937729 -2.90284455  0.          0.        ]]","[-0.70150111  0.82218218 -1.24183566  1.76455746 -1.06727174 -0.97498991
  1.21844216 -0.81530577  1.15112506 -0.28063544  0.        ]",[-1.16810429  0.5062381 ],[-0.71530211 -0.51005501]
17,-0.194019364101,[-1.43557456  1.24149382],-1.83132,"[[-1.84232181  1.29567911 -0.12239278 -0.11208929]
 [-0.16518946 -1.46574394  0.          0.        ]]","[-0.65295247  0.87717133 -1.25759179  1.73345942 -1.06727102 -0.97498931
  1.11274135 -0.59784932  1.17698602 -0.29690529  0.        ]",[-1.11242807  0.44557446],[-0.71530211 -0.51005501]
18,-0.188548780241,[-1.16756629 -0.42905922],-1.8182,"[[-1.88530508  1.30639228 -0.12239278 -0.11208929]
 [-4.1199768   2.52374816  0.          0.        ]]","[-0.71052257  0.86372924 -1.23867394  1.74157628 -1.0672703  -0.97498871
  1.00730141  0.00582445  1.12601489 -0.3134374   0.        ]",[-1.11753762 -0.13806319],[-0.71530211 -0.51005501]
19,-0.172994736082,[-0.21406618  0.14700221],-1.75423,"[[-2.00658693  1.33932783 -0.12239278 -0.11208929]
 [-7.99531062  0.77559252  0.          0.        ]]","[-0.86831028  0.82216734 -1.17099912  1.76455765 -1.06726958 -0.97498811
  0.90397993 -0.25869937  0.98228457 -0.34577652  0.        ]",[-0.54037333  0.46895099],[-0.71530211 -0.51005501]
20,-0.149974675576,[-0.60005442  0.86336714],-1.64285,"[[-2.17340706  1.36052435 -0.12239278 -0.11208929]
 [-8.68441467  1.34216194  0.          0.        ]]","[-1.07071547  0.79524482 -1.04501544  1.77776063 -1.06726886 -0.97498751
  0.8856071  -0.17296828  0.76801298 -0.37910502  0.        ]",[-0.05421481  0.4819786 ],[-0.71530211 -0.51005501]
21,-0.124199083395,[-0.38791559 -0.42816218],-1.50169,"[[ -2.36920512   1.42140163  -0.12239278  -0.11208929]
 [-10.88809391   4.73422247   0.           0.        ]]","[-1.27981259  0.71728649 -0.85300131  1.8087186  -1.06726814 -0.97498691
  0.82685397  0.34030492  0.54427137 -0.34949659  0.        ]",[ 0.15892744 -0.20067501],[-0.71530211 -0.51005501]
22,-0.0942065110685,[ 1.21888185 -0.85102902],-1.25478,"[[ -2.60020758   1.49813279  -0.12239278  -0.11208929]
 [-12.20775761   2.94483035   0.           0.        ]]","[-1.47673406  0.6180395  -0.57487487  1.83288742 -1.06726742 -0.97498631
  0.79166977  0.06954101  0.30200144 -0.26079671  0.        ]",[ 0.71337402  0.24732375],[-0.71530211 -0.51005501]
23,-0.065322164845,[ 1.75123116  0.86747041],-1.15213,"[[-2.80222759  1.52262202 -0.12239278 -0.11208929]
 [-8.00817804 -0.4844108   0.          0.        ]]","[-1.597014    0.58621894 -0.29688375  1.83708987 -1.0672667  -0.97498571
  0.90363503 -0.44935846  0.07543713 -0.15746406  0.        ]",[ 1.14641941  0.88332582],[-0.71530211 -0.51005501]
24,-0.0496053178188,[ 0.85005591  0.95463993],-1.1239,"[[-2.92110084  1.5474833  -0.12239278 -0.11208929]
 [-3.89285845  2.95910419  0.          0.        ]]","[-1.64293598  0.55387661 -0.12290008  1.83961377 -1.06726598 -0.97498511
  1.01335369  0.07170116 -0.03750941 -0.07377778  0.        ]",[ 1.04662561  0.08561957],[-0.71530211 -0.51005501]
