timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.129539171693,[-0.37863515  2.69209345],-0.585422,"[[ 0.01377972  0.08535344  0.08058909 -0.00096965]
 [ 0.00269338 -0.00461091  0.          0.        ]]","[ 1.23434814  2.24134073  0.12381155 -0.48951057  0.70920342 -0.00406069
  1.40030043 -0.37359416  0.70244722  0.18296637  0.        ]",[-0.93035758  1.66568792],[-0.28550354 -0.20835352]
1,-0.129376512265,[-0.39213293  1.31244892],-0.659086,"[[ -1.21060315e-03   1.24995814e-01   8.05890896e-02  -9.69652498e-04]
 [ -1.49672725e+00   3.95564730e+00   0.00000000e+00   0.00000000e+00]]","[ 1.23447523  2.23547543  0.10164288 -0.35501582  0.70920251 -0.00406069
  1.35272358  0.17099745  0.70031866  0.1927871   0.        ]",[-1.03735375  1.4928652 ],[-0.28550354 -0.20835352]
2,-0.128425864613,[-1.29397245  2.96877083],-0.607334,"[[ -4.64271394e-02   2.43056724e-01   8.05890896e-02  -9.69652498e-04]
 [ -3.01984723e+00   7.83750197e+00   0.00000000e+00   0.00000000e+00]]","[ 1.23298941  2.20509222  0.0347966   0.04074969  0.70920159 -0.00406068
  1.30439509  0.70480715  0.6902238   0.22062754  0.        ]",[-1.16149068  1.28787518],[-0.28550354 -0.20835352]
3,-0.125007581255,[-0.73094296  1.67620725],-0.654008,"[[ -1.45930501e-01   4.37992323e-01   8.05890896e-02  -9.69652498e-04]
 [ -6.91752555e+00   1.16433470e+01   0.00000000e+00   0.00000000e+00]]","[ 1.21983109  2.11364572 -0.11161881  0.66664396  0.70920068 -0.00406068
  1.18072742  1.22816294  0.66476993  0.22295795  0.        ]",[-1.29276896  1.07439291],[-0.28550354 -0.20835352]
4,-0.116755868508,[-0.63320107 -0.42349842],-0.686,"[[ -3.11935575e-01   7.08282863e-01   8.05890896e-02  -9.69652498e-04]
 [ -9.67382992e+00   1.53732289e+01   0.00000000e+00   0.00000000e+00]]","[ 1.16799919  1.90808819 -0.35044452  1.43909486  0.70919977 -0.00406068
  1.09327357  1.74106909  0.60916875  0.17895174  0.        ]",[-1.4065485   0.83993351],[-0.28550354 -0.20835352]
5,-0.103969919548,[-2.00182866  1.4724451 ],-0.559492,"[[ -5.28624049e-01   9.95873051e-01   8.05890896e-02  -9.69652498e-04]
 [ -1.19874252e+01   1.33923275e+01   0.00000000e+00   0.00000000e+00]]","[ 1.04646011  1.60465112 -0.64244561  2.08289841  0.70919886 -0.00406067
  1.01986624  1.46866329  0.52110255  0.07493177  0.        ]",[-1.29401505  0.86661911],[-0.28550354 -0.20835352]
6,-0.087529239738,[-2.97132742  1.33033063],-0.474307,"[[ -8.05709655e-01   1.30079054e+00   8.05890896e-02  -9.69652498e-04]
 [ -1.57088615e+01   1.70869817e+01   0.00000000e+00   0.00000000e+00]]","[ 0.81106559  1.21495468 -0.96333257  2.50776768  0.70919794 -0.00406067
  0.90179144  1.97672145  0.38628417 -0.08105179  0.        ]",[-1.30319655  0.72560185],[-0.28550354 -0.20835352]
7,-0.0655617632161,[-0.8592325   0.90379465],-0.279418,"[[ -1.15649309e+00   1.67885902e+00   8.05890896e-02  -9.69652498e-04]
 [ -1.93574757e+01   2.07076478e+01   0.00000000e+00   0.00000000e+00]]","[ 0.41156662  0.68803114 -1.25034851  2.61145895  0.70919703 -0.00406067
  0.78602743  2.47459719  0.16432902 -0.2189713   0.        ]",[-1.2917484   0.61205202],[-0.28550354 -0.20835352]
8,-0.0433937424618,[-2.03563899  0.18435429],-0.223031,"[[ -1.57394185e+00   2.12479064e+00   8.05890896e-02  -9.69652498e-04]
 [ -2.23774226e+01   2.38748717e+01   0.00000000e+00   0.00000000e+00]]","[-0.1472241   0.09971232 -1.37545777  2.12105729  0.70919612 -0.00406066
  0.6902099   2.91010803 -0.14290222 -0.26635937  0.        ]",[-1.24320865  0.54038709],[-0.28550354 -0.20835352]
9,-0.044992553187,[-1.18011529 -0.18814804],-0.245006,"[[ -2.05678329e+00   2.60485265e+00   8.05890896e-02  -9.69652498e-04]
 [ -2.58950228e+01   2.41304938e+01   0.00000000e+00   0.00000000e+00]]","[-0.78622896 -0.36911862 -1.20422647  0.96416611  0.7091952  -0.00406066
  0.57860303  2.94523477 -0.47973462 -0.17337035  0.        ]",[-1.17132604  0.61494291],[-0.28550354 -0.20835352]
10,-0.0684780435732,[-0.93397601  1.53365922],-0.527461,"[[ -2.60927586e+00   3.07518208e+00   8.05890896e-02  -9.69652498e-04]
 [ -2.93427598e+01   1.88715181e+01   0.00000000e+00   0.00000000e+00]]","[-1.32966599 -0.56382278 -0.64714627 -0.55396452  0.70919429 -0.00406066
  0.46921288  2.22205534 -0.73522062  0.07121712  0.        ]",[-1.05317235  0.79842734],[-0.28550354 -0.20835352]
11,-0.0705928494453,[-1.27360733  1.79752506],-0.349199,"[[ -3.22741701e+00   3.19462075e+00   8.05890896e-02  -9.69652498e-04]
 [ -3.24606880e+01  -1.27550066e+00   0.00000000e+00   0.00000000e+00]]","[-1.51517232 -0.56494567  0.23021484 -0.96120319  0.70919338 -0.00406065
  0.37028696 -0.54837573 -0.74815196  0.13114401  0.        ]",[-1.05596745  1.00126827],[-0.28550354 -0.20835352]
12,-0.0740437313337,[-2.16455414  1.57990603],-0.309557,"[[ -3.90991009e+00   3.13472351e+00   8.05890896e-02  -9.69652498e-04]
 [ -3.57775053e+01  -3.49474788e+00   0.00000000e+00   0.00000000e+00]]","[-1.13331392 -0.56688914  1.13117408 -0.75693438  0.70919246 -0.00406065
  0.26505073 -0.853545   -0.77377833  0.02196074  0.        ]",[-1.04846609  0.8233583 ],[-0.28550354 -0.20835352]
13,-0.0878800084318,[-1.47217456  1.44555863],-0.406141,"[[ -4.65807815e+00   3.07444413e+00   8.05890896e-02  -9.69652498e-04]
 [ -3.90284519e+01  -2.40063066e+00   0.00000000e+00   0.00000000e+00]]","[ -2.17651593e-01  -5.63751597e-01   1.58016450e+00  -5.51449142e-01
   7.09191551e-01  -4.06064505e-03   1.61904461e-01  -7.03091095e-01
  -8.73079047e-01  -1.10097139e-03   0.00000000e+00]",[-1.01509655  0.63622105],[-0.28550354 -0.20835352]
14,-0.0953322311577,[-0.47645137  0.7114068 ],-0.422736,"[[ -5.47061902e+00   3.03816855e+00   8.05890896e-02  -9.69652498e-04]
 [ -4.22150197e+01  -1.29445522e+00   0.00000000e+00   0.00000000e+00]]","[ 0.80423853 -0.5594045   1.17720277 -0.428143    0.70919064 -0.00406064
  0.06080081 -0.55097927 -0.93071816  0.09026538  0.        ]",[-0.95151079  0.63257986],[-0.28550354 -0.20835352]
15,-0.0904060273547,[ -1.20808595e+00  -6.72211293e-04],-0.401437,"[[ -6.32546071e+00   3.01931385e+00   8.05890896e-02  -9.69652498e-04]
 [ -4.32656544e+01  -6.49232511e-01   0.00000000e+00   0.00000000e+00]]","[ 1.23324029 -0.55641718  0.0409347  -0.36422567  0.70918973 -0.00406064
  0.02746616 -0.46225357 -0.88612271  0.19559408  0.        ]",[-0.97960615  0.732804  ],[-0.28550354 -0.20835352]
16,-0.075870728667,[-1.62296622  1.50028964],-0.483136,"[[ -7.22190473e+00   3.00641931e+00   8.05890896e-02  -9.69652498e-04]
 [ -4.63684065e+01  -6.40295954e-01   0.00000000e+00   0.00000000e+00]]","[ 0.67088533 -0.55408813 -1.0897454  -0.32059694  0.70918881 -0.00406063
 -0.07097823 -0.46102421 -0.77504712  0.21379453  0.        ]",[-1.01593506  0.92022419],[-0.28550354 -0.20835352]
