timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0583493790737,[ 0.49070244  1.00189604],-0.351069,"[[ 0.05427725 -0.08305307  0.15147727  0.00075344]
 [ 0.00487843 -0.00211711  0.          0.        ]]","[ 1.23575128  2.28577472  0.18275661 -1.09869056  1.32183512  0.01696068
  1.4474243  -0.37968091  0.19252281  0.08166825  0.        ]",[ 0.02242918  1.56092906],[-0.31536406 -0.23305087]
1,-0.0590471622713,[-0.36398661 -0.5408016 ],-0.395997,"[[  7.38346604e-02  -4.33747105e-02   1.51477273e-01   7.53437066e-04]
 [  1.94440848e+00   3.95676127e+00   0.00000000e+00   0.00000000e+00]]","[ 1.23402488  2.28933201  0.21160404 -0.96013632  1.32183254  0.01696067
  1.50737091  0.16789551  0.19156565  0.1517725   0.        ]",[-0.09647793  1.28709722],[-0.31536406 -0.23305087]
2,-0.0611718627401,[-2.29996527  0.98913554],-0.281939,"[[  9.78987791e-02   1.34954401e-02   1.51477273e-01   7.53437066e-04]
 [  4.66920997e-01   1.73764753e+00   0.00000000e+00   0.00000000e+00]]","[ 1.23118039  2.29053093  0.24704056 -0.761189    1.32182996  0.01696066
  1.46169913 -0.13904372  0.18542516  0.24522059  0.        ]",[-0.1278739   1.34316266],[-0.31536406 -0.23305087]
3,-0.0614234384401,[ 0.43597616  1.14874715],-0.345355,"[[  6.74388913e-02   8.72149192e-02   1.51477273e-01   7.53437066e-04]
 [ -3.49969842e+00   5.62135065e+00   0.00000000e+00   0.00000000e+00]]","[ 1.23464216  2.28524062  0.20217383 -0.50362048  1.32182738  0.01696065
  1.33909002  0.39813529  0.18264306  0.25913718  0.        ]",[-0.23027112  1.12221909],[-0.31536406 -0.23305087]
4,-0.0618880592493,[ 0.06676965  1.5543626 ],-0.302862,"[[  1.54287683e-02   2.38246140e-01   1.51477273e-01   7.53437066e-04]
 [ -1.70726062e+00   9.46895251e+00   0.00000000e+00   0.00000000e+00]]","[ 1.23760673  2.25043651  0.12537333  0.01737888  1.3218248   0.01696064
  1.39449053  0.93032031  0.16804326  0.30437167  0.        ]",[-0.42793107  0.78193361],[-0.31536406 -0.23305087]
5,-0.0658223043381,[-1.41996386 -0.71820915],-0.398595,"[[ -1.57406572e-02   4.65470961e-01   1.51477273e-01   7.53437066e-04]
 [ -1.41061764e+00   1.32409595e+01   0.00000000e+00   0.00000000e+00]]","[ 1.23759781  2.13920509  0.07930425  0.76214949  1.32182222  0.01696062
  1.40365666  1.45204741  0.11365745  0.44600432  0.        ]",[-0.78626025  0.26592386],[-0.31536406 -0.23305087]
6,-0.0663903068847,[-0.36533749 -0.0906604 ],-0.331543,"[[ -8.33531583e-02   6.99140948e-01   1.51477273e-01   7.53437066e-04]
 [ -5.33765973e+00   1.01363504e+01   0.00000000e+00   0.00000000e+00]]","[ 1.23298454  1.95670743 -0.0204908   1.4434847   1.32181964  0.01696061
  1.28227136  1.02262801  0.04324117  0.52031584  0.        ]",[-0.86492765  0.25259852],[-0.31536406 -0.23305087]
7,-0.0582770978087,[-1.1270148  0.4053151],-0.282966,"[[ -2.03547794e-01   8.96256134e-01   1.51477273e-01   7.53437066e-04]
 [ -6.67737784e+00   9.57701200e+00   0.00000000e+00   0.00000000e+00]]","[ 1.20933129  1.75621805 -0.19621753  1.9243761   1.32181706  0.0169606
  1.24085912  0.94526115 -0.007083    0.47741115  0.        ]",[-0.94061852  0.15064311],[-0.31536406 -0.23305087]
8,-0.0428515135574,[-1.01643582  0.56825273],-0.259445,"[[ -3.75474193e-01   1.10200535e+00   1.51477273e-01   7.53437066e-04]
 [ -1.05026119e+01   1.09931156e+01   0.00000000e+00   0.00000000e+00]]","[ 1.1418136   1.51036492 -0.43946311  2.31319099  1.32181447  0.01696059
  1.12262136  1.14112944 -0.06079386  0.3644776   0.        ]",[ -1.04215527e+00   2.06589699e-04],[-0.31536406 -0.23305087]
9,-0.0182800434197,[-1.05145857 -0.22421852],-0.223836,"[[ -6.23153538e-01   1.34226343e+00   1.51477273e-01   7.53437066e-04]
 [ -1.42529469e+01   1.30258120e+01   0.00000000e+00   0.00000000e+00]]","[ 0.97889346  1.18974827 -0.76003659  2.59969967  1.32181189  0.01696058
  1.00669907  1.4222813  -0.14355869  0.17974529  0.        ]",[-1.09704077 -0.1168561 ],[-0.31536406 -0.23305087]
