timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.225832409186,[-0.45443235  1.0179349 ],-1.34815,"[[-0.03461874  0.0804486   0.0237111   0.12949257]
 [-0.00142496  0.00210647  0.          0.        ]]","[ 1.26333526  2.54735517  0.05213449 -0.62132439  0.21122934  1.11828766
  1.77076134 -0.39963913  1.17942058 -0.99659862  0.        ]",[-0.22221421  2.26272678],[-0.32811496 -0.22405437]
1,-0.225329970509,[ 0.79692056  3.22019533],-1.40024,"[[-0.05269904  0.12022516  0.0237111   0.12949257]
 [-1.80060966  3.96234768  0.          0.        ]]","[ 1.26224321  2.54127745  0.02559107 -0.45492381  0.21122914  1.11828543
  1.71124947  0.14661125  1.17780831 -0.99164978  0.        ]",[-0.31926125  2.10063362],[-0.32811496 -0.22405437]
2,-0.21740783296,[-0.82580816  2.33738417],-1.29371,"[[-0.05673843  0.23840051  0.0237111   0.12949257]
 [ 1.38608699  7.84226282  0.          0.        ]]","[ 1.26193539  2.50921598  0.01966404  0.03372806  0.21122895  1.1182832
  1.81663863  0.68178168  1.16591228 -0.88824538  0.        ]",[-0.56374806  1.73290312],[-0.32811496 -0.22405437]
3,-0.202660642572,[-0.44259841  0.26833057],-1.22255,"[[ -0.06208249   0.43342836   0.0237111    0.12949257]
 [ -1.90950807  11.64782672   0.           0.        ]]","[ 1.26149454  2.41155766  0.01182476  0.80672052  0.21122875  1.11828098
  1.70763518  1.20669507  1.12288424 -0.72069094  0.        ]",[-0.86786938  1.30338299],[-0.32811496 -0.22405437]
4,-0.188258032319,[-1.75732657  1.40426329],-1.05803,"[[ -0.11746289   0.67473743   0.0237111    0.12949257]
 [ -3.62283553  12.48029188   0.           0.        ]]","[ 1.2546397   2.21886249 -0.06921902  1.66747051  0.21122856  1.11827875
  1.65096374  1.32151692  1.05034927 -0.6112583   0.        ]",[-1.10452259  0.97961271],[-0.32811496 -0.22405437]
5,-0.174195582303,[-1.0003775   0.80976383],-0.898728,"[[ -0.22890654   0.96160406   0.0237111    0.12949257]
 [ -7.50863476  16.19393312   0.           0.        ]]","[ 1.22814456  1.90142024 -0.23045298  2.48914827  0.21122836  1.11827652
  1.52244191  1.83374606  0.94875705 -0.57323167  0.        ]",[-1.45560062  0.44575292],[-0.32811496 -0.22405437]
6,-0.160157276843,[-1.39714085 -0.54974296],-0.747488,"[[ -0.41729662   1.31444365   0.0237111    0.12949257]
 [-11.31779939  19.08030176   0.           0.        ]]","[ 1.14570444  1.41666708 -0.49258045  3.10810725  0.21122817  1.1182743
  1.39645563  2.23186088  0.80491771 -0.61997034  0.        ]",[-1.72073829 -0.01269603],[-0.32811496 -0.22405437]
7,-0.1522931675,[-1.54350277 -0.608338  ],-0.616336,"[[ -0.6811114    1.67042018   0.0237111    0.12949257]
 [-15.05148733  16.52574009   0.           0.        ]]","[ 0.95617598  0.87964321 -0.82228798  3.22463211  0.21122797  1.11827207
  1.27296643  1.87949521  0.63990032 -0.76150909  0.        ]",[-1.61148524  0.01205862],[-0.32811496 -0.22405437]
8,-0.15527735332,[-0.92074797 -0.53202339],-0.510654,"[[ -1.01887146   1.9734778    0.0237111    0.12949257]
 [-18.71248693  13.78903098   0.           0.        ]]","[ 0.60760122  0.4347863  -1.14831148  2.90913603  0.21122778  1.11826984
  1.15188193  1.50200948  0.47364184 -0.9704724   0.        ]",[-1.40088463  0.19404495],[-0.32811496 -0.22405437]
9,-0.164067610317,[-2.46047213  0.70232799],-0.600827,"[[ -1.42598509   2.22537052   0.0237111    0.12949257]
 [-21.98803016  11.40810465   0.           0.        ]]","[ 0.08308023  0.10477323 -1.35112462  2.37636264  0.21122758  1.11826761
  1.04354631  1.17360001  0.2864239  -1.18262576  0.        ]",[-1.14910054  0.43523574],[-0.32811496 -0.22405437]
