timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.363342175609,[-1.05690896  0.70872102],-1.70668,"[[-0.0618144   0.02628581 -0.15341418 -0.0217843 ]
 [ 0.00461598  0.00348949  0.          0.        ]]","[ 1.26697805  2.47242046  0.01359207 -0.84566491 -1.32936353 -0.19206529
  1.7858113  -0.40099513  2.49134994  0.20377624  0.        ]",[-2.37506366  1.2462697 ],[-0.14512825 -0.18490888]
1,-0.362837823103,[-3.74780852  1.40721534],-1.51895,"[[-0.10142445  0.0545263  -0.15341418 -0.0217843 ]
 [-3.95244285  2.81119635  0.          0.        ]]","[ 1.26250657  2.47065962 -0.04435066 -0.72979669 -1.32935059 -0.19206459
  1.62205086 -0.01085776  2.48849664  0.16019621  0.        ]",[-2.39477086  1.2330339 ],[-0.14512825 -0.18490888]
2,-0.360832519283,[-2.39859008 -0.0226897 ],-1.60237,"[[-0.21939479  0.14993466 -0.15341418 -0.0217843 ]
 [-7.83167732  6.71661162  0.          0.        ]]","[ 1.23648624  2.45610217 -0.21518698 -0.34021648 -1.32933765 -0.19206389
  1.46151625  0.53180819  2.47331984  0.04177123  0.        ]",[-2.40803456  1.21499717],[-0.14512825 -0.18490888]
3,-0.355531453942,[-3.14641075  1.64995833],-1.47844,"[[ -0.41416474   0.28204525  -0.15341418  -0.0217843 ]
 [-11.63268558   6.49515621   0.           0.        ]]","[ 1.15281142  2.41390471 -0.48641907  0.18927577 -1.32932471 -0.19206319
  1.30422291  0.50103406  2.4229326  -0.17074561  0.        ]",[-2.33796406  1.22227263],[-0.14512825 -0.18490888]
4,-0.344473512253,[-1.35984642  2.19971727],-1.46817,"[[ -0.68421782   0.45039773  -0.15341418  -0.0217843 ]
 [-15.36025827  10.32726016   0.           0.        ]]","[ 0.95869952  2.32416995 -0.82348887  0.83397093 -1.32931177 -0.19206248
  1.14997162  1.03351082  2.30293607 -0.45564542  0.        ]",[-2.26941681  1.20137978],[-0.14512825 -0.18490888]
5,-0.324734373825,[-3.21486244  1.74500331],-1.21481,"[[ -1.02808643   0.69462649  -0.15341418  -0.0217843 ]
 [-19.01453677  14.08298284   0.           0.        ]]","[ 0.6017313   2.12756011 -1.15263339  1.67481503 -1.32929883 -0.19206178
  0.9987557   1.55536283  2.08735569 -0.73199697  0.        ]",[-2.16191554  1.16934919],[-0.14512825 -0.18490888]
6,-0.29319047185,[-2.31764452 -0.09383807],-0.984633,"[[ -1.44432281e+00   1.01321543e+00  -1.53414176e-01  -2.17843037e-02]
 [ -2.25973414e+01   1.77634635e+01   0.00000000e+00   0.00000000e+00]]","[ 0.06263716  1.77134493 -1.35180522  2.53065663 -1.32928589 -0.19206108
  0.85049912  2.06673752  1.76647895 -0.92940336  0.        ]",[-2.00690675  1.1211611 ],[-0.14512825 -0.18490888]
7,-0.248203973498,[-0.68830434 -0.0414496 ],-0.720271,"[[ -1.93150314e+00   1.36121527e+00  -1.53414176e-01  -2.17843037e-02]
 [ -2.61092137e+01   1.70387200e+01   0.00000000e+00   0.00000000e+00]]","[-0.59903416  1.29312893 -1.26905921  3.06262749 -1.32927295 -0.19206038
  0.70517892  1.96599992  1.35457234 -0.99468047  0.        ]",[-1.76087987  1.08139646],[-0.14512825 -0.18490888]
8,-0.192805725114,[-1.87685607  0.97552799],-0.450802,"[[ -2.47585962e+00   1.69693156e+00  -1.53414176e-01  -2.17843037e-02]
 [ -2.83191851e+01   1.65344675e+01   0.00000000e+00   0.00000000e+00]]","[-1.19779645  0.7959084  -0.80227003  3.1197374  -1.32926002 -0.19205968
  0.61373019  1.8959035   0.92468677 -0.87798894  0.        ]",[-1.53415251  1.02010834],[-0.14512825 -0.18490888]
9,-0.13638485272,[-2.82208953  1.77531977],-0.312343,"[[ -3.07636706e+00   2.06305975e+00  -1.53414176e-01  -2.17843037e-02]
 [ -3.17203496e+01   2.00664671e+01   0.00000000e+00   0.00000000e+00]]","[-1.48976932  0.27937469  0.00863842  2.66476323 -1.32924708 -0.19205898
  0.47299205  2.38661338  0.61731399 -0.54933882  0.        ]",[-1.41962266  0.91217852],[-0.14512825 -0.18490888]
