timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.408303701725,[-1.61532544  0.31863036],-1.15964,"[[ 0.06992969 -0.04531182 -0.16095567 -0.16150603]
 [ 0.00353739  0.00085716  0.          0.        ]]","[ 1.08875023  1.39479988  0.18153753 -0.48368905 -1.37275992 -1.36354721
  0.53815411 -0.21887495  2.10568481  1.21789071  0.        ]",[-0.51998276  0.65193003],[-0.04263616 -0.05371695]
1,-0.405663716081,[-0.19185001  0.74529438],-1.28381,"[[ 0.0303043  -0.03262091 -0.16095567 -0.16150603]
 [-3.95290073  1.26401956  0.          0.        ]]","[ 1.09147912  1.39537332  0.12120616 -0.4587833  -1.37273389 -1.36352157
  0.21482792 -0.04791469  2.10709339  1.16942306  0.        ]",[-0.51512271  0.64921242],[-0.04263616 -0.05371695]
2,-0.400786007366,[ 0.28908064  1.55977327],-1.27987,"[[-0.05559527  0.02202001 -0.16095567 -0.16150603]
 [-4.6347834   4.1903179   0.          0.        ]]","[ 1.08996198  1.395698   -0.00970097 -0.35149646 -1.37270785 -1.36349594
  0.15910226  0.34813877  2.10592668  1.08515773  0.        ]",[-0.51103127  0.64662468],[-0.04263616 -0.05371695]
3,-0.398872674321,[ 1.08380175  3.74194631],-1.23267,"[[-0.13591253  0.14471699 -0.16095567 -0.16150603]
 [-3.40104126  8.06646305  0.          0.        ]]","[ 1.07933171  1.3832696  -0.13155461 -0.11154004 -1.37268182 -1.3634703
  0.25992455  0.8727435   2.10130059  1.06179122  0.        ]",[-0.50876522  0.64525324],[-0.04263616 -0.05371695]
4,-0.403132991773,[-2.02872106  0.01729082],-1.11272,"[[ -0.16358165   0.34415622  -0.16095567  -0.16150603]
 [  0.62079945  11.86481464   0.           0.        ]]","[ 1.07360901  1.32471964 -0.17326345  0.26783273 -1.37265579 -1.36344467
  0.588595    1.38680356  2.0871463   1.17418553  0.        ]",[-0.51076865  0.64644641],[-0.04263616 -0.05371695]
5,-0.405225731081,[ 0.63049301 -0.85453858],-1.38826,"[[ -0.19097815   0.57979731  -0.16095567  -0.16150603]
 [ -3.34728333  11.6998203    0.           0.        ]]","[ 1.06691374  1.19742946 -0.21437412  0.68110095 -1.37262976 -1.36341904
  0.26430933  1.36444691  2.04280847  1.30904672  0.        ]",[-0.50460583  0.6438266 ],[-0.04263616 -0.05371695]
6,-0.402946785431,[-0.45686212 -1.0520512 ],-1.24766,"[[-0.23221867  0.77751168 -0.16095567 -0.16150603]
 [-0.78529339  8.08368752  0.          0.        ]]","[ 1.05492368  1.04691501 -0.27584019  0.98282704 -1.37260373 -1.36339342
  0.47368042  0.87501813  1.9875658   1.38829016  0.        ]",[-0.50238198  0.64381337],[-0.04263616 -0.05371695]
7,-0.3999206068,[ 0.47254176 -0.24599559],-1.27155,"[[-0.26589022  0.89785753 -0.16095567 -0.16150603]
 [-2.5759579   3.96461363  0.          0.        ]]","[ 1.04343396  0.93835204 -0.32558704  1.14086287 -1.3725777  -1.36336779
  0.32733784  0.31752675  1.94825868  1.42095492  0.        ]",[-0.49736577  0.64186573],[-0.04263616 -0.05371695]
8,-0.397092619056,[-1.47645306  0.83226775],-1.02464,"[[-0.29813628  0.96658343 -0.16095567 -0.16150603]
 [-0.65503482  2.91149516  0.          0.        ]]","[ 1.03101246  0.87133146 -0.37280262  1.22127068 -1.37255168 -1.36334216
  0.48432028  0.17499218  1.92688722  1.4215764   0.        ]",[-0.49581814  0.64092225],[-0.04263616 -0.05371695]
9,-0.392465080077,[-0.97506985  0.90243858],-1.05573,"[[-0.35081472  1.05731052 -0.16095567 -0.16150603]
 [-4.59969733  6.15039196  0.          0.        ]]","[ 1.00777996  0.77792522 -0.44891354  1.31567971 -1.37252565 -1.36331654
  0.16194221  0.61335502  1.89904608  1.40925592  0.        ]",[-0.48703298  0.63510567],[-0.04263616 -0.05371695]
10,-0.381392517979,[-1.18964598  0.51369844],-1.00412,"[[-0.48061651  1.2149574  -0.16095567 -0.16150603]
 [-8.36798402  9.60273301  0.          0.        ]]","[ 0.9353383   0.6044306  -0.62982368  1.44587956 -1.37249963 -1.36329092
 -0.14602146  1.08059854  1.85246845  1.34223764  0.        ]",[-0.47265643  0.62404382],[-0.04263616 -0.05371695]
11,-0.363083989044,[-1.58117274  1.04419669],-0.855283,"[[ -0.68602606   1.42551769  -0.16095567  -0.16150603]
 [-12.16044101  11.44705891   0.           0.        ]]","[ 0.77916654  0.35712922 -0.89073987  1.54817665 -1.37247361 -1.3632653
 -0.45595981  1.3301953   1.77759033  1.22528856  0.        ]",[-0.45235938  0.60785908],[-0.04263616 -0.05371695]
12,-0.336466275511,[ 0.74738971  1.31440774],-0.924987,"[[ -0.96654203   1.69191196  -0.16095567  -0.16150603]
 [-15.878879    15.17981378   0.           0.        ]]","[ 0.4948487   0.03454986 -1.17957554  1.55444299 -1.37244759 -1.36323968
 -0.75984622  1.83535115  1.65242482  1.08447638  0.        ]",[-0.42549074  0.58445632],[-0.04263616 -0.05371695]
13,-0.306435433728,[ 0.23374949  0.61492626],-0.765439,"[[ -1.25130021   2.03220747  -0.16095567  -0.16150603]
 [-12.60761039  18.8376655    0.           0.        ]]","[ 0.14355455 -0.35945227 -1.37236549  1.36345014 -1.37242157 -1.36321406
 -0.49249268  2.33031574  1.46278448  1.02707071  0.        ]",[-0.40094525  0.56032115],[-0.04263616 -0.05371695]
14,-0.278159928872,[-0.87096873  0.18529337],-0.5792,"[[ -1.49166934   2.42964259  -0.16095567  -0.16150603]
 [-11.43310596  20.89903115   0.           0.        ]]","[-0.18144498 -0.73825087 -1.44472081  0.88800684 -1.37239555 -1.36318844
 -0.39650098  2.60916424  1.22832846  1.07273713  0.        ]",[-0.37784946  0.53620553],[-0.04263616 -0.05371695]
15,-0.251355889875,[-0.77545665  1.22517448],-0.441198,"[[ -1.75265933   2.85082921  -0.16095567  -0.16150603]
 [-14.65521774  21.21856009   0.           0.        ]]","[-0.54082188 -0.98229578 -1.4243197   0.16806686 -1.37236954 -1.36316283
 -0.65982962  2.6522671   0.96571548  1.14681738  0.        ]",[-0.35447526  0.51109719],[-0.04263616 -0.05371695]
16,-0.235979268143,[-0.32435669  0.87780245],-0.453472,"[[ -2.07366337   3.17798706  -0.16095567  -0.16150603]
 [-17.43619056   4.63383863   0.           0.        ]]","[-0.95712157 -1.0324601  -1.26070307 -0.46633918 -1.37234352 -1.36313722
 -0.88710177  0.40788502  0.75783087  1.23004128  0.        ]",[-0.34090617  0.50720525],[-0.04263616 -0.05371695]
17,-0.238194021784,[ 0.28630015  0.97009713],-0.499856,"[[ -2.43181372   3.16568239  -0.16095567  -0.16150603]
 [-18.37559929  -3.18990089   0.           0.        ]]","[-1.33951639 -1.03289797 -0.9183633  -0.44218421 -1.37231751 -1.3631116
 -0.96386538 -0.65088654  0.79602253  1.21168836  0.        ]",[-0.33379668  0.50788289],[-0.04263616 -0.05371695]
18,-0.235268799483,[ 0.90410803 -0.17983012],-0.570834,"[[ -2.78430271   3.09939609  -0.16095567  -0.16150603]
 [-16.87826154  -2.96961393   0.           0.        ]]","[-1.58607928 -1.03215519 -0.45804083 -0.31204396 -1.3722915  -1.36308599
 -0.84148171 -0.62106959  0.83034876  1.14402905  0.        ]",[-0.33215046  0.50971347],[-0.04263616 -0.05371695]
19,-0.227599885603,[-0.57591895  0.60141852],-0.402704,"[[ -3.08259983   3.03345055  -0.16095567  -0.16150603]
 [-12.96448972  -3.62276838   0.           0.        ]]","[-1.67095369 -1.02612722 -0.01472105 -0.18293304 -1.37226549 -1.36306038
 -0.52161249 -0.70945391  0.82501423  1.0704655   0.        ]",[-0.3353028   0.51629674],[-0.04263616 -0.05371695]
20,-0.218807974046,[-0.9704947   0.37748865],-0.348316,"[[ -3.36219133   2.98560594  -0.16095567  -0.16150603]
 [-14.98792111  -1.16987996   0.           0.        ]]","[-1.63981167 -1.01846205  0.40877002 -0.08980528 -1.37223948 -1.36303478
 -0.68697769 -0.37750083  0.79087017  1.01951935  0.        ]",[-0.33405495  0.51696211],[-0.04263616 -0.05371695]
21,-0.212785826548,[ 0.41843389  0.06564618],-0.447897,"[[ -3.69752468   2.97743417  -0.16095567  -0.16150603]
 [-18.53360367   0.34763112   0.           0.        ]]","[-1.46506816 -1.01686644  0.87974647 -0.0739627  -1.37221348 -1.36300917
 -0.97674918 -0.1721332   0.74622938  1.01113601  0.        ]",[-0.33413509  0.51786917],[-0.04263616 -0.05371695]
22,-0.210236079752,[-1.69466974  0.2013642 ],-0.305265,"[[ -4.04789334   2.98692436  -0.16095567  -0.16150603]
 [-16.51000655   0.60055487   0.           0.        ]]","[-1.14323712 -1.01868254  1.27535197 -0.09236218 -1.37218747 -1.36298357
 -0.81135432 -0.13790361  0.70946839  1.02848146  0.        ]",[-0.34366816  0.52681303],[-0.04263616 -0.05371695]
23,-0.210739510039,[-0.54341956  0.33994381],-0.380519,"[[ -4.41453896   3.00417945  -0.16095567  -0.16150603]
 [-20.1424657    0.80162354   0.           0.        ]]","[-0.69635462 -1.02171864  1.53258405 -0.12588532 -1.37216147 -1.36295796
 -1.10821502 -0.11069168  0.68699795  1.05889506  0.        ]",[-0.34983215  0.53090656],[-0.04263616 -0.05371695]
24,-0.212074472221,[ 0.31699783  1.26232616],-0.39849,"[[ -4.83497532   3.00930691  -0.16095567  -0.16150603]
 [-21.89531526  -0.05045292   0.           0.        ]]","[-0.12151168 -1.02254217  1.58823487 -0.13586223 -1.37213547 -1.36293236
 -1.25145219 -0.2260048   0.66150575  1.09905683  0.        ]",[-0.36052105  0.53835487],[-0.04263616 -0.05371695]
25,-0.216105423411,[-2.09961194  1.17227145],-0.30064,"[[ -5.25594001   3.00752962  -0.16095567  -0.16150603]
 [-20.20677903  -0.09733266   0.           0.        ]]","[ 0.42450713 -1.02224179  1.37992271 -0.132402   -1.37210947 -1.36290676
 -1.11343429 -0.23234764  0.65011692  1.14872771  0.        ]",[-0.37433735  0.54788154],[-0.04263616 -0.05371695]
26,-0.222759508668,[ 1.16323253  0.35639694],-0.538543,"[[ -5.69578685   3.00587996  -0.16095567  -0.16150603]
 [-23.76604319  -0.06484364   0.           0.        ]]","[ 0.8603323  -1.0219586   0.91997755 -0.12919095 -1.37208347 -1.36288116
 -1.40429966 -0.22794915  0.65979618  1.20137266  0.        ]",[-0.37873554  0.5481084 ],[-0.04263616 -0.05371695]
27,-0.230316528188,[-0.19607548  1.13929946],-0.458453,"[[ -6.12666235   3.00422341  -0.16095567  -0.16150603]
 [-19.33626872  -0.08172304   0.           0.        ]]","[ 1.07517452 -1.021671    0.31271697 -0.1259672  -1.37205747 -1.36285556
 -1.04224949 -0.23023195  0.68880912  1.24388385  0.        ]",[-0.38687661  0.55248421],[-0.04263616 -0.05371695]
28,-0.236758997084,[-1.08126438  0.58810974],-0.429464,"[[ -6.51733609e+00   3.00356494e+00  -1.60955675e-01  -1.61506033e-01]
 [ -1.97297948e+01  -4.23548439e-03   0.00000000e+00   0.00000000e+00]]","[ 1.05433157 -1.0215475  -0.27867028 -0.1246855  -1.37203148 -1.36282997
 -1.07439629 -0.21974349  0.72729189  1.26714496  0.        ]",[-0.38390571  0.54772502],[-0.04263616 -0.05371695]
