timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.158767727345,[-0.80105803  2.77812499],-0.667631,"[[ 0.06890375 -0.04268144  0.0772908   0.09733847]
 [-0.00437374  0.00115866  0.          0.        ]]","[ 1.22554976  2.18753766  0.20563224 -0.89226279  0.67645736  0.84302017
  1.34364082 -0.36699343  0.72185067 -0.63976926  0.        ]",[-0.62531757  1.81242895],[-0.25448021 -0.1885519 ]
1,-0.16017664074,[-0.82149685  3.06740492],-0.677918,"[[  3.70073056e-02  -2.91828012e-03   7.72908006e-02   9.73384664e-02]
 [ -3.17470976e+00   3.96195259e+00   0.00000000e+00   0.00000000e+00]]","[ 1.22787131  2.18878095  0.15847219 -0.76129707  0.67645633  0.84301868
  1.2395037   0.17723327  0.72288145 -0.65867277  0.        ]",[-0.68017435  1.76204216],[-0.25448021 -0.1885519 ]
2,-0.164061997787,[-1.59855867  1.57697635],-0.755299,"[[-0.05847765  0.11527402  0.0772908   0.09733847]
 [-6.3631686   7.84433039  0.          0.        ]]","[ 1.22645716  2.17957459  0.01715222 -0.3727304   0.67645531  0.84301718
  1.13477193  0.71068494  0.72131976 -0.71613256  0.        ]",[-0.74252713  1.69009852],[-0.25448021 -0.1885519 ]
3,-0.170206553047,[-0.36782345  2.69568231],-0.727939,"[[ -0.22418417   0.31034463   0.0772908    0.09733847]
 [-10.19474519  11.65001677   0.           0.        ]]","[ 1.19434887  2.12254486 -0.22548041  0.25447286  0.67645428  0.84301568
  1.00891675  1.23359707  0.70279203 -0.82344145  0.        ]",[-0.80620241  1.61057115],[-0.25448021 -0.1885519 ]
4,-0.174461598711,[-1.07534482 -0.41036916],-0.823062,"[[ -0.44067113   0.58076144   0.0772908    0.09733847]
 [-11.44978572  15.3791998    0.           0.        ]]","[ 1.09725173  1.96149261 -0.52788593  1.05598364  0.67645326  0.84301418
  0.96769138  1.74599298  0.646959   -0.94189881  0.        ]",[-0.87112367  1.49741673],[-0.25448021 -0.1885519 ]
5,-0.180032088563,[-0.33536989  0.301858  ],-0.717683,"[[ -0.70708648   0.86899571   0.0772908    0.09733847]
 [-15.17947818  13.45054876   0.           0.        ]]","[ 0.89867166  1.69750078 -0.85818584  1.7644021   0.67645224  0.84301268
  0.84518332  1.48098499  0.54006358 -1.10435973  0.        ]",[-0.71664464  1.57127452],[-0.25448021 -0.1885519 ]
6,-0.188530713774,[-0.40777966  0.7710952 ],-0.614165,"[[ -1.02098777   1.14732151   0.0772908    0.09733847]
 [-16.20728252  14.37888182   0.           0.        ]]","[ 0.57130443  1.37223032 -1.15876465  2.25195406  0.67645121  0.84301118
  0.81142235  1.60853489  0.37220598 -1.30143001  0.        ]",[-0.6448406   1.51426029],[-0.25448021 -0.1885519 ]
7,-0.191163699186,[ 0.27689373  1.28075084],-0.456464,"[[ -1.35812387   1.46266861   0.0772908    0.09733847]
 [-17.50206035  17.14654076   0.           0.        ]]","[ 0.1424266   0.9522217  -1.34361668  2.52372335  0.67645019  0.84300968
  0.7688924   1.9888091   0.14897452 -1.42260778  0.        ]",[-0.66593701  1.30347836],[-0.25448021 -0.1885519 ]
8,-0.181368284773,[-0.99288489  1.22063799],-0.378118,"[[ -1.69371388   1.84190629   0.0772908    0.09733847]
 [-16.06159194  20.76522866   0.           0.        ]]","[-0.31706266  0.43143877 -1.36580025  2.42260743  0.67644916  0.84300819
  0.81620508  2.48600734 -0.09671261 -1.39600939  0.        ]",[-0.80023813  1.00220907],[-0.25448021 -0.1885519 ]
9,-0.160571977328,[-1.69595152  2.03086287],-0.297316,"[[ -2.05120232   2.29280521   0.0772908    0.09733847]
 [-19.67529962  24.31275495   0.           0.        ]]","[-0.78460678 -0.11342664 -1.20936743  1.7208601   0.67644814  0.84300669
  0.69750695  2.97341333 -0.35662239 -1.22773245  0.        ]",[-1.0156163   0.65242517],[-0.25448021 -0.1885519 ]
10,-0.133406511976,[-0.45153285  1.13786626],-0.304869,"[[ -2.48053301   2.81394712   0.0772908    0.09733847]
 [-23.2458336   27.7898945    0.           0.        ]]","[-1.23517291 -0.50972482 -0.80535927  0.30856706  0.67644711  0.84300519
  0.58022712  3.45112826 -0.6139483  -0.92640007  0.        ]",[-1.21932721  0.36431259],[-0.25448021 -0.1885519 ]
11,-0.108937645253,[-1.02209825  1.87394114],-0.378585,"[[ -2.95877911   3.23598523   0.0772908    0.09733847]
 [-24.5745801    5.82142158   0.           0.        ]]","[-1.50230395 -0.57729048 -0.1654768  -1.06221978  0.67644609  0.84300369
  0.5365819   0.4326795  -0.74594661 -0.60265737  0.        ]",[-1.11951244  0.6403687 ],[-0.25448021 -0.1885519 ]
12,-0.112922433886,[-1.99211476  0.81151339],-0.317355,"[[ -3.48512043   3.21713446   0.0772908    0.09733847]
 [-28.04785845  -4.24184518   0.           0.        ]]","[-1.44478931 -0.57950709  0.60241118 -1.00033626  0.67644506  0.84300219
  0.42249669 -0.9500035  -0.70745839 -0.67739921  0.        ]",[-1.07870722  0.67955464],[-0.25448021 -0.1885519 ]
13,-0.128460614687,[ 0.18304843  0.2080308 ],-0.361734,"[[ -4.08023226   3.12932596   0.0772908    0.09733847]
 [-31.45193543  -3.92561072   0.           0.        ]]","[-0.96188201 -0.58335506  1.29824191 -0.71127595  0.67644404  0.84300069
  0.31068456 -0.90655142 -0.75928831 -0.79102785  0.        ]",[-1.02186012  0.53164291],[-0.25448021 -0.1885519 ]
14,-0.137439359168,[-0.93139983  0.98825055],-0.568288,"[[ -4.69575145   3.05985722   0.0772908    0.09733847]
 [-30.10446588  -3.02431211   0.           0.        ]]","[-0.17112344 -0.57883105  1.58416394 -0.48269989  0.67644301  0.84299919
  0.35494375 -0.78271236 -0.8585819  -0.79910243  0.        ]",[-0.96523511  0.41353583],[-0.25448021 -0.1885519 ]
