timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.390960234638,[-1.75528248  2.2722395 ],-2.75764,"[[ 0.03117213  0.02682893 -0.13835973  0.1874204 ]
 [-0.00074533  0.00401841  0.          0.        ]]","[ 1.1926814   2.13385057  0.16408995 -0.86747948 -1.19653955  1.62735376
  1.50791178 -0.39427207  2.45710761 -1.4908991   0.        ]",[-1.62317657  2.42983341],[-0.52217484 -0.29334989]
1,-0.392816918309,[-2.81802824  1.5810354 ],-2.74819,"[[-0.00854859  0.06665177 -0.13835973  0.1874204 ]
 [-3.95814528  3.96505914  0.          0.        ]]","[ 1.19329871  2.13130718  0.10480955 -0.72117698 -1.19653803  1.62735065
  1.39243029  0.17351718  2.45744969 -1.5256974   0.        ]",[-1.82073855  2.24428129],[-0.52217484 -0.29334989]
2,-0.397699178114,[-0.76312529  2.3786953 ],-2.92477,"[[-0.12663181  0.18490814 -0.13835973  0.1874204 ]
 [-7.83726502  7.84762389  0.          0.        ]]","[ 1.18231857  2.11108234 -0.0709396  -0.28990799 -1.19653651  1.62734754
  1.2792335   0.7300572   2.45111426 -1.62903764  0.        ]",[-1.9222517   2.07763672],[-0.52217484 -0.29334989]
3,-0.402761245822,[-1.77365575  1.55055925],-2.92372,"[[ -0.31212641   0.38003977  -0.13835973   0.1874204 ]
 [-10.70267565  11.65282525   0.           0.        ]]","[ 1.12679397  2.03702372 -0.34078996  0.39826502 -1.19653498  1.62734443
  1.19561762  1.27550665  2.41861881 -1.77867345  0.        ]",[-2.04804921  1.83041525],[-0.52217484 -0.29334989]
4,-0.405029413867,[-2.28371636  0.6961484 ],-2.86468,"[[ -0.5637647    0.65052031  -0.13835973   0.1874204 ]
 [-14.44875406  15.38271417   0.           0.        ]]","[ 0.98019154  1.85581033 -0.68004679  1.26130018 -1.19653346  1.62734132
  1.08630364  1.81015806  2.33296348 -1.9603073   0.        ]",[-2.20574546  1.61041594],[-0.52217484 -0.29334989]
5,-0.401979187535,[-2.94282188  3.7369167 ],-2.67153,"[[ -0.88958278   0.98278018  -0.13835973   0.1874204 ]
 [-18.12097282  17.83495632   0.           0.        ]]","[ 0.68334299  1.52707973 -1.04191323  2.09416735 -1.19653193  1.62733822
  0.97914517  2.16166429  2.16159406 -2.16722152  0.        ]",[-2.308254   1.4312675],[-0.52217484 -0.29334989]
6,-0.388676063879,[-1.9783767   1.19603916],-2.40705,"[[ -1.28812953   1.37565956  -0.13835973   0.1874204 ]
 [-21.72189296  21.44077524   0.           0.        ]]","[ 0.20012494  1.03504425 -1.31581698  2.64210999 -1.19653041  1.62733511
  0.87406744  2.67852205  1.88390671 -2.33400115  0.        ]",[-2.62544274  0.92580497],[-0.52217484 -0.29334989]
7,-0.3593921637,[-3.17294666 -0.36842941],-2.02484,"[[ -1.7579909    1.83992768  -0.13835973   0.1874204 ]
 [-25.25265241  24.97408681   0.           0.        ]]","[-0.44039534  0.40802595 -1.34897389  2.57950294 -1.19652889  1.627332
  0.77103718  3.18497762  1.51564593 -2.35891755  0.        ]",[-3.10200191  0.15128827],[-0.52217484 -0.29334989]
8,-0.317065005828,[-3.39092364 -0.44413123],-1.71219,"[[ -2.29776979   2.31978721  -0.13835973   0.1874204 ]
 [-28.71381501  23.01833894   0.           0.        ]]","[-1.09949229 -0.15791396 -0.99769735  1.72756713 -1.19652736  1.62732889
  0.67003792  2.90462258  1.13899216 -2.20986313  0.        ]",[-3.29419923 -0.48533118],[-0.52217484 -0.29334989]
9,-0.272029588185,[-3.99112301 -0.1191174 ],-1.51882,"[[ -2.90608678   2.75791353  -0.13835973   0.1874204 ]
 [-32.10648162  20.80180942   0.           0.        ]]","[-1.52343361 -0.49391871 -0.23070586  0.41067187 -1.19652584  1.62732578
  0.57103749  2.58689175  0.88563087 -1.92218514  0.        ]",[-3.15828419 -1.0055083 ],[-0.52217484 -0.29334989]
