timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.216255566601,[ 0.55225094  2.9500583 ],-0.951864,"[[ 0.01913121 -0.08547862  0.1276077   0.19467216]
 [ 0.00275108  0.00060792  0.          0.        ]]","[ 1.23316709  2.23152529  0.13121033 -1.06701599  1.10325506  1.68604008
  1.3949114  -0.37305257  0.38163849 -1.5693422   0.        ]",[-0.14276001  1.68413401],[-0.26621175 -0.20230831]
1,-0.208053224682,[ 0.99076708  1.60868563],-0.89057,"[[ 0.0410894  -0.04574725  0.1276077   0.19467216]
 [ 2.18580191  3.95933822  0.          0.        ]]","[ 1.23225356  2.23516782  0.16366616 -0.93234226  1.10325284  1.6860342
  1.46489259  0.17171152  0.38292048 -1.49561311  0.        ]",[-0.14914635  1.59336197],[-0.26621175 -0.20230831]
2,-0.179490762585,[ 0.31418491  1.87495252],-0.669008,"[[ 0.12368057  0.07236574  0.1276077   0.19467216]
 [ 6.06042789  7.83903464  0.          0.        ]]","[ 1.22289009  2.23295149  0.28535143 -0.53136861  1.10325062  1.68602832
  1.58910214  0.70559936  0.36248562 -1.24770976  0.        ]",[-0.17145398  1.45626402],[-0.26621175 -0.20230831]
3,-0.131240983678,[-0.63919147  0.11017487],-0.382457,"[[  0.25614307   0.26731253   0.1276077    0.19467216]
 [  7.18214869  11.64296175   0.           0.        ]]","[ 1.18846397  2.18678272  0.4775719   0.12032394  1.1032484   1.68602244
  1.62505739  1.22905892  0.25152141 -0.86509318  0.        ]",[-0.23125659  1.21576393],[-0.26621175 -0.20230831]
4,-0.0820993212642,[ 0.24550823  1.79821403],-0.0899566,"[[  0.37299356   0.50224553   0.1276077    0.19467216]
 [  4.51180481  11.84964057   0.           0.        ]]","[ 1.13868175  2.06333481  0.64179524  0.85835946  1.10324618  1.68601657
  1.53944576  1.25749725  0.04312585 -0.53170591  0.        ]",[-0.29501963  1.02900481],[-0.26621175 -0.20230831]
5,-0.0450112078208,[-1.233495    1.82708409],-0.102813,"[[  0.47207338   0.7766087    0.1276077    0.19467216]
 [  5.39340087  15.57426139   0.           0.        ]]","[ 1.08272841  1.83434281  0.77537147  1.60391554  1.10324396  1.68601069
  1.56770336  1.77003903 -0.24839623 -0.29400272  0.        ]",[-0.45567748  0.65503806],[-0.26621175 -0.20230831]
6,-0.0620421984992,[ 0.09437009  0.71174572],-0.211882,"[[  0.53917671   1.12474013   0.1276077    0.19467216]
 [  1.33048757  19.22667736   0.           0.        ]]","[ 1.03795852  1.43885352  0.86216865  2.28770882  1.10324174  1.68600481
  1.43744923  2.2726376  -0.60288264 -0.20317393  0.        ]",[-0.64719963  0.33220035],[-0.26621175 -0.20230831]
7,-0.109336355641,[-0.02058824 -0.95610822],-0.448943,"[[  0.5692822    1.5337297    0.1276077    0.19467216]
 [  1.67906663  21.66416072   0.           0.        ]]","[ 1.01612964  0.88557178  0.90002103  2.61774316  1.10323952  1.68599893
  1.44862     2.6080415  -0.94906288 -0.30325769  0.        ]",[-0.83975911  0.03309023],[-0.26621175 -0.20230831]
8,-0.154244607574,[-1.37448979 -0.13177028],-0.746472,"[[  0.60173953   1.92472551   0.1276077    0.19467216]
 [  1.56682615  17.44946507   0.           0.        ]]","[ 0.99141826  0.34731525  0.94002021  2.40950498  1.1032373   1.68599306
  1.44501772  2.0280504  -1.21188665 -0.53832727  0.        ]",[-0.84472048 -0.00789475],[-0.26621175 -0.20230831]
9,-0.18508127436,[-0.71723934  0.84891519],-0.939193,"[[  0.59306182   2.26501664   0.1276077    0.19467216]
 [ -2.42154155  16.58249173   0.           0.        ]]","[ 0.99814101 -0.06404753  0.92940875  1.83381432  1.10323508  1.68598718
  1.3171545   1.90873902 -1.3240464  -0.81298497  0.        ]",[-0.90387595 -0.11078954],[-0.26621175 -0.20230831]
