timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.127861371701,[ 1.88751447  3.70116939],-0.494101,"[[-0.03753149  0.06488178  0.11782457 -0.08947277]
 [-0.00153957  0.00266184  0.          0.        ]]","[ 1.28763646  2.62090436 -0.13804558 -0.57697362  1.0206998  -0.77963968
 -1.79577303 -0.37061338  0.59133858  0.61414624  0.        ]",[ 2.6829195   3.78596544],[-0.57895553 -0.40158823]
1,-0.136613554462,[ 2.79472574  4.7631605 ],-0.30831,"[[  2.11317044e-03   1.04646902e-01   1.17824574e-01  -8.94727725e-02]
 [  3.95284926e+00   3.96066343e+00   0.00000000e+00   0.00000000e+00]]","[ 1.28861123  2.61568873 -0.08045597 -0.41186163  1.02069927 -0.77963936
 -1.69208175  0.13742202  0.58744833  0.71610279  0.        ]",[ 2.62029123  3.54394197],[-0.57895553 -0.40158823]
2,-0.162467073685,[ 1.85387609  2.41272217],-0.489545,"[[ 0.12006185  0.22278603  0.11782457 -0.08947277]
 [ 7.82915093  7.84031877  0.          0.        ]]","[ 1.27860848  2.5858988   0.0905008   0.07360744  1.02069874 -0.77963904
 -1.59043832  0.6354011   0.53835083  1.01400229  0.        ]",[ 2.61761832  3.45696878],[-0.57895553 -0.40158823]
3,-0.202778399136,[ 2.76829345  4.00074613],-0.127255,"[[  0.31477094   0.4177473    0.11782457  -0.08947277]
 [ 11.62922458  11.64311813   0.           0.        ]]","[ 1.22032709  2.49104682  0.36631038  0.84355752  1.02069821 -0.77963872
 -1.49079393  1.12351486  0.34174307  1.46109855  0.        ]",[ 2.64234686  3.39685249],[-0.57895553 -0.40158823]
4,-0.249827783346,[ 2.86042422  3.45624612],0.0331062,"[[  0.58473718   0.68800766   0.11782457  -0.08947277]
 [ 15.35526123  15.37044955   0.           0.        ]]","[ 1.05770345  2.27204729  0.71848279  1.79913104  1.02069767 -0.7796384
 -1.39309111  1.60194098 -0.12079681  1.91030028  0.        ]",[ 2.66750908  3.20653725],[-0.57895553 -0.40158823]
5,-0.289039901276,[ 3.00285553  3.7222209 ],-0.120167,"[[  0.92850443   1.03207085   0.11782457  -0.08947277]
 [ 19.00975383  19.02361516   0.           0.        ]]","[ 0.73133861  1.8704487   1.07990034  2.72997524  1.02069714 -0.77963808
 -1.29726445  2.0708459  -0.85853589  2.08309853  0.        ]",[ 2.75686502  2.95788479],[-0.57895553 -0.40158823]
6,-0.299854924562,[ 3.86895527  1.70380847],-0.792071,"[[  1.34466669   1.44846657   0.11782457  -0.08947277]
 [ 22.59511983  22.60393454   0.           0.        ]]","[ 0.21039935  1.26524889  1.33244926  3.2890805   1.02069661 -0.77963777
 -1.20325054  2.53039817 -1.60755359  1.70649048  0.        ]",[ 2.83593225  2.71962786],[-0.57895553 -0.40158823]
7,-0.262640388901,[ 3.07550832  2.35125556],-1.30146,"[[  1.8318588    1.93575285   0.11782457  -0.08947277]
 [ 26.11284982  26.11296463   0.           0.        ]]","[-0.45993133  0.52397745  1.32020684  3.04574753  1.02069608 -0.77963745
 -1.11101026  2.98079664 -1.86448802  0.87891574  0.        ]",[ 2.8552618   2.13811398],[-0.57895553 -0.40158823]
8,-0.179257779763,[ 3.00100009  1.74307098],-1.36036,"[[  2.38872663   2.49252353   0.11782457  -0.08947277]
 [ 29.5623749   29.55277344   0.           0.        ]]","[-1.11540523 -0.15662902  0.90991263  1.67178213  1.02069555 -0.77963713
 -1.02055852  3.42230567 -1.40738149  0.29778509  0.        ]",[ 2.8344059   1.33928084],[-0.57895553 -0.40158823]
9,-0.13800416631,[ 2.26479925  1.50073038],-1.49568,"[[  3.01387811   3.11742003   0.11782457  -0.08947277]
 [ 32.94020581  26.68466843   0.           0.        ]]","[-1.4797085  -0.47091753  0.10153172 -0.74644703  1.02069502 -0.77963681
 -0.93198678  3.05416014 -0.92325753  0.58868028  0.        ]",[ 2.82218361  0.82220531],[-0.57895553 -0.40158823]
10,-0.161355440224,[ 4.09796226  0.47686926],-0.413628,"[[  3.70584614   3.28292314   0.11782457  -0.08947277]
 [ 36.24599128  -2.03749908   0.           0.        ]]","[-1.27558815 -0.45593761 -0.86055478 -1.43419283  1.02069449 -0.77963649
 -0.84530424 -0.63248435 -1.00823214  0.77244663  0.        ]",[ 3.20241976  1.22862124],[-0.57895553 -0.40158823]
11,-0.157469333023,[ 2.21728956  1.44651525],-0.32833,"[[  4.46329075   3.1934705    0.11782457  -0.08947277]
 [ 39.48774266  -5.15221654   0.           0.        ]]","[-0.44383896 -0.46928714 -1.49165021 -1.06327041  1.02069396 -0.77963617
 -0.76030082 -1.03227461 -1.02124014  0.70876631  0.        ]",[ 3.31314945  1.2640276 ],[-0.57895553 -0.40158823]
12,-0.156093923111,[ 2.92400277  2.02997945],-0.421999,"[[  5.28492836   3.10546476   0.11782457  -0.08947277]
 [ 42.66541401  -3.47958483   0.           0.        ]]","[ 0.65175413 -0.4703593  -1.30478721 -0.696646    1.02069343 -0.77963585
 -0.67697771 -0.81758295 -1.01110137  0.70443413  0.        ]",[ 3.1800909   1.16245878],[-0.57895553 -0.40158823]
13,-0.161183180574,[ 2.77991524  0.3906162 ],-0.78035,"[[  6.1694874    3.05305531   0.11782457  -0.08947277]
 [ 45.78010147  -1.86449386   0.           0.        ]]","[ 1.27963979 -0.46530677 -0.24837109 -0.47868452  1.0206929  -0.77963553
 -0.59530616 -0.61027708 -1.05895027  0.70672287  0.        ]",[ 2.9893744   1.05272913],[-0.57895553 -0.40158823]
14,-0.161647264059,[ 2.5823902  0.6778767],-1.02296,"[[  7.11572114   3.02573479   0.11782457  -0.08947277]
 [ 48.83309751  -0.94638279   0.           0.        ]]","[ 0.83414489 -0.4609928   0.99114574 -0.36542684  1.02069236 -0.77963521
 -0.51525226 -0.49243238 -1.11372551  0.63393034  0.        ]",[ 2.96917439  0.78803182],[-0.57895553 -0.40158823]
15,-0.150262440645,[ 4.24669499  0.72776862],-1.09638,"[[  8.1224084    3.01269275   0.11782457  -0.08947277]
 [ 51.82565619  -0.42333744   0.           0.        ]]","[-0.4698087  -0.45852851  1.31740724 -0.31148238  1.02069183 -0.77963489
 -0.43678314 -0.42529653 -1.08036483  0.51944066  0.        ]",[ 2.94218922  0.99576986],[-0.57895553 -0.40158823]
16,-0.134138295124,[ 2.53829801  1.00088145],-1.08822,"[[  9.18835247   3.00699557   0.11782457  -0.08947277]
 [ 54.75897623  -0.17991583   0.           0.        ]]","[-1.45236457 -0.45736999  0.2567986  -0.28794572  1.0206913  -0.77963457
 -0.35986735 -0.39405192 -0.95540531  0.48764706  0.        ]",[ 3.01594591  1.35740137],[-0.57895553 -0.40158823]
