timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.187055610719,[ 1.59173491  0.97722748],0.224448,"[[ 0.0836731   0.03311469  0.18669956 -0.1645584 ]
 [-0.00335325  0.00137962  0.          0.        ]]","[  1.20368527e+00   1.96824272e+00   2.28572316e-02  -5.99477633e-01
   1.61865887e+00  -1.41652526e+00  -1.19494558e+00  -3.40981304e-01
   4.58345310e-04   1.31050144e+00   0.00000000e+00]",[ 1.63526928  1.59095895],[-0.33593193 -0.16905579]
1,-0.199242116243,[ 0.936387    0.75991179],0.165911,"[[ 0.12328214  0.0719497   0.18669956 -0.1645584 ]
 [ 3.9510989   3.86923582  0.          0.        ]]","[ 1.19804791  1.96553589  0.08140585 -0.48879748  1.61864794 -1.41651731
 -1.0763338   0.19166881 -0.01191919  1.40559312  0.        ]",[ 1.6240809   1.54400897],[-0.33593193 -0.16905579]
2,-0.233050464001,[ 0.72565161  0.77333299],0.132789,"[[ 0.23867473  0.17874124  0.18669956 -0.1645584 ]
 [ 7.57611489  6.80015056  0.          0.        ]]","[ 1.16946624  1.94792035  0.25000917 -0.18653822  1.618637   -1.41650936
 -0.9676038   0.59529036 -0.07867086  1.6697434   0.        ]",[ 1.60693955  1.472525  ],[-0.33593193 -0.16905579]
3,-0.281446833179,[ 2.44967602  1.48224467],0.226523,"[[  0.41748603   0.34410513   0.18669956  -0.1645584 ]
 [ 10.29602891   9.72647469   0.           0.        ]]","[ 1.0902489   1.89160603  0.50125111  0.26887206  1.61862606 -1.41650141
 -0.8860214   0.998278   -0.26765151  2.03787169  0.        ]",[ 1.5743835   1.34815097],[-0.33593193 -0.16905579]
4,-0.337612161161,[-0.00603008  0.98340218],-0.181279,"[[  0.66104799   0.57641406   0.18669956  -0.1645584 ]
 [ 14.0478703   13.49183593   0.           0.        ]]","[ 0.91849436  1.75582105  0.81109696  0.86157251  1.61861513 -1.41649346
 -0.77348861  1.5168059  -0.66471791  2.4110668   0.        ]",[ 1.53502846  1.17365599],[-0.33593193 -0.16905579]
5,-0.384419409344,[ 0.10681397  1.98757331],-0.465222,"[[  0.93898257   0.882635     0.18669956  -0.1645584 ]
 [ 13.74682379  17.11814105   0.           0.        ]]","[ 0.64490059  1.48770679  1.09795281  1.51057174  1.61860419 -1.41648551
 -0.78251567  2.01617312 -1.25344371  2.57835632  0.        ]",[ 1.52591681  1.03084517],[-0.33593193 -0.16905579]
6,-0.404056789859,[ 1.00286602  1.00990286],-0.8992,"[[  1.21545115   1.26131793   0.18669956  -0.1645584 ]
 [ 13.89984637  20.73806146   0.           0.        ]]","[ 0.31079695  1.0517865   1.29200053  2.02451254  1.61859326 -1.41647757
 -0.77792366  2.51464291 -1.84478123  2.38258549  0.        ]",[ 1.52836072  0.87337863],[-0.33593193 -0.16905579]
7,-0.38673018665,[ 1.6966323   0.86357131],-1.22167,"[[  1.5304351    1.71167011   0.18669956  -0.1645584 ]
 [ 17.58679506  24.28530669   0.           0.        ]]","[-0.11260663  0.46498765  1.38363201  2.13180745  1.61858232 -1.41646962
 -0.66733748  3.00307788 -2.22436915  1.82730847  0.        ]",[ 1.53870142  0.72727191],[-0.33593193 -0.16905579]
8,-0.325285057523,[ 1.87702229  2.14460532],-1.22982,"[[  1.91845389   2.22684167   0.18669956  -0.1645584 ]
 [ 21.20326857  27.2220874    0.           0.        ]]","[-0.63716916 -0.15426414  1.29592055  1.56759629  1.61857139 -1.41646167
 -0.55886542  3.40741568 -2.13765059  1.15817991  0.        ]",[ 1.56255138  0.62336951],[-0.33593193 -0.16905579]
9,-0.2491866802,[ 1.2161819   0.97147185],-1.20907,"[[  2.37808728   2.80558927   0.18669956  -0.1645584 ]
 [ 24.74788718  30.64143233   0.           0.        ]]","[-1.16265598 -0.59484301  0.92627296  0.24703802  1.61856045 -1.41645372
 -0.45254875  3.87816118 -1.63604981  0.92837323  0.        ]",[ 1.59856522  0.61170053],[-0.33593193 -0.16905579]
