timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0922050297962,[ 1.85983481  2.8631751 ],0.0816299,"[[  5.96078968e-02   5.44983853e-03   1.97243405e-01   1.04483269e-01]
 [  1.01013807e-04   1.52343974e-03   0.00000000e+00   0.00000000e+00]]","[  1.27900810e+00   2.55026369e+00  -8.78363144e-05  -8.04563097e-01
   1.71151825e+00   9.01322236e-01  -1.72439093e+00  -3.70561768e-01
  -1.84357102e-02  -8.30413589e-01   0.00000000e+00]",[ 2.32500863  3.00809097],[-0.57485306 -0.38672072]
1,-0.0795202120285,[ 1.76370807  1.66862942],0.0442746,"[[ 0.09928496  0.0451924   0.1972434   0.10448327]
 [ 3.95444593  3.95954647  0.          0.        ]]","[ 1.27463636  2.54872789  0.05750831 -0.64651783  1.71151574  0.90132163
 -1.62144848  0.14351977 -0.0276452  -0.72929947  0.        ]",[ 2.27030277  2.74495173],[-0.57485306 -0.38672072]
2,-0.0421487080547,[ 2.24185261  1.85481399],0.195315,"[[ 0.21726488  0.16330943  0.1972434   0.10448327]
 [ 7.83066932  7.83922681  0.          0.        ]]","[ 1.24883894  2.53005706  0.22707794 -0.17944089  1.71151323  0.90132102
 -1.52054008  0.64742579 -0.09202937 -0.43588262  0.        ]",[ 2.24492598  2.56014252],[-0.57485306 -0.38672072]
3,-0.0292966376436,[ 2.3287687   2.28298255],0.427558,"[[  0.41200304   0.35824917   0.1972434    0.10448327]
 [ 11.63060082  11.64205775   0.           0.        ]]","[  1.16531929e+00   2.45380779e+00   4.96329600e-01   5.68672398e-01
   1.71151072e+00   9.01320406e-01  -1.42161805e+00   1.14134981e+00
  -3.11059081e-01  -1.96505930e-03   0.00000000e+00]",[ 2.23127866  2.38909531],[-0.57485306 -0.38672072]
4,-0.11197970305,[ 2.54618741  2.21899492],0.573853,"[[  0.68199473   0.62848869   0.1972434    0.10448327]
 [ 15.35641706  15.36942722   0.           0.        ]]","[ 0.97098775  2.25994605  0.83113165  1.51266256  1.71150821  0.9013198
 -1.32462568  1.62547135 -0.79600166  0.41968061  0.        ]",[ 2.22124958  2.05443978],[-0.57485306 -0.38672072]
5,-0.20751940423,[ 3.13398594  1.43791111],0.467442,"[[  1.02578236   0.97253181   0.1972434    0.10448327]
 [ 19.01063043  19.02262964   0.           0.        ]]","[ 0.61302983  1.88663736  1.15847689  2.461038    1.7115057   0.90131919
 -1.22949752  2.09995749 -1.54405655  0.55000591  0.        ]",[ 2.43983126  1.69871545],[-0.57485306 -0.38672072]
6,-0.290509239748,[ 1.43065277  1.53748131],-0.226236,"[[  1.4419594    1.38890804   0.1972434    0.10448327]
 [ 22.59573484  22.60296413   0.           0.        ]]","[ 0.07176406  1.30577168  1.35739619  3.08636502  1.71150319  0.90131858
 -1.13616861  2.56497569 -2.28020439  0.12743957  0.        ]",[ 2.71996617  1.37231719],[-0.57485306 -0.38672072]
7,-0.32850640466,[ 3.93506419  0.74559952],-0.939544,"[[  1.92916238   1.87617463   0.1972434    0.10448327]
 [ 26.11336291  26.11195366   0.           0.        ]]","[-0.59342059  0.57416355  1.27694698  2.96791971  1.71150068  0.90131797
 -1.04459642  3.02072226 -2.50406478 -0.72819539  0.        ]",[ 2.94027543  0.96319938],[-0.57485306 -0.38672072]
8,-0.296599400254,[ 2.36691359  0.81098395],-1.19872,"[[  2.48604151   2.42281712   0.1972434    0.10448327]
 [ 29.56299484  28.54430047   0.           0.        ]]","[-1.20688913 -0.11249964  0.80091424  1.79326803  1.71149817  0.90131736
 -0.95479446  3.33662662 -2.02449821 -1.31080625  0.        ]",[ 2.98311234  0.58747178],[-0.57485306 -0.38672072]
9,-0.222394655267,[ 2.7043985   1.16547647],-0.759655,"[[  3.11120969   3.0202322    0.1972434    0.10448327]
 [ 32.9414685   25.69900546   0.           0.        ]]","[-1.49397109 -0.47718199 -0.04260853 -0.34463094  1.71149566  0.90131675
 -0.86684501  2.96706291 -1.52497153 -1.04407157  0.        ]",[ 2.89449549  0.48508137],[-0.57485306 -0.38672072]
10,-0.215282562296,[ 2.70486869  0.07941791],-0.168314,"[[  3.80320888   3.20428311   0.1972434    0.10448327]
 [ 36.24761067  -0.25821707   0.           0.        ]]","[-1.20173422 -0.48537196 -0.98159694 -1.07547783  1.71149315  0.90131614
 -0.78077859 -0.40430533 -1.57086684 -0.83634902  0.        ]",[ 2.99581528  0.93506682],[-0.57485306 -0.38672072]
11,-0.218243918846,[ 2.94639055  1.69724739],-0.0932379,"[[  4.56068442   3.14830339   0.1972434    0.10448327]
 [ 39.48921318  -3.73769408   0.           0.        ]]","[-0.31633457 -0.48832206 -1.52643417 -0.85294067  1.71149064  0.90131553
 -0.69639235 -0.85622534 -1.58714067 -0.85500125  0.        ]",[ 3.06705332  1.07351398],[-0.57485306 -0.38672072]
