timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.303431577961,[ 3.97333964  5.12590092],-1.21683,"[[-0.06015361  0.02397826 -0.093659   -0.01391755]
 [ 0.0033169   0.00149416  0.          0.        ]]","[ 1.28221398  2.58255764 -0.17306232 -0.73711892 -0.80855792 -0.12669649
 -1.75873141 -0.37085114  2.16954287 -0.0661283   0.        ]",[ 3.20377851  6.0607233 ],[-0.59696853 -0.42877012]
1,-0.303990555794,[ 3.5384723   5.72719987],-1.06381,"[[-0.02041285  0.06372024 -0.093659   -0.01391755]
 [ 3.9576008   3.95951781  0.          0.        ]]","[ 1.28443576  2.57988301 -0.11530289 -0.57592205 -0.8085575  -0.12669645
 -1.65543082  0.1405733   2.17050848  0.0357752   0.        ]",[ 3.13410568  5.68490648],[-0.59696853 -0.42877012]
2,-0.30375518154,[ 3.41333515  6.05165688],-0.829219,"[[ 0.09762965  0.1818367  -0.093659   -0.01391755]
 [ 7.83377544  7.83919751  0.          0.        ]]","[ 1.27810974  2.55773102  0.05618365 -0.10022654 -0.80855707 -0.12669641
 -1.55417102  0.64187467  2.13578731  0.33547946  0.        ]",[ 3.08348179  5.36522198],[-0.59696853 -0.42877012]
3,-0.297190650201,[ 2.53976825  4.61303375],-0.766096,"[[  0.29242962   0.37677583  -0.093659    -0.01391755]
 [ 11.63367972  11.64202552   0.           0.        ]]","[ 1.22575555  2.47553256  0.33374382  0.65939773 -0.80855665 -0.12669637
 -1.45490394  1.13324543  1.96121391  0.7924516   0.        ]",[ 3.0302155   5.04070187],[-0.59696853 -0.42877012]
4,-0.275859029175,[ 2.2144194   4.67798416],-0.31309,"[[  5.62482833e-01   6.47014651e-01  -9.36589967e-02  -1.39175488e-02]
 [  1.53594950e+01   1.53693897e+01   0.00000000e+00   0.00000000e+00]]","[ 1.07072662  2.27337786  0.69015296  1.61307903 -0.80855623 -0.12669633
 -1.35757255  1.61486428  1.52112444  1.2669262   0.        ]",[ 2.95005989  4.64831114],[-0.59696853 -0.42877012]
5,-0.230543129111,[ 2.76112516  4.08400241],-0.111744,"[[  9.06332201e-01   9.91056969e-01  -9.36589967e-02  -1.39175488e-02]
 [  1.90137280e+01   1.90225868e+01   0.00000000e+00   0.00000000e+00]]","[ 0.75223728  1.89030055  1.05958201  2.56235255 -0.80855581 -0.12669629
 -1.26211133  2.08689791  0.79126225  1.48094735  0.        ]",[ 2.78505468  3.9748888 ],[-0.59696853 -0.42877012]
6,-0.155838726231,[ 1.6407776   3.02980683],-0.321536,"[[  1.32257140e+00   1.40743233e+00  -9.36589967e-02  -1.39175488e-02]
 [  2.25988492e+01   2.26029222e+01   0.00000000e+00   0.00000000e+00]]","[ 0.2369883   1.30029956  1.32448233  3.17170387 -0.80855538 -0.12669625
 -1.1684557   2.54951393  0.01992977  1.14437971  0.        ]",[ 2.57789707  2.89235067],[-0.59696853 -0.42877012]
7,-0.057218280687,[ 3.28182481  2.18228213],-0.490304,"[[  1.80983649e+00   1.89469822e+00  -9.36589967e-02  -1.39175488e-02]
 [  2.61164471e+01   2.61119295e+01   0.00000000e+00   0.00000000e+00]]","[-0.4331327   0.56364698  1.32770421  3.01462437 -0.80855496 -0.12669621
 -1.07656415  3.00290925 -0.28418688  0.32240377  0.        ]",[ 2.5922308   1.86111486],[-0.59696853 -0.42877012]
8,-0.0423624656353,[ 1.73057431  2.21645963],-0.735757,"[[  2.36677676e+00   2.45144747e+00  -9.36589967e-02  -1.39175488e-02]
 [  2.95660680e+01   2.95516531e+01   0.00000000e+00   0.00000000e+00]]","[-1.09676085 -0.13008339  0.93205787  1.75046576 -0.80855454 -0.12669617
 -0.9864485   3.44734665  0.14323952 -0.30220439  0.        ]",[ 2.68635035  1.14391613],[-0.59696853 -0.42877012]
9,-0.102386671656,[ 3.55721747  1.30501909],-1.30616,"[[  2.99200544e+00   3.07632014e+00  -9.36589967e-02  -1.39175488e-02]
 [  3.29442873e+01   2.68548733e+01   0.00000000e+00   0.00000000e+00]]","[-1.47773415 -0.4773684   0.13117659 -0.56963587 -0.80855411 -0.12669612
 -0.89819819  3.09888281  0.65753842 -0.05459534  0.        ]",[ 2.83054018  0.7970863 ],[-0.59696853 -0.42877012]
