timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.33837819785,[ 1.75319255  1.08365569],-0.969658,"[[ 0.03076082  0.018682   -0.10668242  0.12820805]
 [ 0.00304565 -0.00180665  0.          0.        ]]","[ 1.14063135  1.59376765 -0.05456053 -0.52755073 -0.92956006  1.11762935
 -0.93568894 -0.28032205  1.92764709 -0.97168089  0.        ]",[ 1.10143995  1.03846312],[-0.05064382 -0.08617458]
1,-0.333183115155,[-0.47199965  0.93260722],-1.16525,"[[ 0.07049621  0.05835862 -0.10668242  0.12820805]
 [ 3.95733406  3.95628231  0.          0.        ]]","[ 1.13785429  1.59186333  0.00538387 -0.43712158 -0.92955327  1.1176195
 -0.7367597   0.26461383  1.921032   -0.87904916  0.        ]",[ 1.10684252  1.03367817],[-0.05064382 -0.08617458]
2,-0.321515094968,[-0.14448659  1.01213414],-0.981955,"[[ 0.13010979  0.17375641 -0.10668242  0.12820805]
 [ 2.01052009  7.5714442   0.          0.        ]]","[ 1.12963143  1.57538879  0.09497174 -0.17581982 -0.92954648  1.11760965
 -0.83469092  0.76233481  1.88921084 -0.69824353  0.        ]",[ 1.1100049   1.02984095],[-0.05064382 -0.08617458]
3,-0.305646255982,[ 1.09774586 -0.15646824],-0.843183,"[[  0.16417288   0.36341146  -0.10668242   0.12820805]
 [  1.3978686   11.3813623    0.           0.        ]]","[ 1.12274997  1.51346099  0.14586963  0.2406405  -0.92953969  1.1175998
 -0.86550518  1.28686149  1.81910135 -0.50924594  0.        ]",[ 1.10938644  1.01736569],[-0.05064382 -0.08617458]
4,-0.280673412526,[ 3.07078989 -0.03383006],-0.40788,"[[  0.2315515    0.5825471   -0.10668242   0.12820805]
 [  5.32698225  10.53502986   0.           0.        ]]","[ 1.10451869  1.39071295  0.24564883  0.68471327 -0.9295329   1.11758995
 -0.66784228  1.17032997  1.67881454 -0.28094974  0.        ]",[ 1.10288441  1.00130832],[-0.05064382 -0.08617458]
5,-0.243133224508,[ 1.05806451  2.19537246],-0.0337879,"[[  0.37673564   0.78979652  -0.10668242   0.12820805]
 [  9.17870264  10.19104992   0.           0.        ]]","[ 1.04473473  1.22922671  0.45471909  1.04979119 -0.92952611  1.11758011
 -0.47407383  1.12296191  1.43261343 -0.02495964  0.        ]",[ 1.08701885  0.96761119],[-0.05064382 -0.08617458]
6,-0.186759288284,[ 3.39715707  0.00850027],0.143366,"[[  0.59818505   1.03130551  -0.10668242   0.12820805]
 [ 12.95394464  13.94729909   0.           0.        ]]","[ 0.90229527  0.99479484  0.74967948  1.38681257 -0.92951932  1.11757026
 -0.28415323  1.64008665  1.02848833  0.1813745   0.        ]",[ 1.05723941  0.89739859],[-0.05064382 -0.08617458]
7,-0.11124915227,[ 1.34779546  2.11600683],0.422583,"[[  0.89441644   1.3078009   -0.10668242   0.12820805]
 [ 16.65703377  13.70300076   0.           0.        ]]","[ 0.62655934  0.68222028  1.07702994  1.63232406 -0.92951253  1.11756041
 -0.09786253  1.60643012  0.50024236  0.18613887  0.        ]",[ 1.00498497  0.80127954],[-0.05064382 -0.08617458]
8,-0.0309131251697,[ 1.05447372  1.33084647],0.393342,"[[  1.26398002   1.61884553  -0.10668242   0.12820805]
 [ 20.28763923  17.38911514   0.           0.        ]]","[ 0.18079956  0.3027788   1.33904748  1.70809443 -0.92950574  1.11755056
  0.08478173  2.11387085  0.003746   -0.13059654  0.        ]",[ 0.94705838  0.6836679 ],[-0.05064382 -0.08617458]
9,-0.0881692477228,[ 0.41578634  1.00670173],0.269217,"[[  1.70545925   2.00287698  -0.10668242   0.12820805]
 [ 23.84879166  21.00196078   0.           0.        ]]","[-0.41953136 -0.15393584  1.39590232  1.50108195 -0.92949896  1.11754071
  0.26393195  2.61118284 -0.19871881 -0.74103044  0.        ]",[ 0.90364963  0.59333467],[-0.05064382 -0.08617458]
10,-0.162284522211,[-0.01788851  0.26709914],-0.0862874,"[[  2.19426756   2.45845034  -0.10668242   0.12820805]
 [ 25.02807811  24.54367446   0.           0.        ]]","[-1.03818509 -0.59352755  1.12535102  0.86957297 -0.92949217  1.11753087
  0.32325727  3.09864203  0.07899906 -1.24331108  0.        ]",[ 0.89897752  0.56478935],[-0.05064382 -0.08617458]
11,-0.183199482726,[ 0.74702931 -1.00622708],-0.301275,"[[  2.68918707   2.95504644  -0.10668242   0.12820805]
 [ 24.46515134  25.11423855   0.           0.        ]]","[-1.47235989 -0.84860472  0.55927056 -0.14718721 -0.92948538  1.11752102
  0.29493659  3.17705087  0.50490021 -1.19404944  0.        ]",[ 0.91046977  0.57102954],[-0.05064382 -0.08617458]
12,-0.168705248821,[ 0.68645919  0.43064443],-0.26356,"[[  3.20329816   3.17822585  -0.10668242   0.12820805]
 [ 26.93768984   0.68756285   0.           0.        ]]","[-1.6081486  -0.86914561 -0.1942344  -0.65375841 -0.92947859  1.11751117
  0.41932229 -0.18553693  0.580019   -0.9907004   0.        ]",[ 0.88184905  0.59427476],[-0.05064382 -0.08617458]
13,-0.168069903046,[ 0.23006098  0.12566428],-0.284096,"[[  3.76396861   3.13646028  -0.10668242   0.12820805]
 [ 29.12214981  -3.23306334   0.           0.        ]]","[-1.35274432 -0.86994993 -0.98173143 -0.55850962 -0.9294718   1.11750133
  0.52921506 -0.72525002  0.57165491 -0.99288334  0.        ]",[ 0.88649869  0.62424326],[-0.05064382 -0.08617458]
14,-0.168788860563,[-0.63875847  0.50211532],-0.373189,"[[  4.34976635   3.075089    -0.10668242   0.12820805]
 [ 29.45650697  -2.80199753   0.           0.        ]]","[-0.72284804 -0.86723692 -1.51346544 -0.41863502 -0.92946501  1.11749148
  0.54603311 -0.66590518  0.58519547 -0.9861449   0.        ]",[ 0.89393222  0.65048134],[-0.05064382 -0.08617458]
15,-0.164817812453,[ 0.72552324  0.89503696],-0.152573,"[[  4.90767135   3.03517274  -0.10668242   0.12820805]
 [ 26.34436045  -1.34336161   0.           0.        ]]","[ 0.03226589 -0.86298487 -1.58296842 -0.3279327  -0.92945823  1.11748163
  0.38946516 -0.46510483  0.58095256 -0.94999951  0.        ]",[ 0.89737898  0.66432893],[-0.05064382 -0.08617458]
16,-0.157502372404,[ 1.43878536  1.25921753],-0.133832,"[[  5.45814736   3.01694894  -0.10668242   0.12820805]
 [ 28.69540398  -0.5809452    0.           0.        ]]","[ 0.69892101 -0.86039103 -1.21070665 -0.28664141 -0.92945144  1.11747179
  0.5077396  -0.36014747  0.5418423  -0.91678934  0.        ]",[ 0.90085065  0.66597855],[-0.05064382 -0.08617458]
17,-0.15086419099,[ 2.03025785 -0.64818396],-0.35075,"[[  6.06608073   3.00925696  -0.10668242   0.12820805]
 [ 32.08663032  -0.23817292   0.           0.        ]]","[ 1.10895918 -0.85917094 -0.42642837 -0.26923981 -0.92944465  1.11746194
  0.67834295 -0.31295924  0.47759468 -0.91589857  0.        ]",[ 0.90523374  0.66058254],[-0.05064382 -0.08617458]
18,-0.147513902897,[-0.01458707  0.85200261],-0.582717,"[[  6.74116343   2.9787847   -0.10668242   0.12820805]
 [ 35.41054179  -2.80056345   0.           0.        ]]","[ 0.99945218 -0.85364557  0.56687169 -0.20049064 -0.92943786  1.1174521
  0.84555835 -0.66570175  0.41131847 -0.94453308  0.        ]",[ 0.90708828  0.64933115],[-0.05064382 -0.08617458]
19,-0.153268076839,[ 0.79240757  0.12331653],-0.383055,"[[  7.44176204   2.95716824  -0.10668242   0.12820805]
 [ 34.6518753    0.6274807    0.           0.        ]]","[ 0.31652811 -0.84903965  1.28305142 -0.15192543 -0.92943108  1.11744225
  0.80738569 -0.19378522  0.36963763 -1.02927154  0.        ]",[ 0.89568293  0.60918546],[-0.05064382 -0.08617458]
20,-0.168897404376,[ 1.06470225  0.41142856],-0.23405,"[[  8.15939567   2.97448359  -0.10668242   0.12820805]
 [ 37.1033236    1.10246436   0.           0.        ]]","[-0.64851592 -0.85276396  1.33966867 -0.19081182 -0.92942429  1.11743241
  0.93070793 -0.12839666  0.41564358 -1.13319468  0.        ]",[ 0.88502592  0.58209878],[-0.05064382 -0.08617458]
21,-0.180790019963,[ 0.9239704   2.34887629],-0.208342,"[[  8.93381865   3.00749017  -0.10668242   0.12820805]
 [ 40.32820085   1.56303322   0.           0.        ]]","[-1.44823379 -0.85885873  0.61116153 -0.26524316 -0.9294175   1.11742256
  1.09293784 -0.06499251  0.52495611 -1.15645728  0.        ]",[ 0.88360596  0.57799387],[-0.05064382 -0.08617458]
22,-0.182639009704,[ 0.76431968 -0.81351657],-0.228945,"[[  9.76907657   3.01802018  -0.10668242   0.12820805]
 [ 43.1880675   -0.06159437   0.           0.        ]]","[-1.52999252 -0.86051958 -0.61095403 -0.28906179 -0.92941072  1.11741272
  1.23680157 -0.2886454   0.60460011 -1.10403292  0.        ]",[ 0.89385432  0.6107862 ],[-0.05064382 -0.08617458]
23,-0.177914526671,[ 1.8585954   0.33337111],0.0568365,"[[ 10.65462022   2.98447139  -0.10668242   0.12820805]
 [ 45.35903158  -3.28261674   0.           0.        ]]","[-0.6948516  -0.85473246 -1.52472038 -0.21329153 -0.92940393  1.11740287
  1.34600476 -0.73206414  0.64448151 -1.01633584  0.        ]",[ 0.91050744  0.6645456 ],[-0.05064382 -0.08617458]
24,-0.16312030889,[ 1.60782714  0.63635429],-0.0905003,"[[ 11.59251487   2.93270004  -0.10668242   0.12820805]
 [ 48.42023508  -1.89925063   0.           0.        ]]","[ 0.53874363 -0.84312094 -1.35041333 -0.09718432 -0.92939714  1.11739303
  1.49998983 -0.54161948  0.61406345 -0.89398524  0.        ]",[ 0.92062598  0.68173259],[-0.05064382 -0.08617458]
25,-0.143614366835,[ 1.54765224  0.42333489],-0.307387,"[[ 12.5910269    2.92035157  -0.10668242   0.12820805]
 [ 51.42100538   0.65581927   0.           0.        ]]","[ 1.14085285 -0.83986874 -0.06379105 -0.06966586 -0.92939036  1.11738319
  1.65092886 -0.18987252  0.46267408 -0.85859725  0.        ]",[ 0.92070305  0.6546672 ],[-0.05064382 -0.08617458]
26,-0.151221639845,[ 1.59896289  1.97649392],-0.225858,"[[ 13.64896008   2.95013171  -0.10668242   0.12820805]
 [ 54.36253642   2.31667252   0.           0.        ]]","[ 0.41066389 -0.84737975  1.23310901 -0.13615154 -0.92938357  1.11737334
  1.79888092  0.03877117  0.36630282 -1.01360913  0.        ]",[ 0.91267788  0.60872793],[-0.05064382 -0.08617458]
27,-0.175376892169,[ 1.67776888  0.90150662],-0.0766141,"[[ 14.7651415    3.01746179  -0.10668242   0.12820805]
 [ 57.24590859   2.58463529   0.           0.        ]]","[-1.04316186 -0.86040604  1.12137853 -0.28779701 -0.92937678  1.1173635
  1.94389933  0.07566051  0.46628292 -1.15336844  0.        ]",[ 0.90054739  0.57881385],[-0.05064382 -0.08617458]
28,-0.181565764848,[-0.11874704  0.23958648],-0.203473,"[[ 15.93841325   3.0327305   -0.10668242   0.12820805]
 [ 60.07185717  -0.24997806   0.           0.        ]]","[-1.57436223 -0.86258653 -0.44610144 -0.32238807 -0.92937     1.11735366
  2.08602002 -0.31457246  0.59537804 -1.10226686  0.        ]",[ 0.90694684  0.60882318],[-0.05064382 -0.08617458]
29,-0.171194762977,[ 0.77960054  1.40790078],0.0741286,"[[ 17.12320094   3.02247252  -0.10668242   0.12820805]
 [ 58.41244734  -0.58258632   0.           0.        ]]","[-0.44791312 -0.86114322 -1.59342068 -0.29913959 -0.92936321  1.11734382
  2.00250222 -0.3603604   0.61216005 -0.98189554  0.        ]",[ 0.91946417  0.65830332],[-0.05064382 -0.08617458]
30,-0.153882598814,[ 1.93715783 -0.08838674],-0.0744666,"[[ 18.31081708   3.0133034   -0.10668242   0.12820805]
 [ 60.34273583  -0.33941235   0.           0.        ]]","[ 0.94638126 -0.85974355 -0.87606199 -0.27838285 -0.92935643  1.11733397
  2.09956194 -0.32688158  0.5119365  -0.91126888  0.        ]",[ 0.92339587  0.65983915],[-0.05064382 -0.08617458]
31,-0.151879633741,[ 2.73264904  1.14027248],-0.158409,"[[ 19.54541065   3.00305102  -0.10668242   0.12820805]
 [ 63.10740284  -0.6847365    0.           0.        ]]","[ 0.82136426 -0.8580576   0.86733983 -0.25520316 -0.92934964  1.11732413
  2.23858545 -0.37442034  0.40417393 -0.99043452  0.        ]",[ 0.92181456  0.62426263],[-0.05064382 -0.08617458]
32,-0.17198769495,[ 2.4453039   0.59086635],0.0598119,"[[ 20.83474931   3.00173011  -0.10668242   0.12820805]
 [ 65.81741917   0.1093631    0.           0.        ]]","[-0.78877087 -0.85782597  1.28171845 -0.25221813 -0.92934286  1.11731429
  2.37484856 -0.26509596  0.44541223 -1.13877299  0.        ]",[ 0.90743947  0.5864448 ],[-0.05064382 -0.08617458]
