timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.160713661596,[ 2.31582039  5.15863836],-0.217549,"[[ 0.07313245  0.06365805  0.048325    0.03265486]
 [ 0.00049361  0.00278594  0.          0.        ]]","[ 1.27891359  2.55861051  0.01996025 -0.57419569  0.42074422  0.27884415
 -1.73633649 -0.37049781  1.0932707  -0.18203924  0.        ]",[ 2.68234468  4.323668  ],[-0.57010543 -0.4175888 ]
1,-0.158493670844,[ 2.24085463  4.66854132],-0.196465,"[[ 0.11281737  0.10342562  0.048325    0.03265486]
 [ 3.9548419   3.96078503  0.          0.        ]]","[ 1.27379742  2.55354794  0.07747746 -0.41542991  0.42074405  0.27884405
 -1.63327701  0.14264464  1.0789888  -0.08150254  0.        ]",[ 2.62380075  4.02763033],[-0.57010543 -0.4175888 ]
2,-0.152836624564,[ 2.59513713  3.96334765],-0.102418,"[[ 0.23080551  0.22156716  0.048325    0.03265486]
 [ 7.83110313  7.840438    0.          0.        ]]","[ 1.24580601  2.52443627  0.24660927  0.0514059   0.42074387  0.27884394
 -1.53225298  0.64562966  1.00000541  0.20773047  0.        ]",[ 2.60672402  3.83619833],[-0.57010543 -0.4175888 ]
3,-0.147249381253,[ 2.33039307  3.37842594],0.0531347,"[[  0.42555323   0.41653079   0.048325     0.03265486]
 [ 11.63113587  11.64323513   0.           0.        ]]","[ 1.1587927   2.43140155  0.51455521  0.79194741  0.4207437   0.27884383
 -1.43321592  1.13865006  0.76007083  0.62749973  0.        ]",[ 2.58576584  3.60567904],[-0.57010543 -0.4175888 ]
4,-0.147852500702,[ 2.69548965  3.28552969],0.303505,"[[  0.69555728   0.68679347   0.048325     0.03265486]
 [ 15.35713087  15.37056445   0.           0.        ]]","[ 0.96009609  2.21623404  0.84644486  1.71133673  0.42074352  0.27884373
 -1.33610867  1.62188507  0.25728816  1.01842428  0.        ]",[ 2.50582933  3.19085979],[-0.57010543 -0.4175888 ]
5,-0.158329292133,[ 1.56943008  2.59291933],0.226947,"[[  1.03936151   1.03085893   0.048325     0.03265486]
 [ 19.01158154  19.02372786   0.           0.        ]]","[ 0.59783211  1.82129904  1.16854989  2.60752016  0.42074335  0.27884362
 -1.24086623  2.09550251 -0.4889991   1.1036853   0.        ]",[ 2.36300087  2.44563055],[-0.57010543 -0.4175888 ]
6,-0.171009685909,[ 1.98008248  2.25603163],-0.0423457,"[[  1.4555599    1.44725688   0.048325     0.03265486]
 [ 22.59690691  22.60404456   0.           0.        ]]","[ 0.05388055  1.22576809  1.3596668   3.14694352  0.42074317  0.27884352
 -1.1474255   2.55967221 -1.19021682  0.64363422  0.        ]",[ 2.39138031  1.74533796],[-0.57010543 -0.4175888 ]
7,-0.16675223943,[ 2.85742982  0.7726999 ],-0.306636,"[[  1.94278738   1.93454532   0.048325     0.03265486]
 [ 26.11460041  26.11307082   0.           0.        ]]","[-0.61039238  0.4959297   1.26975661  2.91531834  0.420743    0.27884341
 -1.05574753  3.01459452 -1.35929643 -0.20582543  0.        ]",[ 2.59914827  1.25799394],[-0.57010543 -0.4175888 ]
8,-0.126636492704,[ 2.69460187 -0.95222613],-0.401335,"[[  2.49968938   2.4822879    0.048325     0.03265486]
 [ 29.56399015  28.65285028   0.           0.        ]]","[-1.21778847 -0.16630722  0.78516601  1.62520077  0.42074282  0.2788433
 -0.96584981  3.34385277 -0.85546098 -0.73058163  0.        ]",[ 2.72522545  0.77620941],[-0.57010543 -0.4175888 ]
9,-0.0614174918507,[ 3.28696516  1.17878792],-0.502892,"[[  3.12486734e+00   3.01180574e+00   4.83249956e-02   3.26548597e-02]
 [  3.29414808e+01   2.05521745e+01   0.00000000e+00   0.00000000e+00]]","[-1.49393866 -0.47282206 -0.06206401 -0.31053796  0.42074265  0.2788432
 -0.87782601  2.29363003 -0.40762823 -0.47602698  0.        ]",[ 2.67694902  0.66891992],[-0.57010543 -0.4175888 ]
