timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.180174845587,[ 2.57635079  2.88560087],0.0791063,"[[-0.02034655 -0.02852592  0.10291283 -0.15241818]
 [ 0.00028556 -0.00416706  0.          0.        ]]","[ 1.25733571  2.34112352 -0.12266858 -0.88480956  0.8728773  -1.32549524
 -1.49978461 -0.3669594   0.67324008  1.0479064   0.        ]",[ 2.29656601  2.65498638],[-0.51351166 -0.24607602]
1,-0.190578426843,[ 1.54383175  3.5290546 ],0.0759679,"[[ 0.01933417  0.01110397  0.10291283 -0.15241818]
 [ 3.9546243   3.95396936  0.          0.        ]]","[ 1.25736079  2.34160901 -0.06439489 -0.7454464   0.87287604 -1.32549226
 -1.39725958  0.16423697  0.6738449   1.14820395  0.        ]",[ 2.2586937   2.51089478],[-0.51351166 -0.24607602]
2,-0.220245396966,[ 3.08306992  3.87109233],0.233564,"[[ 0.13731744  0.12911059  0.10291283 -0.15241818]
 [ 7.83082119  7.83376313  0.          0.        ]]","[ 1.24461746  2.32968037  0.10825103 -0.33168139  0.87287479 -1.32548927
 -1.29676109  0.68491919  0.63897936  1.44370183  0.        ]",[ 2.20571852  2.31270361],[-0.51351166 -0.24607602]
3,-0.264134347443,[ 2.72877368  1.55099422],0.0173872,"[[  0.33205806   0.3239422    0.10291283  -0.15241818]
 [ 11.63068816  11.63670944   0.           0.        ]]","[ 1.18217959  2.26665275  0.38597918  0.33497236  0.87287353 -1.32548628
 -1.19824207  1.19528686  0.46676878  1.89477513  0.        ]",[ 2.12661314  2.01961851],[-0.51351166 -0.24607602]
4,-0.312044759776,[ 2.46692464  1.94054983],0.16324,"[[  0.60205045   0.59407593   0.10291283  -0.15241818]
 [ 15.35639211  15.36419645   0.           0.        ]]","[ 1.01481533  2.0945357   0.738963    1.18409543  0.87287227 -1.3254833
 -1.10164625  1.69552443  0.03364636  2.36376284  0.        ]",[ 2.03598523  1.61559689],[-0.51351166 -0.24607602]
5,-0.347112221153,[ 2.13730164  2.17102503],-0.0564068,"[[  0.94583612   0.93801561   0.10291283  -0.15241818]
 [ 19.01045465  19.01751449   0.           0.        ]]","[ 0.68462364  1.7522869   1.09827374  2.05152051  0.87287102 -1.32548031
 -1.00690818  2.18580254 -0.6857252   2.57529225  0.        ]",[ 2.01322865  1.322487  ],[-0.51351166 -0.24607602]
6,-0.347366004405,[ 1.35289925  1.13533455],-0.74201,"[[  1.36200811   1.35429059   0.10291283  -0.15241818]
 [ 22.5954121   22.59795111   0.           0.        ]]","[ 0.1629288   1.20912709  1.34397278  2.6503274   0.87286976 -1.32547733
 -0.91396204  2.66629087 -1.44957189  2.23892273  0.        ]",[ 2.05703139  1.08716393],[-0.51351166 -0.24607602]
7,-0.294653604252,[ 2.07389368  0.95545107],-1.10741,"[[  1.8492038    1.84145768   0.10291283  -0.15241818]
 [ 26.11297966  26.10700931   0.           0.        ]]","[-0.50280724  0.51363153  1.31931321  2.6043805   0.8728685  -1.32547434
 -0.8227633   3.13718751 -1.75658177  1.41281756  0.        ]",[ 2.14237237  0.96678984],[-0.51351166 -0.24607602]
8,-0.200096529073,[ 1.94997092  0.01940877],-1.02398,"[[  2.40607663   2.39633851   0.10291283  -0.15241818]
 [ 29.56283829  29.37030344   0.           0.        ]]","[-1.14722136 -0.16074707  0.89262977  1.60052157  0.87286725 -1.32547135
 -0.73332019  3.57508636 -1.33796585  0.77072442  0.        ]",[ 2.2333107   0.85393298],[-0.51351166 -0.24607602]
9,-0.164856158568,[ 1.79062515  0.87324587],-0.952767,"[[  3.03124351   2.97866098   0.10291283  -0.15241818]
 [ 32.94168074  28.86396613   0.           0.        ]]","[-1.49580527 -0.52399559  0.06893869 -0.21401944  0.87286599 -1.32546837
 -0.64571841  3.50709765 -0.81858129  0.95877252  0.        ]",[ 2.28760457  0.76089567],[-0.51351166 -0.24607602]
