timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.167133968415,[ 1.81883975  3.95871256],-0.693708,"[[-0.0919378  -0.09313675  0.04562274 -0.07022745]
 [-0.00282041  0.00178444  0.          0.        ]]","[ 1.28131572  2.60256292 -0.21747163 -1.22732434  0.39060203 -0.60895106
 -1.77922642 -0.37082592  1.12117528  0.22522008  0.        ]",[ 2.79851317  4.53415298],[-0.57646346 -0.40549037]
1,-0.172115003351,[ 2.46519936  4.63362988],-0.572093,"[[-0.05231853 -0.05338897  0.04562274 -0.07022745]
 [ 3.95158327  3.95980711  0.          0.        ]]","[ 1.28528139  2.60704325 -0.16003015 -1.06366879  0.3906019  -0.60895083
 -1.67575638  0.13865903  1.13287762  0.32632239  0.        ]",[ 2.7197299   4.19065428],[-0.57646346 -0.40549037]
2,-0.186918472541,[ 2.55771697  5.14418065],-0.426777,"[[ 0.06560427  0.06473332  0.04562274 -0.07022745]
 [ 7.82780508  7.83949367  0.          0.        ]]","[ 1.28419273  2.60600501  0.0112924  -0.57627054  0.39060178 -0.60895059
 -1.5743323   0.63806032  1.12988414  0.62916169  0.        ]",[ 2.69452238  3.99243879],[-0.57646346 -0.40549037]
3,-0.21009113385,[ 2.89696384  3.93977004],-0.324517,"[[  0.26028423   0.25967855   0.04562274  -0.07022745]
 [ 11.62762365  11.64234292   0.           0.        ]]","[ 1.24038261  2.55753039  0.2901112   0.21677408  0.39060165 -0.60895036
 -1.4749076   1.12757057  1.00332928  1.10756676  0.        ]",[ 2.71538472  3.92901897],[-0.57646346 -0.40549037]
4,-0.236431874304,[ 2.66840799  4.05964766],-0.0326797,"[[  0.53021408   0.52992407   0.04562274  -0.07022745]
 [ 15.35318681  15.36974369   0.           0.        ]]","[ 1.09641915  2.39773445  0.65115883  1.24356829  0.39060153 -0.60895013
 -1.37742604  1.60736799  0.61014503  1.63911738  0.        ]",[ 2.70467758  3.71594715],[-0.57646346 -0.40549037]
5,-0.255193589649,[ 3.02214586  3.20377512],0.0253648,"[[  0.87393355   0.87397387   0.04562274  -0.07022745]
 [ 19.00703131  19.02297924   0.           0.        ]]","[ 0.78953168  2.05685872  1.0307826   2.32287424  0.3906014  -0.60894989
 -1.28182121  2.07761701 -0.10909273  1.94791178  0.        ]",[ 2.67743802  3.22003078],[-0.57646346 -0.40549037]
6,-0.250778972848,[ 1.60119067  2.0989178 ],-0.469236,"[[  1.29003478   1.29035721   0.04562274  -0.07022745]
 [ 22.59176947  22.60331614   0.           0.        ]]","[ 0.28279359  1.49402428  1.31278019  3.12402916  0.39060127 -0.60894966
 -1.18802473  2.53847974 -0.9415466   1.70415014  0.        ]",[ 2.63845181  2.52967167],[-0.57646346 -0.40549037]
7,-0.207850367479,[ 2.69464111  1.41610605],-0.894059,"[[  1.77715651   1.77763018   0.04562274  -0.07022745]
 [ 26.10926705  26.11222043   0.           0.        ]]","[-0.38685881  0.75057356  1.33885653  3.19731135  0.39060115 -0.60894942
 -1.09598776  2.9901438  -1.36310328  0.89324292  0.        ]",[ 2.64169931  1.89552379],[-0.57646346 -0.40549037]
8,-0.123953537241,[ 1.45931023  2.08248049],-0.969953,"[[  2.33395717   2.33438277   0.04562274  -0.07022745]
 [ 29.55941616  29.55166222   0.           0.        ]]","[ -1.06251887e+00   9.32954031e-04   9.66519359e-01   2.13902810e+00
   3.90601021e-01  -6.08949190e-01  -1.00571309e+00   3.43286156e+00
  -1.00612581e+00   1.59295235e-01   0.00000000e+00]",[ 2.7050457   1.22410393],[-0.57646346 -0.40549037]
9,-0.0641183425177,[ 3.54962585  0.57127171],-1.0938,"[[  2.959065     2.95925112   0.04562274  -0.07022745]
 [ 32.93926407  32.92428554   0.           0.        ]]","[-1.46845955 -0.44917922  0.17985951 -0.09468791  0.39060089 -0.60894896
 -0.91727797  3.86697206 -0.41411076  0.29208689  0.        ]",[ 2.84592772  0.74799067],[-0.57646346 -0.40549037]
10,-0.0976997189675,[ 3.58828574  2.48750421],-0.399335,"[[  3.65102095   3.25421927   0.04562274  -0.07022745]
 [ 36.24524072   0.6874647    0.           0.        ]]","[-1.31512238 -0.46497286 -0.7929552  -1.30736118  0.39060077 -0.60894872
 -0.83077578 -0.28257065 -0.43936187  0.59603627  0.        ]",[ 3.0516243   1.22794414],[-0.57646346 -0.40549037]
11,-0.0947426167142,[ 4.18251063  1.39751794],-0.167659,"[[  4.40844881   3.19290511   0.04562274  -0.07022745]
 [ 39.48685845  -4.58377656   0.           0.        ]]","[-0.51798881 -0.47271264 -1.4710907  -1.05510513  0.39060064 -0.60894849
 -0.74595763 -0.96108762 -0.46881111  0.55157263  0.        ]",[ 3.25398636  1.41973615],[-0.57646346 -0.40549037]
