timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.159219586468,[ 1.92713631  6.22728042],-0.59692,"[[ 0.05283065 -0.09466753  0.13197725  0.13960456]
 [ 0.00338742  0.00221223  0.          0.        ]]","[ 1.28816665  2.63202433 -0.00689963 -1.24639799  1.14518767  1.20862792
 -1.81880246 -0.37050801  0.47988435 -1.22058282  0.        ]",[ 2.95085001  4.56182957],[-0.53951192 -0.43996853]
1,-0.148126152844,[ 2.4973572  3.3374701],-0.7153,"[[ 0.09257285 -0.05491129  0.13197725  0.13960456]
 [ 3.95766853  3.96022662  0.          0.        ]]","[ 1.28415182  2.63663398  0.05064896 -1.07969282  1.14518708  1.20862726
 -1.71472462  0.13567057  0.47784464 -1.1184179   0.        ]",[ 2.82799196  4.14334297],[-0.53951192 -0.43996853]
2,-0.114264630465,[ 2.72041961  3.97631273],-0.560948,"[[ 0.21061614  0.06321931  0.13197725  0.13960456]
 [ 7.83376927  7.83990516  0.          0.        ]]","[ 1.25937651  2.63586746  0.21998123 -0.58322288  1.14518649  1.20862659
 -1.61270474  0.63183096  0.4340424  -0.81863763  0.        ]",[ 2.71913242  3.81227732],[-0.53951192 -0.43996853]
3,-0.0567454567673,[ 2.33388132  3.58676883],-0.377178,"[[  0.40541419   0.2581727    0.13197725   0.13960456]
 [ 11.63346753  11.64274666   0.           0.        ]]","[ 1.17738238  2.58748233  0.48908643  0.2247519   1.1451859   1.20862593
 -1.51269599  1.11816459  0.24422098 -0.36381526  0.        ]",[ 2.6766479   3.54816675],[-0.53951192 -0.43996853]
4,-0.0294041636349,[ 2.15883691  2.7791857 ],-0.252453,"[[  0.67545971   0.52842622   0.13197725   0.13960456]
 [ 15.35891074  15.37013986   0.           0.        ]]","[ 0.98475832  2.42707581  0.82428531  1.27126025  1.14518531  1.20862527
 -1.41464181  1.59484863 -0.21672221  0.10283165  0.        ]",[ 2.71594381  3.37581539],[-0.53951192 -0.43996853]
5,-0.124720493333,[ 2.59515631  3.07513608],-0.2226,"[[  1.01929247   0.87248387   0.13197725   0.13960456]
 [ 19.01263602  19.02336776   0.           0.        ]]","[ 0.62814054  2.08426754  1.15313095  2.37198248  1.14518472  1.20862461
 -1.31847541  2.06204657 -0.97035574  0.2987381   0.        ]",[ 2.71363688  2.99943161],[-0.53951192 -0.43996853]
6,-0.219088577893,[ 3.06092636  1.12751016],-0.782011,"[[  1.43550462   1.28887489   0.13197725   0.13960456]
 [ 22.5972574   22.60369641   0.           0.        ]]","[ 0.08707735  1.51769018  1.355136    3.19028243  1.14518413  1.20862394
 -1.22412794  2.51991961 -1.7614415  -0.07042908  0.        ]",[ 2.63115048  2.39928961],[-0.53951192 -0.43996853]
7,-0.279813846972,[ 2.62841948  2.31570864],-1.51671,"[[  1.92273498   1.77615538   0.13197725   0.13960456]
 [ 26.11464399  26.11259106   0.           0.        ]]","[-0.57984558  0.76874644  1.27940606  3.26792343  1.14518354  1.20862328
 -1.13155021  2.96865427 -2.06915974 -0.93891771  0.        ]",[ 2.60606194  1.76604724],[-0.53951192 -0.43996853]
8,-0.274102789317,[ 2.26083242  0.52356781],-1.72984,"[[  2.47964214   2.33291527   0.13197725   0.13960456]
 [ 29.56469199  29.55202113   0.           0.        ]]","[-1.1973729   0.01294187  0.80889263  2.19302112  1.14518295  1.20862262
 -1.04074492  3.40850148 -1.61652469 -1.61201918  0.        ]",[ 2.65457749  0.94025952],[-0.53951192 -0.43996853]
9,-0.204667231806,[ 4.1715827   0.49058194],-1.3181,"[[  3.1048532    2.93886291   0.13197725   0.13960456]
 [ 32.94429547  31.03812783   0.           0.        ]]","[ -1.49013297e+00  -4.36102013e-01  -3.02427682e-02  -2.20965578e-03
   1.14518236e+00   1.20862196e+00  -9.51793794e-01   3.59854288e+00
  -1.05166148e+00  -1.40638156e+00   0.00000000e+00]",[ 2.87834167  0.4517183 ],[-0.53951192 -0.43996853]
10,-0.181298363271,[ 3.72278522  1.88042714],-0.752437,"[[  3.79691173   3.2220554    0.13197725   0.13960456]
 [ 36.25040659   1.06396825   0.           0.        ]]","[-1.2030152  -0.46288937 -0.96842916 -1.18689085  1.14518177  1.20862129
 -0.86477705 -0.23472914 -1.09503956 -1.11296726  0.        ]",[ 4.00670815  1.20462418],[-0.53951192 -0.43996853]
11,-0.186208844626,[ 4.09562559  1.67339316],-0.662648,"[[  4.55444174   3.17202987   0.13197725   0.13960456]
 [ 39.49189642  -3.99385892   0.           0.        ]]","[-0.31920976 -0.46719569 -1.51747942 -0.97686947  1.14518118  1.20862063
 -0.77946117 -0.88155366 -1.11990761 -1.14240256  0.        ]",[ 4.27744579  1.51660264],[-0.53951192 -0.43996853]
12,-0.186200096909,[ 3.97904387  0.51924019],-1.08396,"[[  5.37616093   3.09819964   0.13197725   0.13960456]
 [ 42.66943179  -3.08495715   0.           0.        ]]","[ 0.75624843 -0.46645279 -1.22725973 -0.66647715  1.14518059  1.20861997
 -0.69582862 -0.76531764 -1.12200142 -1.13997984  0.        ]",[ 4.14588261  1.35883021],[-0.53951192 -0.43996853]
