timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.126803762428,[ 3.29163147  4.5084555 ],-0.632296,"[[-0.06784953 -0.0669603   0.1398113   0.08484861]
 [-0.00240733  0.00044008  0.          0.        ]]","[ 1.28814617  2.64886693 -0.18148549 -1.13589275  1.2128347   0.73264653
 -1.83363672 -0.37058572  0.41540167 -0.95826105  0.        ]",[ 3.02794075  4.66314983],[-0.54959905 -0.46610487]
1,-0.117006713355,[ 3.80330715  5.20383294],-0.512453,"[[-0.02822212 -0.02723916  0.1398113   0.08484861]
 [ 3.95198548  3.95848727  0.          0.        ]]","[ 1.29079203  2.65177737 -0.12404198 -0.96762934  1.2128341   0.7326463
 -1.72934004  0.13425153  0.42310663 -0.85659064  0.        ]",[ 2.95308638  4.34546661],[-0.54959905 -0.46610487]
2,-0.0881794374286,[ 1.71515614  5.30638177],-0.509126,"[[ 0.08970874  0.09085696  0.1398113   0.08484861]
 [ 7.82821239  7.83819614  0.          0.        ]]","[ 1.28575201  2.64592247  0.046938   -0.46731711  1.2128335   0.73264607
 -1.62710518  0.62909691  0.40813028 -0.55387038  0.        ]",[ 2.88549328  4.05404711],[-0.54959905 -0.46610487]
3,-0.0488411406129,[ 2.78276947  4.06654596],-0.363801,"[[  0.28439714   0.28577643   0.1398113    0.08484861]
 [ 11.62806573  11.64106399   0.           0.        ]]","[ 1.2354711   2.58913376  0.32413359  0.34345423  1.2128329   0.73264585
 -1.52688485  1.11414117  0.26274338 -0.08151865  0.        ]",[ 2.88463879  3.84624147],[-0.54959905 -0.46610487]
4,-0.0665917501116,[ 2.86750459  2.67874629],-0.309918,"[[  0.55433649   0.55599653   0.1398113    0.08484861]
 [ 15.35370145  15.36847932   0.           0.        ]]","[ 1.08304769  2.41757435  0.68087812  1.38628493  1.21283229  0.73264562
 -1.42862215  1.58956103 -0.15070979  0.4312815   0.        ]",[ 2.92632484  3.64951587],[-0.54959905 -0.46610487]
5,-0.143418242632,[ 3.17457194  3.2909505 ],-0.268247,"[[  0.89806726   0.90002117   0.1398113    0.08484861]
 [ 19.00765074  19.02172814   0.           0.        ]]","[ 0.76712268  2.06254426  1.0520553   2.47009259  1.21283169  0.73264539
 -1.33225029  2.05551999 -0.87952751  0.70642553  0.        ]",[ 2.92108631  3.35538435],[-0.54959905 -0.46610487]
6,-0.220387914601,[ 2.5607862   3.01462216],-0.774268,"[[  1.31418199   1.31637966   0.1398113    0.08484861]
 [ 22.5924956   22.60208549   0.           0.        ]]","[ 0.25341937  1.48598567  1.3207459   3.25243918  1.21283109  0.73264517
 -1.23770115  2.51218004 -1.69691368  0.4260375   0.        ]",[ 2.80178976  2.79552007],[-0.54959905 -0.46610487]
7,-0.263622193665,[ 2.24234469  2.05125731],-1.55546,"[[  1.80131888   1.8036284    0.1398113    0.08484861]
 [ 26.11004064  26.11103245   0.           0.        ]]","[-0.41743176  0.73407794  1.32987756  3.27451292  1.21283049  0.73264494
 -1.14492713  2.95972931 -2.08020632 -0.39713332  0.        ]",[ 2.70638657  2.05507231],[-0.54959905 -0.46610487]
8,-0.24400673312,[ 2.83602505  0.25094063],-1.70792,"[[  2.35813439   2.36035798   0.1398113    0.08484861]
 [ 29.56009957  29.55055626   0.           0.        ]]","[-1.08507977 -0.01299098  0.9411838   2.13425547  1.21282988  0.73264472
 -1.0539331   3.39842043 -1.6940042  -1.10192468  0.        ]",[ 2.83512902  1.19822383],[-0.54959905 -0.46610487]
9,-0.17180211941,[ 4.35096825  0.42477567],-1.40463,"[[  2.98325129   2.95544669   0.1398113    0.08484861]
 [ 32.93943892  29.95729611   0.           0.        ]]","[-1.47317496 -0.43799902  0.14576175 -0.06721389  1.21282928  0.73264449
 -0.96480434  3.45028967 -1.12711136 -0.95678697  0.        ]",[ 3.27326679  0.54528832],[-0.54959905 -0.46610487]
10,-0.154309137091,[ 5.32706879  1.51167722],-0.671886,"[[  3.67521282   3.22524043   0.1398113    0.08484861]
 [ 36.24560788   0.75724465   0.           0.        ]]","[-1.29719153 -0.45947492 -0.82132818 -1.20646209  1.21282868  0.73264426
 -0.87760548 -0.27406255 -1.14295171 -0.67163799  0.        ]",[ 4.11029434  1.32200909],[-0.54959905 -0.46610487]
