timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0389308051669,[ 2.23774011  2.30843692],0.106594,"[[-0.00713774  0.02682501  0.17804592 -0.02082092]
 [-0.00390951  0.00448335  0.          0.        ]]","[ 1.27034609  2.4461751  -0.1012597  -0.70260931  1.54375773 -0.19181252
 -1.6186525  -0.368855    0.11927954  0.08555518  0.        ]",[ 2.2122221   2.53049421],[-0.53174275 -0.32031375]
1,-0.0469530025036,[ 1.75885879  2.26287176],0.109671,"[[ 0.03245993  0.06662618  0.17804592 -0.02082092]
 [ 3.95051784  3.9624478   0.          0.        ]]","[ 1.26964992  2.44341331 -0.04338153 -0.55407003  1.54375476 -0.1918124
 -1.51632291  0.15384411  0.11506158  0.18622353  0.        ]",[ 2.160676    2.38362551],[-0.53174275 -0.32031375]
2,-0.0760993451443,[ 2.83207573  1.74021812],0.255295,"[[ 0.15036219  0.18480065  0.17804592 -0.02082092]
 [ 7.82683482  7.84206931  0.          0.        ]]","[ 1.25475111  2.42148042  0.12815703 -0.11626826  1.54375179 -0.19181229
 -1.41601504  0.66619687  0.0656319   0.48047474  0.        ]",[ 2.08680153  2.18682194],[-0.53174275 -0.32031375]
3,-0.127578905138,[ 1.65039228  1.43017194],0.345408,"[[  0.34502477   0.37979664   0.17804592  -0.02082092]
 [ 11.62688197  11.64484004   0.           0.        ]]","[ 1.18875692  2.34118169  0.4036077   0.58235793  1.54374883 -0.19181218
 -1.31768119  1.16839964 -0.129647    0.92217171  0.        ]",[ 2.0344317   1.98287129],[-0.53174275 -0.32031375]
4,-0.194007429155,[ 3.24066967  2.71410711],0.709487,"[[  0.61494347   0.65009119   0.17804592  -0.02082092]
 [ 15.35284155  15.37214795   0.           0.        ]]","[ 1.01666064  2.14470007  0.7525443   1.45863219  1.54374586 -0.19181206
 -1.22126482  1.66063451 -0.58757037  1.36582937  0.        ]",[ 2.03454113  1.8033241 ],[-0.53174275 -0.32031375]
5,-0.260820085235,[ 1.91526356  2.88448968],0.604359,"[[  0.95866122   0.99418812   0.17804592  -0.02082092]
 [ 19.00721949  19.02529019   0.           0.        ]]","[ 0.68123957  1.77332922  1.10560026  2.32940839  1.54374289 -0.19181195
 -1.12670104  2.14307111 -1.31790641  1.53526028  0.        ]",[ 2.18509197  1.63835871],[-0.53174275 -0.32031375]
6,-0.30528626907,[ 2.36793836  2.41663457],-0.0262769,"[[  1.37477167e+00   1.41061702e+00   1.78045922e-01  -2.08209164e-02]
 [  2.25924824e+01   2.26055733e+01   0.00000000e+00   0.00000000e+00]]","[ 0.1551742   1.20233069  1.34304329  2.88566719  1.54373992 -0.19181184
 -1.03392596  2.61587993 -2.06107437  1.15813159  0.        ]",[ 2.42994189  1.34459805],[-0.53174275 -0.32031375]
7,-0.301063179639,[ 2.20536481  0.80359274],-0.694191,"[[  1.86191076e+00   1.89793544e+00   1.78045922e-01  -2.08209164e-02]
 [  2.61102111e+01   2.61145326e+01   0.00000000e+00   0.00000000e+00]]","[-0.51208259  0.4904797   1.30952936  2.73532979  1.54373696 -0.19181173
 -0.94289863  3.07926135 -2.31895345  0.32856781  0.        ]",[ 2.66330695  1.09227896],[-0.53174275 -0.32031375]
8,-0.237242863617,[ 3.48731052  0.95719968],-0.665302,"[[  2.41872701e+00   2.44693345e+00   1.78045922e-01  -2.08209164e-02]
 [  2.95598503e+01   2.87765146e+01   0.00000000e+00   0.00000000e+00]]","[-1.15316505 -0.17119284  0.87624765  1.58887005  1.54373399 -0.19181161
 -0.85363339  3.43078111 -1.87230936 -0.26410945  0.        ]",[ 2.79358888  0.82732344],[-0.53174275 -0.32031375]
9,-0.169755956129,[ 2.67019444  0.02620066],-0.671812,"[[  3.04383154e+00   3.05475656e+00   1.78045922e-01  -2.08209164e-02]
 [  3.29381817e+01   2.61823750e+01   0.00000000e+00   0.00000000e+00]]","[-1.49290732 -0.50867902  0.0518543  -0.47878969  1.54373102 -0.1918115
 -0.76621347  3.08817942 -1.37616368 -0.00886792  0.        ]",[ 2.77069616  0.68625933],[-0.53174275 -0.32031375]
