timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.187091543025,[ 3.22680553  5.452042  ],-0.673522,"[[-0.01048926 -0.08317844  0.04359503 -0.09779367]
 [ 0.00147099 -0.00380526  0.          0.        ]]","[ 1.28949993  2.62874454 -0.09844492 -1.19806737  0.37533096 -0.85035149
 -1.80694526 -0.37138683  1.15004087  0.59468121  0.        ]",[ 3.04946113  5.01198769],[-0.54984432 -0.42637017]
1,-0.193649500265,[ 1.64731019  3.61233281],-0.900279,"[[ 0.02921498 -0.04354136  0.04359503 -0.09779367]
 [ 3.95578852  3.95432724  0.          0.        ]]","[ 1.28898238  2.63263344 -0.040782   -1.03218275  0.37533086 -0.85035114
 -1.70309802  0.13565689  1.15331876  0.69676661  0.        ]",[ 2.96987724  4.67091036],[-0.54984432 -0.42637017]
2,-0.212416953235,[ 2.66981634  3.05171883],-0.81625,"[[ 0.14722108  0.07447241  0.04359503 -0.09779367]
 [ 7.8319318   7.83412082  0.          0.        ]]","[ 1.27453711  2.62979833  0.12985278 -0.53760715  0.37533075 -0.85035079
 -1.601304    0.6326652   1.12520786  0.99882991  0.        ]",[ 2.91024828  4.36252737],[-0.54984432 -0.42637017]
3,-0.240018663319,[ 2.6091151   3.26312126],-0.596565,"[[  0.34198289   0.26931123   0.04359503  -0.09779367]
 [ 11.63168432  11.63707372   0.           0.        ]]","[ 1.20907379  2.57816566  0.40388452  0.26618614  0.37533065 -0.85035044
 -1.50151634  1.11982976  0.9593971   1.46437308  0.        ]",[ 2.91158581  4.19870996],[-0.54984432 -0.42637017]
4,-0.268857796705,[ 2.72684522  3.01086045],-0.367832,"[[  0.61199342   0.53945237   0.04359503  -0.09779367]
 [ 15.35719662  15.36457462   0.           0.        ]]","[ 1.03727112  2.4137468   0.7512346   1.30455573  0.37533055 -0.8503501
 -1.40367853  1.59732801  0.52363908  1.95762122  0.        ]",[ 2.92165589  3.91947603],[-0.54984432 -0.42637017]
5,-0.285929691757,[ 2.45436831  3.38644766],-0.294073,"[[  0.95579269   0.88339977   0.04359503  -0.09779367]
 [ 19.01100309  19.01790778   0.           0.        ]]","[ 0.70149479  2.06701783  1.10312589  2.39171964  0.37533045 -0.85034975
 -1.30772398  2.06532382 -0.21798249  2.19776974  0.        ]",[ 2.95667315  3.44970512],[-0.54984432 -0.42637017]
6,-0.274228681222,[ 1.6998849   3.29610712],-0.645671,"[[  1.371973     1.29968266   0.04359503  -0.09779367]
 [ 22.59570493  22.5983428    0.           0.        ]]","[ 0.17401608  1.49800843  1.34064519  3.19092697  0.37533035 -0.8503494
 -1.21358435  2.52397906 -1.02565839  1.87650674  0.        ]",[ 2.96597052  3.09914613],[-0.54984432 -0.42637017]
7,-0.21926553727,[ 3.29837338  1.98476957],-0.974942,"[[  1.85917294   1.78685719   0.04359503  -0.09779367]
 [ 26.11314618  26.10735112   0.           0.        ]]","[-0.49590464  0.74984289  1.30928137  3.24659539  0.37533024 -0.85034905
 -1.12121119  2.97348132 -1.3765234   1.02989278  0.        ]",[ 2.91433907  2.52716613],[-0.54984432 -0.42637017]
8,-0.125558755786,[ 3.41368932  2.15645173],-0.987155,"[[  2.41605024   2.34351353   0.04359503  -0.09779367]
 [ 29.56319177  29.54690903   0.           0.        ]]","[ -1.14056793e+00  -6.67369036e-04   8.80561763e-01   2.15314586e+00
   3.75330143e-01  -8.50348701e-01  -1.03060803e+00   3.41408273e+00
  -9.59952736e-01   3.35497963e-01   0.00000000e+00]",[ 2.87382221  1.85736585],[-0.54984432 -0.42637017]
9,-0.0864851380745,[ 2.53069978  1.21496396],-1.30478,"[[  3.04123202   2.9682881    0.04359503  -0.09779367]
 [ 32.94287308  32.91966262   0.           0.        ]]","[-1.48369063 -0.44587984  0.06231361 -0.12647774  0.37533004 -0.85034835
 -0.94185281  3.84612116 -0.38519163  0.527243    0.        ]",[ 2.9677968   1.36993098],[-0.54984432 -0.42637017]
10,-0.123556677962,[ 3.77782221  1.56637211],-0.528284,"[[  3.73325864   3.26261971   0.04359503  -0.09779367]
 [ 36.24872227   0.54849342   0.           0.        ]]","[-1.25438029 -0.45777251 -0.8933203  -1.35595556  0.37532994 -0.850348
 -0.85503659 -0.30064208 -0.440638    0.8265937   0.        ]",[ 3.32495379  1.27289128],[-0.54984432 -0.42637017]
11,-0.118883565912,[ 3.34175502  1.0713117 ],-0.326249,"[[  4.49075553   3.19805939   0.04359503  -0.09779367]
 [ 39.49028128  -4.73791104   0.           0.        ]]","[-0.4061378  -0.46664914 -1.5001545  -1.08631832  0.37532984 -0.85034766
 -0.76990876 -0.97783289 -0.46613446  0.77467353  0.        ]",[ 3.47058868  1.44294441],[-0.54984432 -0.42637017]
12,-0.117445707927,[ 3.28651003  1.30695595],-0.526608,"[[  5.31244318   3.11187335   0.04359503  -0.09779367]
 [ 42.66788772  -3.56303492   0.           0.        ]]","[ 0.68443396 -0.46843682 -1.28194222 -0.72502069  0.37532974 -0.85034731
 -0.68646046 -0.82733029 -0.45613054  0.76668893  0.        ]",[ 3.28454113  1.47044694],[-0.54984432 -0.42637017]
13,-0.119910660071,[ 3.00428357  1.74154063],-0.757986,"[[  6.19705121e+00   3.05715286e+00   4.35950307e-02  -9.77936677e-02]
 [  4.57825279e+01  -1.98204646e+00   0.00000000e+00   0.00000000e+00]]","[ 1.28442119 -0.4635936  -0.2081635  -0.49593949  0.37532963 -0.85034696
 -0.60466576 -0.6248046  -0.49994933  0.76711883  0.        ]",[ 3.00176382  1.32444263],[-0.54984432 -0.42637017]
14,-0.115160473396,[ 3.0932176   0.40457446],-0.821441,"[[  7.14333305e+00   3.02853046e+00   4.35950307e-02  -9.77936677e-02]
 [  4.88354796e+01  -9.76986161e-01   0.00000000e+00   0.00000000e+00]]","[ 0.80626158 -0.45921515  1.01767291 -0.37649345  0.37532953 -0.85034661
 -0.52449111 -0.49605565 -0.55065711  0.69449948  0.        ]",[ 2.91795063  0.97577322],[-0.54984432 -0.42637017]
15,-0.100870446262,[ 3.8060566   0.93748232],-0.841937,"[[  8.15006743e+00   3.01423293e+00   4.35950307e-02  -9.77936677e-02]
 [  5.18279870e+01  -4.94637089e-01   0.00000000e+00   0.00000000e+00]]","[-0.50616605 -0.45655468  1.30605574 -0.31696647  0.37532943 -0.85034626
 -0.44590382 -0.43426633 -0.5146074   0.58297291  0.        ]",[ 2.89213705  0.96339822],[-0.54984432 -0.42637017]
