timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0818753036639,[ 1.78997519  3.30010247],-0.14874,"[[-0.06271281  0.02869541  0.12952039 -0.02639171]
 [ 0.00120358  0.0023618   0.          0.        ]]","[ 1.27623731  2.52536393 -0.17912143 -0.70795763  1.12320037 -0.23458771
 -1.69909591 -0.37023449  0.48868866  0.03363767  0.        ]",[ 2.44586182  3.33886576],[-0.53840619 -0.38317147]
1,-0.0854413934137,[ 3.97583498  2.48058417],-0.0642036,"[[-0.02301389  0.06845458  0.12952039 -0.02639171]
 [ 3.95553009  3.96036831  0.          0.        ]]","[ 1.27859572  2.52244107 -0.12131392 -0.55231473  1.12319931 -0.23458761
 -1.59637196  0.14585924  0.48958902  0.13510065  0.        ]",[ 2.40941262  3.1880455 ],[-0.53840619 -0.38317147]
2,-0.100717633364,[ 2.39847562  4.39606645],0.0866013,"[[ 0.09498763  0.18658787  0.12952039 -0.02639171]
 [ 7.83174931  7.84003089  0.          0.        ]]","[ 1.27270778  2.49975951  0.0504719  -0.09331596  1.12319825 -0.2345875
 -1.49567742  0.6517374   0.45484472  0.43356808  0.        ]",[ 2.39027596  3.0521009 ],[-0.53840619 -0.38317147]
3,-0.134062537623,[ 3.41150788  3.08852642],0.191438,"[[  0.28974756   0.38154349   0.12952039  -0.02639171]
 [ 11.63170256  11.6428416    0.           0.        ]]","[ 1.22113169  2.4173743   0.32867392  0.63903131  1.12319719 -0.2345874
 -1.39696439  1.14759405  0.28079701  0.88853364  0.        ]",[ 2.39536476  2.88572574],[-0.53840619 -0.38317147]
4,-0.182568040931,[ 2.87962973  3.3005263 ],0.362543,"[[  0.55976176   0.65179846   0.12952039  -0.02639171]
 [ 15.3575724   15.37018833   0.           0.        ]]","[ 1.06722996  2.21638091  0.68618079  1.55723034  1.12319613 -0.2345873
 -1.30017612  1.63360932 -0.15748436  1.3606469   0.        ]",[ 2.3800106   2.52353096],[-0.53840619 -0.38317147]
5,-0.233116448611,[ 1.52327238  2.40416886],0.281702,"[[  0.90357326   0.99585658   0.12952039  -0.02639171]
 [ 19.01186411  19.02336839   0.           0.        ]]","[ 0.7501248   1.83702938  1.05722048  2.46893372  1.12319507 -0.23458719
 -1.20524749  2.10995118 -0.88378668  1.57312917  0.        ]",[ 2.35582423  1.89376581],[-0.53840619 -0.38317147]
6,-0.264903225006,[ 1.9696894  1.5489315],-0.169474,"[[  1.31977576   1.41224742   0.12952039  -0.02639171]
 [ 22.59704206  22.60368887   0.           0.        ]]","[ 0.23624391  1.25428885  1.32412631  3.04991863  1.12319401 -0.23458709
 -1.11211444  2.57678863 -1.65059388  1.2375802   0.        ]",[ 2.54978943  1.37761116],[-0.53840619 -0.38317147]
7,-0.254209444846,[ 2.88404966  0.48282457],-0.642806,"[[  1.80700517   1.89952853   0.12952039  -0.02639171]
 [ 26.11468319  26.11268612   0.           0.        ]]","[-0.43301162  0.52834821  1.32933234  2.88918837  1.12319295 -0.23458699
 -1.02073597  3.03432031 -1.95187245  0.41990716  0.        ]",[ 2.71281767  1.0701983 ],[-0.53840619 -0.38317147]
8,-0.191631718451,[ 1.70097562  0.45587461],-0.856768,"[[  2.36390922e+00   2.43574652e+00   1.29520386e-01  -2.63917132e-02]
 [  2.95640790e+01   2.75045856e+01   0.00000000e+00   0.00000000e+00]]","[-1.0968717  -0.13339976  0.93490759  1.72206389  1.12319189 -0.23458688
 -0.93113045  3.21579681 -1.54285978 -0.20134828  0.        ]",[ 2.74511147  0.90679836],[-0.53840619 -0.38317147]
9,-0.123500632274,[ 2.30621786 -0.63542599],-0.792819,"[[  2.98909481e+00   2.99846621e+00   1.29520386e-01  -2.63917132e-02]
 [  3.29424428e+01   2.87635173e+01   0.00000000e+00   0.00000000e+00]]","[-1.47956584 -0.47877371  0.13364058 -0.26134859  1.12319083 -0.23458678
 -0.84337024  3.3799325  -1.03344004 -0.02108781  0.        ]",[ 2.70196581  0.83480716],[-0.53840619 -0.38317147]
10,-0.134918459716,[ 2.80250169 -0.20736232],-0.100187,"[[  3.68111298e+00   3.24423638e+00   1.29520386e-01  -2.63917132e-02]
 [  3.62483918e+01  -1.00702931e-01   0.00000000e+00   0.00000000e+00]]","[-1.29860384 -0.4862663  -0.8365728  -1.22201951  1.12318977 -0.23458668
 -0.75749124 -0.38368208 -1.07113711  0.23943872  0.        ]",[ 2.68869877  1.08112216],[-0.53840619 -0.38317147]
11,-0.136250045521,[ 3.2391724   2.35439457],0.136883,"[[  4.43860375e+00   3.17851229e+00   1.29520386e-01  -2.63917132e-02]
 [  3.94899749e+01  -4.58285134e+00   0.00000000e+00   0.00000000e+00]]","[-0.48344933 -0.49318494 -1.49106922 -0.96508764  1.12318871 -0.23458657
 -0.67328434 -0.96811025 -1.09303329  0.19938643  0.        ]",[ 2.68277907  1.18462729],[-0.53840619 -0.38317147]
12,-0.135896040488,[ 3.26578236  0.93205946],-0.0133328,"[[  5.26028521e+00   3.09864617e+00   1.29520386e-01  -2.63917132e-02]
 [  4.26675734e+01  -3.20463460e+00   0.00000000e+00   0.00000000e+00]]","[ 0.61429037 -0.49282135 -1.33199862 -0.65213815  1.12318765 -0.23458647
 -0.59073963 -0.78840353 -1.08995332  0.2006038   0.        ]",[ 2.59878206  1.19607842],[-0.53840619 -0.38317147]
13,-0.142645873472,[ 3.52508499  0.19924757],-0.241167,"[[  6.14488691e+00   3.04998799e+00   1.29520386e-01  -2.63917132e-02]
 [  4.57822104e+01  -1.74411508e+00   0.00000000e+00   0.00000000e+00]]","[ 1.26571548 -0.48788203 -0.28871323 -0.46187325  1.12318659 -0.23458637
 -0.50983051 -0.59796549 -1.14157087  0.20381919  0.        ]",[ 2.52453852  0.92792785],[-0.53840619 -0.38317147]
14,-0.148083982456,[ 2.70569579  1.24955673],-0.460655,"[[  7.09116234e+00   3.02335946e+00   1.29520386e-01  -2.63917132e-02]
 [  4.88351597e+01  -9.29727507e-01   0.00000000e+00   0.00000000e+00]]","[ 0.85022855 -0.48367071  0.96589857 -0.35808004  1.12318553 -0.23458626
 -0.43052388 -0.4917769  -1.19921292  0.13191498  0.        ]",[ 2.58925819  0.80169117],[-0.53840619 -0.38317147]
15,-0.141908535664,[ 2.81517531 -0.09603664],-0.483534,"[[  8.09789048e+00   3.01141100e+00   1.29520386e-01  -2.63917132e-02]
 [  5.18276818e+01  -3.56183391e-01   0.00000000e+00   0.00000000e+00]]","[-0.44338582 -0.48143513  1.32666416 -0.31160913  1.12318447 -0.23458616
 -0.35278699 -0.41699201 -1.16869333  0.01571463  0.        ]",[ 2.65169716  0.83408785],[-0.53840619 -0.38317147]
16,-0.125238897116,[ 3.00654842  1.69794344],-0.419979,"[[  9.16387427e+00   3.00052793e+00   1.29520386e-01  -2.63917132e-02]
 [  5.47609176e+01  -7.30928489e-01   0.00000000e+00   0.00000000e+00]]","[-1.44871477 -0.47921284  0.28821296 -0.26934487  1.12318341 -0.23458606
 -0.27659019 -0.46585498 -1.04669695 -0.02414852  0.        ]",[ 2.69885778  1.00269866],[-0.53840619 -0.38317147]
17,-0.114743490082,[ 3.34317399  0.8741124 ],-0.103321,"[[  1.02879415e+01   3.00477013e+00   1.29520386e-01  -2.63917132e-02]
 [  5.76361895e+01   2.03771248e-01   0.00000000e+00   0.00000000e+00]]","[-1.01015557 -0.48009982 -1.19539605 -0.28581176  1.12318235 -0.23458595
 -0.20189913 -0.34397881 -0.95245677  0.09038947  0.        ]",[ 2.74935484  1.12801051],[-0.53840619 -0.38317147]
18,-0.127232802567,[ 2.46628462  1.45425878],-0.143941,"[[  1.14689421e+01   3.00592521e+00   1.29520386e-01  -2.63917132e-02]
 [  6.04544817e+01  -2.30744910e-02   0.00000000e+00   0.00000000e+00]]","[ 0.52410657 -0.48033649 -1.3850772  -0.29029698  1.12318129 -0.23458585
 -0.12868823 -0.37355718 -1.01288707  0.23168864  0.        ]",[ 2.67326403  1.1254729 ],[-0.53840619 -0.38317147]
19,-0.146059060274,[ 1.37806117  0.1680821 ],-0.43791,"[[  1.27057488e+01   3.00524482e+00   1.29520386e-01  -2.63917132e-02]
 [  6.32169845e+01  -3.53641443e-02   0.00000000e+00   0.00000000e+00]]","[ 1.26550842 -0.48019693  0.11472419 -0.2876547   1.12318024 -0.23458575
 -0.05692658 -0.37515946 -1.16335448  0.22192756  0.        ]",[ 2.63087606  0.76062769],[-0.53840619 -0.38317147]
20,-0.147045202608,[ 3.16981493  1.05079266],-0.47263,"[[  1.39972569e+01   3.00377244e+00   1.29520386e-01  -2.63917132e-02]
 [  6.59247947e+01  -8.38833354e-02   0.00000000e+00   0.00000000e+00]]","[ 0.08511446 -0.47989284  1.35556435 -0.28193775  1.12317918 -0.23458564
  0.01341432 -0.38148573 -1.20257422  0.05956102  0.        ]",[ 2.73028612  0.69379413],[-0.53840619 -0.38317147]
21,-0.1269104383,[ 1.93894698  0.93508776],-0.51,"[[  1.53423833e+01   3.00321711e+00   1.29520386e-01  -2.63917132e-02]
 [  6.85790090e+01   3.98010456e-03   0.00000000e+00   0.00000000e+00]]","[-1.40398648 -0.47977715  0.43329716 -0.27978173  1.12317812 -0.23458554
  0.08236296 -0.37002897 -1.05930851 -0.02521188  0.        ]",[ 2.78499317  0.89821756],[-0.53840619 -0.38317147]
22,-0.114968124224,[ 2.96359715  0.79601483],-0.0715633,"[[  1.67400669e+01   3.00338412e+00   1.29520386e-01  -2.63917132e-02]
 [  7.11806787e+01   9.52885044e-03   0.00000000e+00   0.00000000e+00]]","[-0.82006222 -0.47981167 -1.33893378 -0.28042994  1.12317706 -0.23458544
  0.14994664 -0.36930529 -0.94949895  0.11286741  0.        ]",[ 2.82607651  1.06147325],[-0.53840619 -0.38317147]
23,-0.134637352201,[ 3.07839506  1.16868556],-0.102524,"[[  1.81892671e+01   3.00339996e+00   1.29520386e-01  -2.63917132e-02]
 [  7.37308430e+01  -3.71815862e-03   0.00000000e+00   0.00000000e+00]]","[ 0.98737053 -0.47981472 -0.98177417 -0.2804913   1.123176   -0.23458533
  0.21619236 -0.37103241 -1.06459978  0.25308829  0.        ]",[ 2.70978904  0.94875491],[-0.53840619 -0.38317147]
