timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.109661345657,[ 1.70162701  3.41318424],-0.556709,"[[-0.02798428 -0.01638845  0.10311816 -0.03284443]
 [-0.00363158 -0.0005482   0.          0.        ]]","[ 1.28777879  2.62097661 -0.12427424 -0.91457105  0.8927211  -0.28703503
 -1.79250487 -0.37104808  0.70194376  0.10150872  0.        ]",[ 2.67612243  3.90804625],[-0.57960588 -0.39813569]
1,-0.113313937868,[ 2.64325074  4.15571248],-0.397257,"[[ 0.01161887  0.02331309  0.10311816 -0.03284443]
 [ 3.95078521  3.95751617  0.          0.        ]]","[ 1.28822822  2.62075867 -0.06673189 -0.74943997  0.89272068 -0.28703495
 -1.68885838  0.13728556  0.70250062  0.20348224  0.        ]",[ 2.60083866  3.62109685],[-0.57960588 -0.39813569]
2,-0.126747064266,[ 1.59930871  4.1829346 ],-0.305405,"[[ 0.12952618  0.14138993  0.10311816 -0.03284443]
 [ 7.82706595  7.83723851  0.          0.        ]]","[ 1.2766797   2.60574019  0.10407582 -0.26023598  0.89272026 -0.28703487
 -1.5872601   0.63555768  0.66641275  0.50395947  0.        ]",[ 2.54321957  3.36910295],[-0.57960588 -0.39813569]
3,-0.153753717499,[ 2.57765885  4.94392426],-0.00795352,"[[  0.32419264   0.33629034   0.10311816  -0.03284443]
 [ 11.62702903  11.64011335   0.           0.        ]]","[ 1.21592703  2.53453608  0.37926617  0.52621254  0.89271985 -0.28703479
 -1.48766235  1.12395992  0.48887146  0.96239805  0.        ]",[ 2.56687522  3.33786631],[-0.57960588 -0.39813569]
4,-0.192363483386,[ 1.77072402  2.58577155],0.0116882,"[[  0.59411294   0.60649143   0.10311816  -0.03284443]
 [ 15.35284502  15.36752879   0.           0.        ]]","[ 1.05018375  2.34533238  0.72980212  1.5245189   0.89271943 -0.28703471
 -1.3900082   1.60267006  0.04301014  1.43855354  0.        ]",[ 2.59660625  3.18932199],[-0.57960588 -0.39813569]
5,-0.231611435844,[ 2.59564364  3.17626255],0.0281539,"[[  0.9378289    0.95049704   0.10311816  -0.03284443]
 [ 19.00703246  19.02077664   0.           0.        ]]","[ 0.72067177  1.97356664  1.08799785  2.53827733  0.89271901 -0.28703463
 -1.29423161  2.07185331 -0.69652796  1.65258725  0.        ]",[ 2.656528    2.88354969],[-0.57960588 -0.39813569]
6,-0.252792701912,[ 2.96515619  3.29369806],-0.468929,"[[  1.3539337    1.36683661   0.10311816  -0.03284443]
 [ 22.59211256  22.60114863   0.           0.        ]]","[ 0.19761601  1.38782117  1.3354653   3.22696264  0.8927186  -0.28703455
 -1.20026647  2.53167471 -1.48024499  1.31042485  0.        ]",[ 2.69891214  2.49157548],[-0.57960588 -0.39813569]
7,-0.234521130103,[ 2.64867461  0.99912587],-1.02785,"[[  1.84106439   1.8540671    0.10311816  -0.03284443]
 [ 26.10977062  26.11015497   0.           0.        ]]","[-0.47244978  0.64228816  1.31675118  3.14739822  0.89271818 -0.28703446
 -1.10806857  2.98232721 -1.79305339  0.47336148  0.        ]",[ 2.70302939  1.95672035],[-0.57960588 -0.39813569]
8,-0.166387412417,[ 1.93353371  2.0625334 ],-1.14633,"[[  2.39787348   2.41074561   0.10311816  -0.03284443]
 [ 29.55967071  29.54635364   0.           0.        ]]","[-1.12418373 -0.07705394  0.90018597  1.93011303  0.89271776 -0.28703438
 -1.01764671  3.4236245  -1.36041651 -0.17290065  0.        ]",[ 2.70527697  1.21847057],[-0.57960588 -0.39813569]
9,-0.0972943426523,[ 2.87301145  0.21294793],-1.17298,"[[  3.02297937e+00   3.03551177e+00   1.03118161e-01  -3.28444262e-02]
 [  3.29384636e+01   2.70204465e+01   0.00000000e+00   0.00000000e+00]]","[-1.4813674  -0.46334749  0.08833705 -0.40598084  0.89271734 -0.2870343
 -0.92908865  3.09921636 -0.82407692  0.06128563  0.        ]",[ 2.70171714  0.7544167 ],[-0.57960588 -0.39813569]
