timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.170705507921,[-0.91650643 -0.19412913],-0.731971,"[[ 0.05375583 -0.09868352  0.18149393 -0.16791902]
 [ 0.00470465  0.00260258  0.          0.        ]]","[ 1.1711931   2.17906148  0.15151798 -0.99132738  1.57685486 -1.47376273
  0.95003618 -0.35369512 -0.02981476  1.44240518  0.        ]",[-1.57498789  0.7044431 ],[-0.17036089 -0.28271875]
1,-0.16235154244,[-1.67109719  0.80186314],-0.732684,"[[ 0.0174753  -0.10633019  0.18149393 -0.16791902]
 [-3.62068845 -0.76471616  0.          0.        ]]","[ 1.17296664  2.17796742  0.0973046  -1.01583556  1.5768496  -1.47375826
  0.840819   -0.45721871 -0.03121318  1.37099552  0.        ]",[-1.53662467  0.74158502],[-0.17036089 -0.28271875]
2,-0.140928254762,[-0.83313945  0.6471719 ],-0.627065,"[[-0.09392292 -0.08960109  0.18149393 -0.16791902]
 [-7.50618923  2.42698745  0.          0.        ]]","[ 1.1671137   2.18021819 -0.06906271 -0.96218736  1.57684433 -1.47375378
  0.72376629 -0.02660422 -0.04449388  1.18965513  0.        ]",[-1.46863484  0.73594707],[-0.17036089 -0.28271875]
3,-0.110931612246,[-0.35300709  0.63090799],-0.500779,"[[ -0.2756345   -0.0158202    0.18149393  -0.16791902]
 [-10.65448368   4.94271055   0.           0.        ]]","[ 1.12126978  2.18558058 -0.33578539 -0.72482915  1.57683907 -1.47374931
  0.62892228  0.3128091  -0.08873695  0.94124443  0.        ]",[-1.34891462  0.77389711],[-0.17036089 -0.28271875]
4,-0.0781365968499,[-0.82715692  0.63155688],-0.34577,"[[ -0.50063025   0.10712131   0.18149393  -0.16791902]
 [-11.84114761   7.34342606   0.           0.        ]]","[ 1.00443249  2.17781484 -0.64654232 -0.32934096  1.57683381 -1.47374483
  0.59317294  0.6367057  -0.17733115  0.67607192  0.        ]",[-1.19728661  0.84376192],[-0.17036089 -0.28271875]
5,-0.048305590269,[-0.25779424  0.6925643 ],-0.189137,"[[ -0.76794389   0.27763212   0.18149393  -0.16791902]
 [-14.88012812   9.69976152   0.           0.        ]]","[ 0.78726746  2.13277509 -0.96755357  0.20930109  1.57682854 -1.47374036
  0.50162216  0.95461397 -0.32427891  0.41313985  0.        ]",[-1.00980103  0.94848353],[-0.17036089 -0.28271875]
6,-0.0461090590467,[ 0.43879707  0.77767587],-0.0382565,"[[ -1.07283832   0.49721404   0.18149393  -0.16791902]
 [-15.6069301   12.24988743   0.           0.        ]]","[ 0.45492349  2.01827223 -1.24254217  0.86309625  1.57682328 -1.47373588
  0.47972646  1.29866633 -0.53329588  0.189248    0.        ]",[-0.87170452  1.03916717],[-0.17036089 -0.28271875]
7,-0.0703550231143,[-0.28570242  0.5562648 ],0.0403258,"[[ -1.36447735   0.77066133   0.18149393  -0.16791902]
 [-13.56374478  15.08539716   0.           0.        ]]","[ 0.07986427  1.79497697 -1.39241653  1.57080129  1.57681802 -1.47373141
  0.54127743  1.68121878 -0.73830482  0.09035098  0.        ]",[-0.86559832  1.06947207],[-0.17036089 -0.28271875]
8,-0.0958090689257,[-2.05877385  0.62449417],-0.0293447,"[[ -1.64441372   1.09146821   0.18149393  -0.16791902]
 [-14.42705137  16.98889713   0.           0.        ]]","[-0.30294303  1.44058417 -1.42007548  2.18525916  1.57681275 -1.47372693
  0.51526939  1.93802411 -0.92176235  0.10665797  0.        ]",[-0.9132601   1.10109198],[-0.17036089 -0.28271875]
9,-0.126547434911,[-0.06645366  1.37749791],-0.00638741,"[[ -1.96980764   1.45268046   0.18149393  -0.16791902]
 [-18.10027708  19.12505647   0.           0.        ]]","[-0.73600186  0.96577981 -1.30665878  2.52592176  1.57680749 -1.47372245
  0.40461163  2.22621448 -1.13472529  0.19947359  0.        ]",[-0.98116708  1.14259875],[-0.17036089 -0.28271875]
10,-0.158815185465,[-1.25775203  1.25626828],-0.162939,"[[ -2.33087821   1.87109616   0.18149393  -0.16791902]
 [-18.00700598  22.70459603   0.           0.        ]]","[-1.1491451   0.39375108 -1.01258003  2.40415532  1.57680223 -1.47371798
  0.40742101  2.70912982 -1.33038784  0.41289827  0.        ]",[-1.0936482  1.1458087],[-0.17036089 -0.28271875]
11,-0.191826518311,[-2.18695088 -0.42876644],-0.498401,"[[ -2.72717397   2.3603944    0.18149393  -0.16791902]
 [-21.61063903  26.21346272   0.           0.        ]]","[-1.46039529 -0.17912886 -0.53090722  1.59499533  1.57679696 -1.4737135
  0.29885972  3.18249512 -1.46421014  0.76454728  0.        ]",[-1.28503251  1.08891535],[-0.17036089 -0.28271875]
