timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.152193518479,[-0.85545764  1.24393186],-0.583056,"[[-0.00687709  0.02734739  0.05880705  0.01920595]
 [ 0.0023414   0.001186    0.          0.        ]]","[ 1.19469577  2.27158318  0.07214587 -0.61499993  0.50412795  0.16634503
  1.08249729 -0.36259609  0.8773474  -0.12519596  0.        ]",[-1.38368773  1.57000303],[-0.15926258 -0.30644256]
1,-0.152441466717,[-0.72161436  1.33044524],-0.573646,"[[-0.04079972  0.06711192  0.05880705  0.01920595]
 [-3.38332706  3.96206146  0.          0.        ]]","[ 1.19358068  2.26892242  0.02169074 -0.47856073  0.50412749  0.16634491
  0.98694929  0.16924832  0.87664901 -0.14853923  0.        ]",[-1.37385273  1.42452943],[-0.15926258 -0.30644256]
2,-0.152618769614,[-0.18899465  1.53413573],-0.549519,"[[-0.13645131  0.18530473  0.05880705  0.01920595]
 [-6.1725449   7.84427192  0.          0.        ]]","[ 1.18192922  2.24791826 -0.12001219 -0.07600538  0.50412703  0.16634478
  0.90823387  0.69052978  0.86981251 -0.20840874  0.        ]",[-1.25187099  1.37456679],[-0.15926258 -0.30644256]
3,-0.150610697294,[ 0.49140673  1.94241625],-0.521585,"[[ -0.26619356   0.3803618    0.05880705   0.01920595]
 [ -6.79958312  11.64874632   0.           0.        ]]","[ 1.14623963  2.17116869 -0.30901818  0.5664175   0.50412657  0.16634466
  0.89053713  1.20137207  0.84668994 -0.25552447  0.        ]",[-1.09222651  1.38169861],[-0.15926258 -0.30644256]
4,-0.142649707227,[-1.81283041  1.69840319],-0.402484,"[[ -0.38134408   0.65074233   0.05880705   0.01920595]
 [ -4.72229767  15.37689664   0.           0.        ]]","[ 1.09583754  1.98351609 -0.47135379  1.37204746  0.50412611  0.16634454
  0.94915869  1.70196313  0.79638613 -0.20597078  0.        ]",[-1.00177312  1.34240186],[-0.15926258 -0.30644256]
5,-0.127016529685,[ 0.11014801  1.81096467],-0.47642,"[[ -0.51455789   0.99496527   0.05880705   0.01920595]
 [ -8.5862677   19.03313688   0.           0.        ]]","[ 1.01647221  1.6289631  -0.64986871  2.17231902  0.50412565  0.16634441
  0.84011292  2.19289338  0.69269847 -0.12470186  0.        ]",[-0.98892933  1.24369335],[-0.15926258 -0.30644256]
6,-0.10117673366,[ 0.62075579  1.7964051 ],-0.458885,"[[ -6.80212612e-01   1.41157076e+00   5.88070529e-02   1.92059521e-02]
 [ -7.98106273e+00   2.26154819e+01   0.00000000e+00   0.00000000e+00]]","[ 0.88835521  1.0839725  -0.85341889  2.68281204  0.50412519  0.16634429
  0.85719128  2.67389351  0.51087756 -0.04868251  0.        ]",[-1.01501894  1.11725795],[-0.15926258 -0.30644256]
7,-0.0614332188446,[ 0.71271637  2.59528296],-0.405847,"[[ -8.13596698e-01   1.89910920e+00   5.88070529e-02   1.92059521e-02]
 [ -5.36573047e+00   2.61267328e+01   0.00000000e+00   0.00000000e+00]]","[ 0.76370912  0.40481585 -0.99893598  2.5427702   0.50412474  0.16634416
  0.93099709  3.14533638  0.22261513  0.07070404  0.        ]",[-1.01790905  1.03467083],[-0.15926258 -0.30644256]
8,-0.0138101466191,[-2.36481031  1.04093554],-0.338745,"[[ -8.91522938e-01   2.45617917e+00   5.88070529e-02   1.92059521e-02]
 [ -2.43643549e+00   2.95688591e+01   0.00000000e+00   0.00000000e+00]]","[ 0.68295944 -0.23298531 -1.0752123   1.46551009  0.50412428  0.16634404
  1.01366299  3.60748285 -0.18853617  0.13504304  0.        ]",[-1.12871921  0.91038114],[-0.15926258 -0.30644256]
9,-0.0592382454063,[-2.06165267  0.6916837 ],-0.373438,"[[ -9.79475686e-01   3.08140967e+00   5.88070529e-02   1.92059521e-02]
 [ -6.34643538e+00   2.68488319e+01   0.00000000e+00   0.00000000e+00]]","[ 0.5855416  -0.54931126 -1.15284051 -0.50232431  0.50412382  0.16634392
  0.90331801  3.24223389 -0.65039891 -0.03800975  0.        ]",[-1.51021981  0.77875066],[-0.15926258 -0.30644256]
