timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.354491675914,[-2.54120676  2.14011864],-2.76798,"[[-0.08914178  0.08279129 -0.14457489  0.00536487]
 [ 0.0015852   0.00140049  0.          0.        ]]","[ 1.24936954  2.42189112 -0.02556035 -0.44625494 -1.25341991  0.04505043
  1.48321508 -0.37149908  2.43553861 -0.04950323  0.        ]",[-3.97354507  2.02079177],[-0.38515577 -0.35601124]
1,-0.354248808229,[-2.79328001  2.50914845],-2.63919,"[[-0.12881638  0.12256226 -0.14457489  0.00536487]
 [-3.95586538  3.96248854  0.          0.        ]]","[ 1.24340549  2.41592442 -0.08352733 -0.28633214 -1.25341917  0.04505042
  1.38007651  0.14056318  2.43230778 -0.08368967  0.        ]",[-4.03083992  2.01358056],[-0.38515577 -0.35601124]
2,-0.352859720343,[-3.66039004  3.362788  ],-2.34637,"[[ -2.46854587e-01   2.40767604e-01  -1.44574893e-01   5.36487035e-03]
 [ -7.83504573e+00   7.84508869e+00   0.00000000e+00   0.00000000e+00]]","[ 1.21296002  2.3846977  -0.25387816  0.1833933  -1.25341843  0.04505041
  1.27897796  0.642479    2.41582081 -0.18430881  0.        ]",[-3.98522806  2.16676354],[-0.38515577 -0.35601124]
3,-0.348404322641,[-3.50683587  2.40270449],-2.25105,"[[ -4.41707435e-01   4.35852237e-01  -1.44574893e-01   5.36487035e-03]
 [ -1.16376126e+01   1.16506473e+01   0.00000000e+00   0.00000000e+00]]","[ 1.12221072  2.29012651 -0.52305441  0.92616893 -1.25341769  0.0450504
  1.17987622  1.13443509  2.3666814  -0.34333123  0.        ]",[-3.7856009   2.46754456],[-0.38515577 -0.35601124]
4,-0.337897396899,[-2.24049261  2.65249902],-2.19562,"[[ -7.11859950e-01   7.06288561e-01  -1.44574893e-01   5.36487035e-03]
 [ -1.53653114e+01   1.53804606e+01   0.00000000e+00   0.00000000e+00]]","[ 0.91922292  2.07693062 -0.85489281  1.84316758 -1.25341696  0.04505039
  1.08272578  1.61659857  2.25676755 -0.53937556  0.        ]",[-3.36780667  2.92380476],[-0.38515577 -0.35601124]
5,-0.317732193418,[-2.82538651  4.00100763],-1.8996,"[[ -1.05583293e+00   1.05057342e+00  -1.44574893e-01   5.36487035e-03]
 [ -1.90199646e+01   1.90356873e+01   0.00000000e+00   0.00000000e+00]]","[ 0.55347174  1.69116273 -1.17395488  2.72726393 -1.25341622  0.04505038
  0.98747913  2.08911861  2.05872041 -0.72783622  0.        ]",[-2.90410113  3.37683868],[-0.38515577 -0.35601124]
6,-0.28466185654,[-2.98477764  2.83607825],-1.81715,"[[ -1.47218345e+00   1.46722642e+00  -1.44574893e-01   5.36487035e-03]
 [ -2.26033442e+01   2.26174781e+01   0.00000000e+00   0.00000000e+00]]","[ 0.00887782  1.11524075 -1.35744014  3.2404001  -1.25341548  0.04505037
  0.89409005  2.55214317  1.76383255 -0.83610105  0.        ]",[-2.76918077  3.38121295],[-0.38515577 -0.35601124]
7,-0.23798249905,[-1.98859482  2.6845129 ],-1.80692,"[[ -1.95950128e+00   1.95479235e+00  -1.44574893e-01   5.36487035e-03]
 [ -2.61168870e+01   2.61272613e+01   0.00000000e+00   0.00000000e+00]]","[-0.65096954  0.4159621  -1.25492866  2.96765152 -1.25341474  0.04505036
  0.8025211   3.00585599  1.40653533 -0.77522469  0.        ]",[-2.6438508   3.26004887],[-0.38515577 -0.35601124]
8,-0.185053943457,[-3.55770732  4.04466552],-1.39302,"[[ -2.51639843e+00   2.51185049e+00  -1.44574893e-01   5.36487035e-03]
 [ -2.95613212e+01   2.95671173e+01   0.00000000e+00   0.00000000e+00]]","[-1.24781703 -0.21827316 -0.75495592  1.6002782  -1.253414    0.04505035
  0.71275329  3.45052501  1.08334858 -0.47929494  0.        ]",[-2.59711123  2.98718071],[-0.38515577 -0.35601124]
9,-0.15468510613,[-2.52503145  3.63779867],-1.35082,"[[ -3.14149246e+00   3.13703016e+00  -1.44574893e-01   5.36487035e-03]
 [ -3.29367772e+01   2.66146099e+01   0.00000000e+00   0.00000000e+00]]","[-1.50923016 -0.49886944  0.10514918 -0.76212555 -1.25341326  0.04505034
  0.62478319  3.06884025  0.94179078  0.02961809  0.        ]",[-2.66138864  2.71845102],[-0.38515577 -0.35601124]
10,-0.162874760025,[-2.32787062  2.5073888 ],-1.30532,"[[ -3.83342561e+00   3.29681955e+00  -1.44574893e-01   5.36487035e-03]
 [ -3.62451827e+01  -2.39693064e+00   0.00000000e+00   0.00000000e+00]]","[-1.19146736 -0.48129548  1.04300372 -1.40557595 -1.25341252  0.04505033
  0.53856057 -0.68154105  1.0036381   0.11059487  0.        ]",[-3.36155176  3.11369658],[-0.38515577 -0.35601124]
11,-0.153289459942,[-3.13711854  3.58951824],-0.956782,"[[ -4.59085883e+00   3.20160224e+00  -1.44574893e-01   5.36487035e-03]
 [ -3.94872573e+01  -5.36906120e+00   0.00000000e+00   0.00000000e+00]]","[-0.2947332  -0.49625114  1.56433043 -1.02301921 -1.25341179  0.04505032
  0.45406665 -1.06575401  0.92722059 -0.04315854  0.        ]",[-3.2570107   3.07147837],[-0.38515577 -0.35601124]
12,-0.135953122902,[-3.87005756  2.58157436],-0.918675,"[[ -5.41248561e+00   3.10985076e+00  -1.44574893e-01   5.36487035e-03]
 [ -4.26647962e+01  -3.62892004e+00   0.00000000e+00   0.00000000e+00]]","[ 0.76325213 -0.49814734  1.22942663 -0.65226942 -1.25341105  0.04505031
  0.37125466 -0.84080203  0.79925694 -0.01282372  0.        ]",[-3.34526658  2.5618124 ],[-0.38515577 -0.35601124]
13,-0.135186500845,[-3.31467213  1.85440799],-1.159,"[[ -6.29703080e+00   3.05518364e+00  -1.44574893e-01   5.36487035e-03]
 [ -4.57793447e+01  -1.94509204e+00   0.00000000e+00   0.00000000e+00]]","[ 1.25472338 -0.49342617  0.08494411 -0.43168371 -1.25341031  0.0450503
  0.29008431 -0.62312989  0.79619817  0.11780159  0.        ]",[-3.52849889  2.05529189],[-0.38515577 -0.35601124]
14,-0.1498347919,[-3.51629932  1.58418651],-1.1632,"[[ -7.24324860e+00   3.02735422e+00  -1.44574893e-01   5.36487035e-03]
 [ -4.88322692e+01  -9.40852595e-01   0.00000000e+00   0.00000000e+00]]","[ 0.66537016 -0.4893487  -1.09886881 -0.31974901 -1.25340957  0.04505029
  0.21051999 -0.49330961  0.90409768  0.16270875  0.        ]",[-3.62875152  2.21586537],[-0.38515577 -0.35601124]
15,-0.161001310877,[-3.40721964  3.91765417],-1.01595,"[[ -8.24991895e+00   3.01426483e+00  -1.44574893e-01   5.36487035e-03]
 [ -5.18247991e+01  -4.29401227e-01   0.00000000e+00   0.00000000e+00]]","[-0.66020448 -0.4870414  -1.2508645  -0.26721933 -1.25340883  0.04505028
  0.13252966 -0.42719309  0.98976045  0.06018502  0.        ]",[-3.26121163  2.97166467],[-0.38515577 -0.35601124]
16,-0.156283577519,[-1.58156872  3.31196007],-1.20333,"[[ -9.31584581e+00   3.00839497e+00  -1.44574893e-01   5.36487035e-03]
 [ -5.47581149e+01  -1.88785722e-01   0.00000000e+00   0.00000000e+00]]","[-1.50103809 -0.48592587 -0.05450463 -0.2436907  -1.25340809  0.04505027
  0.05608254 -0.39608811  0.94598996 -0.08380257  0.        ]",[-3.10902023  3.31246734],[-0.38515577 -0.35601124]
17,-0.138250272938,[-2.88538845  1.98299488],-1.14546,"[[ -1.04398565e+01   3.00584515e+00  -1.44574893e-01   5.36487035e-03]
 [ -5.76333758e+01  -8.08679663e-02   0.00000000e+00   0.00000000e+00]]","[-0.85628759 -0.48542565  1.35398755 -0.23347574 -1.25340735  0.04505026
 -0.01885157 -0.38213725  0.80779113 -0.10071121  0.        ]",[-3.06028605  3.04415441],[-0.38515577 -0.35601124]
18,-0.127215498261,[-3.80428371  2.57231398],-0.96564,"[[ -1.16208014e+01   3.00476239e+00  -1.44574893e-01   5.36487035e-03]
 [ -6.04517237e+01  -3.39862878e-02   0.00000000e+00   0.00000000e+00]]","[ 0.68169778 -0.4852103   1.29711459 -0.22913908 -1.25340662  0.04505025
 -0.09230243 -0.37607665  0.73661311  0.04709554  0.        ]",[-3.37302494  2.40908313],[-0.38515577 -0.35601124]
19,-0.140790001307,[-3.03064144  2.36226929],-1.26999,"[[ -1.28575535e+01   3.00431031e+00  -1.44574893e-01   5.36487035e-03]
 [ -6.32142814e+01  -1.40789559e-02   0.00000000e+00   0.00000000e+00]]","[ 1.19667894 -0.48511981 -0.31668569 -0.22732857 -1.25340588  0.04505024
 -0.1642993  -0.37350309  0.83503535  0.18176113  0.        ]",[-3.74939728  1.87663293],[-0.38515577 -0.35601124]
20,-0.159790597144,[-3.96354132  2.09179136],-1.10482,"[[ -1.41490081e+01   3.00412396e+00  -1.44574893e-01   5.36487035e-03]
 [ -6.59221517e+01  -5.76885185e-03   0.00000000e+00   0.00000000e+00]]","[-0.14355172 -0.48508234 -1.36447802 -0.22658228 -1.25340514  0.04505022
 -0.23487093 -0.37242872  0.98055324  0.11036219  0.        ]",[-3.43322539  2.71722007],[-0.38515577 -0.35601124]
21,-0.157587907816,[-2.22347481  4.60617262],-1.06417,"[[ -1.54940822e+01   3.00404788e+00  -1.44574893e-01   5.36487035e-03]
 [ -6.85764164e+01  -2.34557812e-03   0.00000000e+00   0.00000000e+00]]","[-1.47773905 -0.48506694 -0.20669195 -0.22627756 -1.2534044   0.04505021
 -0.3040455  -0.37198609  0.95645001 -0.0776377   0.        ]",[-3.12744594  3.31219387],[-0.38515577 -0.35601124]
22,-0.135378534719,[-2.48285517  3.33274738],-1.03395,"[[ -1.68917145e+01   3.00401701e+00  -1.44574893e-01   5.36487035e-03]
 [ -7.11781364e+01  -9.50256277e-04   0.00000000e+00   0.00000000e+00]]","[-0.64884358 -0.48506061  1.46644188 -0.22615388 -1.25340366  0.0450502
 -0.37185065 -0.37180562  0.78772801 -0.087686    0.        ]",[-3.17895651  2.90330005],[-0.38515577 -0.35601124]
23,-0.129446909072,[-4.55919024  1.7910139 ],-1.01611,"[[ -1.83408643e+01   3.00400449e+00  -1.44574893e-01   5.36487035e-03]
 [ -7.37283516e+01  -3.86451820e-04   0.00000000e+00   0.00000000e+00]]","[ 1.07986586 -0.48505797  0.82117543 -0.2261037  -1.25340292  0.04505019
 -0.4383135  -0.37173264  0.75340425  0.11061634  0.        ]",[-3.56313515  2.01007533],[-0.38515577 -0.35601124]
24,-0.152641441827,[-3.63565375  2.00597915],-1.1657,"[[ -1.98405120e+01   3.00399937e+00  -1.44574893e-01   5.36487035e-03]
 [ -7.62280817e+01  -1.60310003e-04   0.00000000e+00   0.00000000e+00]]","[ 0.63002138 -0.4850568  -1.12433044 -0.22608313 -1.25340218  0.04505018
 -0.5034606  -0.37170331  0.92467151  0.17104911  0.        ]",[-3.8390789  2.1087141],[-0.38515577 -0.35601124]
