timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.183101909384,[-0.87452228 -0.24150882],-1.78892,"[[ 0.00983111 -0.07488254  0.10391515  0.14324013]
 [ 0.00349769 -0.00236803  0.          0.        ]]",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 0.  0.],[ 0.00563243 -0.00114642]
1,-0.189693520715,[ 2.43993161 -2.34583652],17.9967,"[[-0.02480618 -0.08451057  0.10391515  0.14324013]
 [-3.45571097 -0.95725567  0.          0.        ]]","[-0.12912468 -0.36990992 -1.40952122 -1.35653113  0.          0.
 -1.41421309 -1.41420736 -0.22202184 -1.33879499  0.        ]",[-0.00175094  0.00047634],[ 0.00563243 -0.00114642]
2,-0.199274853342,[-0.06509744 -0.22199879],10.9116,"[[-0.05352875 -0.14320902  0.10391515  0.14324013]
 [ 0.5700441  -4.8994462   0.          0.        ]]","[-0.75134417 -1.62050469 -1.50651057 -1.71945541  0.          0.
  1.14791945 -1.70974904 -0.98193168 -1.60344167  0.        ]",[-0.00162316  0.00328347],[ 0.00563243 -0.00114642]
3,-0.206167823294,[ 1.00848341 -0.34581666],11.5956,"[[-0.04482191 -0.24904321  0.10391515  0.14324013]
 [ 0.30152881 -5.6813677   0.          0.        ]]","[-0.2792121  -1.93094447 -0.84661148 -1.86482068  0.          0.
  0.75850474 -1.36735019 -1.53674329 -1.57954453  0.        ]",[-0.00169511  0.0033679 ],[ 0.00563243 -0.00114642]
4,-0.208152687215,[-0.09254358 -0.34720339],3.82819,"[[  8.44634771e-04  -3.75295590e-01   1.03915150e-01   1.43240135e-01]
 [  4.25198790e+00  -6.93966098e+00   0.00000000e+00   0.00000000e+00]]","[  5.04522289e-01  -2.05694856e+00   1.14888156e+00  -1.88416878e+00
  -1.38777878e-14   0.00000000e+00   1.88580730e+00  -1.38943258e+00
  -1.70851897e+00  -1.38319414e+00   0.00000000e+00]",[ 0.000634    0.00224758],[ 0.00563243 -0.00114642]
5,-0.20573910249,[-0.18753142 -0.55953024],8.41779,"[[ 0.08137199 -0.52650199  0.10391515  0.14324013]
 [ 3.80223404 -8.17685713  0.          0.        ]]","[ -1.59592039e+00  -2.15712615e+00   2.16853274e+00  -1.89585457e+00
  -1.38777878e-14   0.00000000e+00   1.29391318e+00  -1.42509506e+00
  -1.81701371e+00  -1.06762113e+00   0.00000000e+00]",[-0.00121561  0.00239401],[ 0.00563243 -0.00114642]
6,-0.206649473099,[ 0.22926732 -0.29562313],12.2529,"[[  0.14922516  -0.71064063   0.10391515   0.14324013]
 [  2.98576571 -10.23016849   0.           0.        ]]","[ -2.43708149e+00  -2.25020105e+00   2.12607460e+00  -1.90419272e+00
  -1.38777878e-14   0.00000000e+00   8.17442084e-01  -1.61796291e+00
  -2.09497039e+00  -1.20530108e+00   0.00000000e+00]",[-0.00193585  0.00320356],[ 0.00563243 -0.00114642]
7,-0.208063521077,[-0.67136682 -0.14955991],10.6489,"[[  0.21745062  -0.9249588    0.10391515   0.14324013]
 [  3.83395669 -11.19841152   0.           0.        ]]","[ -2.51763216e+00  -2.31350541e+00   2.05800918e+00  -1.87811247e+00
  -1.38777878e-14   0.00000000e+00   1.04900673e+00  -1.52388626e+00
  -2.26177345e+00  -1.40789180e+00   0.00000000e+00]",[-0.00173944  0.00300212],[ 0.00563243 -0.00114642]
8,-0.211412966271,[-0.90837816 -0.1821447 ],9.96357,"[[  0.26671531  -1.15263603   0.10391515   0.14324013]
 [  1.10152089 -11.5681096    0.           0.        ]]","[-2.37515577 -2.32309993  1.90837698 -1.79199259  0.          0.
 -0.18696982 -1.36941467 -2.35089889 -1.65888516  0.        ]",[-0.00262839  0.00372899],[ 0.00563243 -0.00114642]
9,-0.221542695884,[-0.70814598  0.17597625],8.14504,"[[  0.25245808  -1.38892766   0.10391515   0.14324013]
 [ -2.51533675 -12.05944513   0.           0.        ]]","[-1.65726279 -2.30329517  1.4863543  -1.65361424  0.          0.
 -1.58778129 -1.30172613 -2.45213241 -2.02241474  0.        ]",[-0.00266776  0.00388759],[ 0.00563243 -0.00114642]
