timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.146939771649,[-0.47140825  2.11436157],-2.12934,"[[ 0.02038704  0.04939454  0.06321086  0.02105978]
 [ 0.00389527  0.00056951  0.          0.        ]]","[ 1.26435776  2.41833229  0.14323681 -0.57309259  0.54692757  0.17781573
  1.52365114 -0.36998793  0.88577492 -0.00372528  0.        ]",[-1.83942461  1.39492226],[-0.37027028 -0.35814556]
1,-0.146740769791,[-1.23862925  0.94062443],-2.09643,"[[  1.73829618e-03   8.91409370e-02   6.32108562e-02   2.10597753e-02]
 [ -1.86254960e+00   3.96086827e+00   0.00000000e+00   0.00000000e+00]]","[  1.26464294e+00   2.41431711e+00   1.15900723e-01  -4.10642912e-01
   5.46927440e-01   1.77815693e-01   1.47501085e+00   1.36578090e-01
   8.84531609e-01   1.89275791e-04   0.00000000e+00]",[-1.99543977  1.25385129],[-0.37027028 -0.35814556]
2,-0.146276702355,[-1.33969594  0.55972752],-2.02817,"[[-0.0748479   0.20495567  0.06321086  0.02105978]
 [-5.78301902  7.60843648  0.          0.        ]]","[ 1.26076595  2.38957732  0.00373155  0.05849538  0.54692731  0.17781566
  1.37284295  0.60314237  0.87885643 -0.02916012  0.        ]",[-2.09111977  1.23082304],[-0.37027028 -0.35814556]
3,-0.145574342131,[-1.56793     1.67572113],-1.87025,"[[-0.22906018  0.37786396  0.06321086  0.02105978]
 [-9.62544189  9.6754718   0.          0.        ]]","[ 1.22846072  2.31720692 -0.21950974  0.73623014  0.54692718  0.17781563
  1.27270907  0.86753887  0.85919589 -0.14434561  0.        ]",[-1.97080588  1.50484538],[-0.37027028 -0.35814556]
4,-0.14378931238,[-0.59373283  1.26852202],-1.80403,"[[ -0.45936713   0.6091909    0.06321086   0.02105978]
 [-13.39276882  13.44459162   0.           0.        ]]","[ 1.12103614  2.15771848 -0.53662211  1.56906939  0.54692706  0.17781559
  1.1745323   1.34965049  0.80083258 -0.33227372  0.        ]",[-1.50766659  2.08808279],[-0.37027028 -0.35814556]
5,-0.13808860791,[-2.20830079  1.7110025 ],-1.66,"[[ -0.74815048   0.91514137   0.06321086   0.02105978]
 [-15.47868251  17.13806456   0.           0.        ]]","[ 0.89470216  1.85078439 -0.88391069  2.47228286  0.54692693  0.17781556
  1.12017308  1.82208524  0.67588609 -0.52286716  0.        ]",[-1.25901926  2.5355556 ],[-0.37027028 -0.35814556]
6,-0.126262738371,[-1.42214282  3.3636299 ],-1.60683,"[[ -1.09437128   1.29422608   0.06321086   0.02105978]
 [-19.13139265  20.75817395   0.           0.        ]]","[ 0.51466047  1.3597963  -1.18934962  3.16614012  0.5469268   0.17781553
  1.02498335  2.28513464  0.46489522 -0.67376026  0.        ]",[-1.26591218  2.891783  ],[-0.37027028 -0.35814556]
7,-0.107708456184,[-0.37089886  2.86066917],-1.80928,"[[ -1.51293127e+00   1.74498344e+00   6.32108562e-02   2.10597753e-02]
 [ -2.27128490e+01   2.43055636e+01   0.00000000e+00   0.00000000e+00]]","[-0.04052119  0.70873753 -1.35014356  3.25983766  0.54692667  0.1778155
  0.93165055  2.73888041  0.15819902 -0.73933647  0.        ]",[-1.34948635  3.20331073],[-0.37027028 -0.35814556]
8,-0.0816500394595,[-1.47803312  3.49841158],-1.77126,"[[ -1.97743271e+00   2.26597394e+00   6.32108562e-02   2.10597753e-02]
 [ -2.37338060e+01   2.77819371e+01   0.00000000e+00   0.00000000e+00]]","[-0.66854422  0.02726932 -1.23305765  2.37103162  0.54692655  0.17781546
  0.90504419  3.18353972 -0.19430547 -0.61718164  0.        ]",[-1.59370565  3.26373458],[-0.37027028 -0.35814556]
9,-0.058170167353,[-2.29877183  2.84152532],-1.73752,"[[ -2.48713261e+00   2.85580540e+00   6.32108562e-02   2.10597753e-02]
 [ -2.72244375e+01   3.11899719e+01   0.00000000e+00   0.00000000e+00]]","[-1.21968324 -0.43789755 -0.77901509  0.37966811  0.54692642  0.17781543
  0.81407834  3.61945426 -0.51446928 -0.27389942  0.        ]",[-2.13080478  3.28835797],[-0.37027028 -0.35814556]
