timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.34027648277,[-0.69945208  2.20998159],-1.76512,"[[-0.01948592 -0.01933825 -0.09282731  0.14916983]
 [ 0.00099817 -0.00466634  0.          0.        ]]","[ 1.20685072  2.32021761  0.0579454  -0.79827428 -0.81286241  1.28728848
  1.16491152 -0.3676457   1.9961812  -1.29160275  0.        ]",[-1.62195635  2.56828403],[-0.20365848 -0.29542834]
1,-0.340904617608,[-1.33004526  2.52926623],-1.63141,"[[-0.0472432   0.02030799 -0.09282731  0.14916983]
 [-2.76750343  3.95608703  0.          0.        ]]","[ 1.205574    2.32018121  0.01677084 -0.65701195 -0.8128616   1.28728642
  1.08924134  0.16224272  1.99581268 -1.30411115  0.        ]",[-1.54847407  2.48022938],[-0.20365848 -0.29542834]
2,-0.343342615378,[-2.15576889  2.69877141],-1.50153,"[[-0.14174975  0.13838691 -0.09282731  0.14916983]
 [-6.67015772  7.83885384  0.          0.        ]]","[ 1.19329817  2.30680754 -0.12282294 -0.23782981 -0.81286079  1.28728436
  0.98257275  0.68169752  1.98957494 -1.36221909  0.        ]",[-1.39053929  2.48760343],[-0.20365848 -0.29542834]
3,-0.346968197312,[-0.49821407  2.91636043],-1.55666,"[[ -0.31353527   0.33334891  -0.09282731   0.14916983]
 [-10.49567894  11.64463021   0.           0.        ]]","[ 1.13997932  2.24180686 -0.37091268  0.43657208 -0.81285997  1.2872823
  0.8780126   1.19085121  1.96109341 -1.48306823  0.        ]",[-1.13866949  2.5890584 ],[-0.20365848 -0.29542834]
4,-0.347410381179,[-2.8161903   4.05843888],-1.18692,"[[ -0.54115694   0.60366064  -0.09282731   0.14916983]
 [-12.26063883  15.37406734   0.           0.        ]]","[ 1.01035729  2.06793365 -0.67771419  1.29336588 -0.81285916  1.28728023
  0.82977183  1.68978954  1.89081467 -1.61940146  0.        ]",[-1.0253284   2.60775423],[-0.20365848 -0.29542834]
5,-0.341332753291,[-1.00752259  1.94104961],-1.49848,"[[ -0.82364832   0.9478232   -0.09282731   0.14916983]
 [-15.97624176  19.02987899   0.           0.        ]]","[ 0.76585897  1.72529288 -1.00202563  2.16453869 -0.81285835  1.28727817
  0.72821619  2.17887372  1.7563043  -1.74818327  0.        ]",[-0.96502799  2.5771215 ],[-0.20365848 -0.29542834]
6,-0.325862288806,[-0.66194818  1.94762237],-1.56562,"[[ -1.1797224    1.36436716  -0.09282731   0.14916983]
 [-19.61920522  22.61239956   0.           0.        ]]","[ 0.3550199   1.18451869 -1.28532382  2.75824485 -0.81285753  1.28727611
  0.62864606  2.65814622  1.53056755 -1.85495619  0.        ]",[-1.01534998  2.44283581],[-0.20365848 -0.29542834]
7,-0.296058447753,[-1.86265254  2.23046863],-1.43971,"[[ -1.59451914   1.85183746  -0.09282731   0.14916983]
 [-21.85309688  26.12282909   0.           0.        ]]","[-0.20251203  0.49538731 -1.39696458  2.69408595 -0.81285672  1.28727405
  0.56758877  3.12776493  1.22156681 -1.85260532  0.        ]",[-1.15258217  2.20923185],[-0.20365848 -0.29542834]
8,-0.249506127382,[-0.8003545   0.98924836],-1.4014,"[[ -2.06697924   2.40881513  -0.09282731   0.14916983]
 [-25.38120525  29.56342936   0.           0.        ]]","[-0.82537958 -0.17037043 -1.21838855  1.65421552 -0.8128559   1.28727199
  0.47115797  3.5880295   0.87061252 -1.6741999   0.        ]",[-1.45824456  1.90016723],[-0.20365848 -0.29542834]
9,-0.187938811701,[-2.17987798  3.27342238],-0.819272,"[[ -2.60136834   3.03349676  -0.09282731   0.14916983]
 [-28.04885207  27.01094066   0.           0.        ]]","[-1.35071518 -0.5287706  -0.67652003 -0.34495205 -0.81285509  1.28726992
  0.39824538  3.2465292   0.56411891 -1.28430189  0.        ]",[-1.72342134  1.76476967],[-0.20365848 -0.29542834]
