timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.209218119326,[-2.41572532 -1.41320508],-1.6133,"[[-0.09931894 -0.02541515  0.07564874 -0.18510062]
 [-0.00405792 -0.00185289  0.          0.        ]]","[ 1.23801167  2.42766941 -0.04796331 -0.88262268  0.6467543  -1.6055494
  1.44116142 -0.37335167  0.78276369  1.47071812  0.        ]",[-2.26272893 -0.75507843],[-0.36296988 -0.33501959]
1,-0.198414459357,[-1.97579232 -0.21468455],-1.62292,"[[-0.13907437 -0.06516423  0.07564874 -0.18510062]
 [-3.95832741 -3.95986946  0.          0.        ]]","[ 1.23149047  2.42502843 -0.10613229 -1.04048762  0.64675405 -1.60554779
  1.33791096 -0.89032512  0.7685641   1.36174357  0.        ]",[-2.10316753 -0.66886866],[-0.36296988 -0.33501959]
2,-0.168264469455,[-1.36636387  0.47292188],-1.50989,"[[-0.25714321 -0.15208877  0.07564874 -0.18510062]
 [-7.83565925 -4.73001748  0.          0.        ]]","[ 1.19945584  2.41122211 -0.27663078 -1.38394368  0.64675379 -1.60554618
  1.23666959 -0.99091698  0.70053763  1.07532755  0.        ]",[-1.66350555 -0.27161956],[-0.36296988 -0.33501959]
3,-0.123359444405,[-0.97060852  0.07375641],-1.3333,"[[ -0.45200046  -0.22694601   0.07564874  -0.18510062]
 [-11.63740869  -2.76225647   0.           0.        ]]","[ 1.10628831  2.39056267 -0.5455077  -1.67616884  0.64675353 -1.60554457
  1.13740191 -0.73389876  0.53592982  0.69765748  0.        ]",[-0.96227157  0.35085595],[-0.36296988 -0.33501959]
4,-0.0646390898088,[-0.03166419  1.26597892],-1.09754,"[[ -0.72096569  -0.27869665   0.07564874  -0.18510062]
 [-15.24710206  -2.41394997   0.           0.        ]]","[ 0.90158716  2.37159604 -0.87465564 -1.87535808  0.64675327 -1.60554296
  1.04314911 -0.68840462  0.23021631  0.30051585  0.        ]",[-0.03305906  1.34951639],[-0.36296988 -0.33501959]
5,-0.00807101261825,[ 1.0456106   1.61904399],-0.907597,"[[ -1.02415434  -0.28676612   0.07564874  -0.18510062]
 [-15.07231351   1.59364654   0.           0.        ]]","[ 0.58248432  2.36829358 -1.16080014 -1.90616501  0.64675302 -1.60554135
  1.04771237 -0.16495464 -0.17513744  0.0127689   0.        ]",[ 0.75804549  2.13788795],[-0.36296988 -0.33501959]
6,-0.044333308542,[ 0.97527709  2.97476991],-0.724972,"[[ -1.28293253  -0.215496     0.07564874  -0.18510062]
 [-10.81966428   5.52025312   0.           0.        ]]","[ 0.25707831  2.39422996 -1.31491788 -1.6317484   0.64675276 -1.60553974
  1.15875193  0.34791686 -0.50268196 -0.10744815  0.        ]",[ 1.21502113  2.66911364],[-0.36296988 -0.33501959]
7,-0.0641286955661,[ 1.32958059  2.30364014],-0.634341,"[[-1.4584834  -0.0664747   0.07564874 -0.18510062]
 [-6.74899364  9.36903589  0.          0.        ]]","[ 0.02007225  2.42487482 -1.36627167 -1.04567845  0.6467525  -1.60553813
  1.2650397   0.85062328 -0.65259368 -0.13915627  0.        ]",[ 1.37412572  2.92444849],[-0.36296988 -0.33501959]
8,-0.0591620924943,[ 1.85096422  3.30622077],-0.501303,"[[ -1.55244804   0.15875686   0.07564874  -0.18510062]
 [ -2.66106313  13.14155176   0.           0.        ]]","[-0.10921143  2.40968269 -1.37530765 -0.15302767  0.64675225 -1.60553652
  1.37177793  1.34336753 -0.61554347 -0.13055795  0.        ]",[ 1.218117    2.84709501],[-0.36296988 -0.33501959]
9,-0.0290914565511,[ 1.99912269  3.35610997],-0.423926,"[[ -1.56546227   0.45868994   0.07564874  -0.18510062]
 [  1.34643315  16.83945      0.           0.        ]]","[-0.12716086  2.27666826 -1.37553364  0.9788373   0.64675199 -1.60553491
  1.47641573  1.82636435 -0.40256482 -0.04475851  0.        ]",[ 0.68006593  2.59411955],[-0.36296988 -0.33501959]
10,-0.0248938966752,[ 0.2149799   1.39896695],-0.451778,"[[ -1.49911008   0.83184766   0.07564874  -0.18510062]
 [  5.27603299  20.4642644    0.           0.        ]]","[-0.03572421  1.94978881 -1.37176844  2.15729751  0.64675173 -1.6055333
  1.57901932  2.29981323 -0.07577095  0.22015612  0.        ]",[-0.21128702  2.12283421],[-0.36296988 -0.33501959]
11,-0.0911345592126,[ 0.05228215  2.0539955 ],-0.59174,"[[ -1.38608733   1.27679248   0.07564874  -0.18510062]
 [  6.02408911  24.01837339   0.           0.        ]]","[ 0.11880942  1.38762671 -1.350484    3.0236889   0.64675147 -1.60553169
  1.59855008  2.76402377  0.17893557  0.71892182  0.        ]",[-1.2691021   1.66430378],[-0.36296988 -0.33501959]
12,-0.153334399164,[-2.08601392  1.22939623],-0.82305,"[[ -1.26469232   1.79211505   0.07564874  -0.18510062]
 [  6.11535426  27.50227229   0.           0.        ]]","[ 0.28113614  0.64149192 -1.30704516  3.09730292  0.64675122 -1.60553008
  1.60093149  3.21905946  0.16012133  1.32860913  0.        ]",[-2.19913387  1.32142413],[-0.36296988 -0.33501959]
13,-0.194784286741,[-2.36008525  1.6877197 ],-0.977897,"[[ -1.18327397   2.37642787   0.07564874  -0.18510062]
 [  2.0397426   30.91757579   0.           0.        ]]","[ 0.38672295 -0.09358028 -1.26627125  1.97231965  0.64675096 -1.60552847
  1.49451265  3.66512989 -0.18927104  1.75917485  0.        ]",[-2.5254848   1.43797159],[-0.36296988 -0.33501959]
14,-0.20962975366,[-1.89238276  0.78904802],-1.22352,"[[ -1.18258188   3.0283653    0.07564874  -0.18510062]
 [ -1.95799583  28.17365762   0.           0.        ]]","[ 0.38760653 -0.49254445 -1.26588457 -0.33236477  0.6467507  -1.60552686
  1.39012739  3.30672691 -0.71418796  1.79077244  0.        ]",[-2.828614    1.63510275],[-0.36296988 -0.33501959]
15,-0.210487099036,[-3.05636431  1.25010431],-1.83406,"[[-1.26109356  3.22817313  0.07564874 -0.18510062]
 [-5.87978077 -0.41893549  0.          0.        ]]","[ 0.28586618 -0.49643773 -1.305435   -1.12537982  0.64675045 -1.60552525
  1.28772554 -0.42783248 -0.87249191  1.72478277  0.        ]",[-2.92972755  1.351161  ],[-0.36296988 -0.33501959]
16,-0.210338189307,[-3.35364677  1.23194106],-1.82032,"[[-1.41724882  3.16565648  0.07564874 -0.18510062]
 [-9.722863   -4.10822996  0.          0.        ]]","[ 0.07644184 -0.50150097 -1.35820869 -0.87724295  0.64675019 -1.60552364
  1.18737886 -0.90970131 -0.80693957  1.7567887   0.        ]",[-2.88174367  1.39018083],[-0.36296988 -0.33501959]
17,-0.206583652166,[-2.82445676  0.66290329],-1.72091,"[[ -1.64949945   3.09267799   0.07564874  -0.18510062]
 [-13.48963162  -2.9683533    0.           0.        ]]","[-0.24296465 -0.50017267 -1.37098444 -0.58717762  0.64674993 -1.60552203
  1.08902493 -0.76081842 -0.7283177   1.75705137  0.        ]",[-2.84445715  1.4988457 ],[-0.36296988 -0.33501959]
18,-0.20000186827,[-2.57923738  3.00093894],-1.41364,"[[ -1.95633682   3.04704881   0.07564874  -0.18510062]
 [-17.18180272  -1.6541164    0.           0.        ]]","[-0.65322929 -0.49538211 -1.26736732 -0.40624464  0.64674967 -1.60552042
  0.99261892 -0.58916193 -0.67526536  1.71787176  0.        ]",[-2.80195975  1.68871403],[-0.36296988 -0.33501959]
19,-0.192333616647,[-2.08788777  1.74635171],-1.31404,"[[ -2.33628441   3.02350942   0.07564874  -0.18510062]
 [-20.80090019  -0.79133633   0.           0.        ]]","[-1.09023999 -0.49172265 -0.96444179 -0.31318584  0.64674942 -1.60551881
  0.89812102 -0.47647155 -0.65626017  1.65513665  0.        ]",[-2.78432441  1.87673998],[-0.36296988 -0.33501959]
20,-0.185693351283,[-2.00452545  1.83085255],-1.23612,"[[ -2.78789536   3.01253571   0.07564874  -0.18510062]
 [-24.34837631  -0.35870407   0.           0.        ]]","[-1.42846327 -0.48974095 -0.41227408 -0.26988874  0.64674916 -1.6055172
  0.80549329 -0.41996404 -0.67358754  1.58741202  0.        ]",[-2.74534345  2.07990551],[-0.36296988 -0.33501959]
21,-0.182723663958,[-2.38489447  2.1407006 ],-1.22696,"[[ -3.30975139   3.00764285   0.07564874  -0.18510062]
 [-27.82563969  -0.1569722    0.           0.        ]]","[-1.49438844 -0.48880086  0.34482967 -0.25060334  0.6467489  -1.60551559
  0.71469892 -0.39361512 -0.72581096  1.53664604  0.        ]",[-2.7217629  2.1475358],[-0.36296988 -0.33501959]
