timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.345817484083,[-4.21528432  0.51503894],-2.67705,"[[ 0.02308628 -0.0626574  -0.09029559 -0.17374067]
 [-0.00489018  0.00073205  0.          0.        ]]","[ 1.25500916  2.42390366  0.13957223 -1.03376723 -0.78303554 -1.50600338
  1.4853476  -0.3715143   2.03197713  1.57476482  0.        ]",[-4.4287591  -0.71629614],[-0.38055059 -0.35915363]
1,-0.342750630498,[-4.4910073  -1.74514176],-2.68023,"[[-0.01670903 -0.04216608 -0.09029559 -0.17374067]
 [-3.96146332  2.04159358  0.          0.        ]]","[ 1.2551838   2.42547011  0.08108979 -0.95097638 -0.78303525 -1.50600227
  1.3822361  -0.10782927  2.03128828  1.5217263   0.        ]",[-4.41432238 -0.67759329],[-0.38055059 -0.35915363]
2,-0.329394450415,[-2.84305805 -1.39533583],-2.76506,"[[-0.13482704 -0.04145241 -0.09029559 -0.17374067]
 [-7.83743874 -1.95690481  0.          0.        ]]","[ 1.24283219  2.42550996 -0.09190786 -0.94809108 -0.78303497 -1.50600115
  1.28122519 -0.62444635  2.01326927  1.30786958  0.        ]",[-4.11240578 -0.44209093],[-0.38055059 -0.35915363]
3,-0.298995431138,[ -2.67782145e+00  -7.99053941e-04],-2.55156,"[[ -0.32969593  -0.11991457  -0.09029559  -0.17374067]
 [-11.63682043  -5.87624531   0.           0.        ]]","[ 1.18093236  2.41625852 -0.37017283 -1.2644262  -0.78303468 -1.50600004
  1.1822105  -1.13083568  1.91068134  0.89513113  0.        ]",[-3.29655075  0.22468352],[-0.38055059 -0.35915363]
4,-0.24914780508,[-2.28633739  1.25059503],-2.19131,"[[ -0.59981541  -0.23628835  -0.09029559  -0.17374067]
 [-15.36274802  -5.76149442   0.           0.        ]]","[ 1.0141015   2.38611444 -0.72397714 -1.72755155 -0.78303439 -1.50599892
  1.08511017 -1.11600897  1.63073619  0.39157613  0.        ]",[-1.92387605  1.28812909],[-0.38055059 -0.35915363]
5,-0.1835817777,[ 0.4190319   2.69967886],-1.91395,"[[ -0.9437301   -0.31062877  -0.09029559  -0.17374067]
 [-19.01653114  -1.68609606   0.           0.        ]]","[ 0.68421912  2.35675064 -1.08443531 -2.01708    -0.78303411 -1.50599781
  0.98989007 -0.58945582  1.15632814 -0.02108346  0.        ]",[-0.27484107  2.38816929],[-0.38055059 -0.35915363]
6,-0.117235313699,[ 1.4031671   2.20969101],-1.61062,"[[ -1.30367017  -0.30429111  -0.09029559  -0.17374067]
 [-16.9842069    2.30653987   0.           0.        ]]","[ 0.23803634  2.35955271 -1.31191404 -1.99263879 -0.78303382 -1.50599669
  1.0428531  -0.07359589  0.62783196 -0.2025668   0.        ]",[ 0.83804786  3.14832449],[-0.38055059 -0.35915363]
7,-0.0686566723771,[ 2.07516717  3.15499906],-1.4306,"[[ -1.60030627  -0.21890407  -0.09029559  -0.17374067]
 [-12.69369201   6.21908949   0.           0.        ]]","[-0.16758671  2.39184133 -1.36339795 -1.65902577 -0.78303354 -1.50599558
  1.15466574  0.43191663  0.23629275 -0.20431827  0.        ]",[ 1.29780471  3.47906518],[-0.38055059 -0.35915363]
8,-0.0445350430499,[ 0.8505007   3.75629288],-1.30389,"[[ -1.81198425  -0.05604509  -0.09029559  -0.17374067]
 [ -8.48813017  10.05400635   0.           0.        ]]","[-0.45694685  2.42444781 -1.32149684 -1.00705414 -0.78303325 -1.50599446
  1.26426431  0.9273986   0.04087878 -0.1669307   0.        ]",[ 1.41145265  3.66161203],[-0.38055059 -0.35915363]
9,-0.0424453306154,[ 1.66824955  3.05975171],-1.27044,"[[ -1.94632015   0.18275196  -0.09029559  -0.17374067]
 [ -4.95720332  13.81317132   0.           0.        ]]","[-0.63373243  2.40238213 -1.26162216 -0.04513595 -0.78303296 -1.50599335
  1.35628137  1.41309265  0.02854829 -0.15573008  0.        ]",[ 1.11517072  3.5407238 ],[-0.38055059 -0.35915363]
