timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0811348069291,[ 0.47369288  1.33833227],-1.75619,"[[ -8.23195873e-02   3.61941586e-02   1.39649259e-01   2.79064325e-02]
 [ -7.15352511e-05  -2.12832552e-04   0.00000000e+00   0.00000000e+00]]","[ 1.25911967  2.41985676 -0.00789634 -0.62836589  1.20873461  0.23737359
  1.51995358 -0.37027621  0.31062914 -0.26558935  0.        ]",[-0.87779623  1.67110932],[-0.37384498 -0.35854653]
1,-0.0774723664587,[-0.04515238  2.0573631 ],-1.66438,"[[-0.06353531  0.07591047  0.13964926  0.02790643]
 [ 1.87227193  3.95865275  0.          0.        ]]","[ 1.26101461  2.41660765  0.01957368 -0.46601375  1.20873406  0.23737355
  1.56874593  0.1366401   0.31247187 -0.19312739  0.        ]",[-1.09512472  1.4227742 ],[-0.37384498 -0.35854653]
2,-0.069944794828,[-2.52263798  1.78625451],-1.60459,"[[-0.02826841  0.19402585  0.13964926  0.02790643]
 [ 1.65515891  7.83994902  0.          0.        ]]","[ 1.26325511  2.39342983  0.0712289   0.01293194  1.20873351  0.2373735
  1.56308697  0.63362394  0.30243145 -0.01585208  0.        ]",[-1.56822419  1.01876044],[-0.37384498 -0.35854653]
3,-0.0638267141033,[-2.02962211  1.49828878],-1.70279,"[[ -0.03519838   0.38901063   0.13964926   0.02790643]
 [ -2.33486423  11.64583086   0.           0.        ]]","[ 1.26294999  2.31179516  0.0610725   0.77640063  1.20873297  0.23737346
  1.45910601  1.12095102  0.2624243   0.15234489  0.        ]",[-2.00139594  0.79031384],[-0.37384498 -0.35854653]
4,-0.0564986203763,[-2.40411941  0.0200194 ],-1.74621,"[[ -0.12113696   0.65935579   0.13964926   0.02790643]
 [ -6.24598761  15.37621309   0.           0.        ]]","[ 1.25365806  2.11497945 -0.06451706  1.73178646  1.20873242  0.23737341
  1.35718134  1.59861009  0.19177729  0.23707872  0.        ]",[-2.29897499  0.77744746],[-0.37384498 -0.35854653]
5,-0.0438883066391,[-3.79438462  1.37434043],-1.68987,"[[ -0.28451153   0.96463195   0.13964926   0.02790643]
 [-10.07883518  15.15207139   0.           0.        ]]","[ 1.20812954  1.79302774 -0.29890418  2.58847932  1.20873187  0.23737336
  1.25729666  1.56990867  0.10008046  0.20921509  0.        ]",[-2.28102136  0.9996562 ],[-0.37384498 -0.35854653]
6,-0.0251036144233,[-1.71915649  0.25559622],-1.54867,"[[ -0.52380121   1.30439685   0.13964926   0.02790643]
 [-13.83772645  18.81210159   0.           0.        ]]","[ 1.07811591  1.34590769 -0.62074071  3.17351667  1.20873133  0.23737332
  1.1593394   2.0385583  -0.02573767  0.08947607  0.        ]",[-2.24549484  1.44980764],[-0.37384498 -0.35854653]
7,-0.0195968394047,[-2.86117152  1.86676293],-1.40981,"[[ -0.83752431   1.68705403   0.13964926   0.02790643]
 [-17.52250555  19.45134401   0.           0.        ]]","[ 0.80580398  0.7925803  -0.97678102  3.29030317  1.20873078  0.23737327
  1.06331358  2.12040842 -0.21480763 -0.07704745  0.        ]",[-2.1230135   1.90855956],[-0.37384498 -0.35854653]
8,-0.0515422177827,[-2.03007574  2.22408959],-1.43707,"[[ -1.22422593   2.11193452   0.13964926   0.02790643]
 [-21.13572983  23.02468416   0.           0.        ]]","[ 0.3492776   0.21027727 -1.26645809  2.73293164  1.20873023  0.23737323
  0.96915256  2.5779555  -0.48638088 -0.22579571  0.        ]",[-1.96965265  2.6729362 ],[-0.37384498 -0.35854653]
9,-0.0933361824231,[-1.81235252  2.71956218],-1.49888,"[[ -1.68247926   2.60756725   0.13964926   0.02790643]
 [-24.67779553  26.52692282   0.           0.        ]]","[-0.27551491 -0.29402463 -1.3445046   1.30756249  1.20872968  0.23737318
  0.876846    3.02639584 -0.849423   -0.25012872  0.        ]",[-2.14873242  3.27039814],[-0.37384498 -0.35854653]
10,-0.126469860944,[-2.50329002  4.15766331],-1.60455,"[[ -2.21086947e+00   3.09414008e+00   1.39649259e-01   2.79064325e-02]
 [ -2.81499266e+01   1.15740959e+01   0.00000000e+00   0.00000000e+00]]","[-0.94833533 -0.49552349 -1.06338534 -0.58231102  1.20872914  0.23737313
  0.78636198  1.11175564 -1.13885663 -0.15743325  0.        ]",[-2.33013463  3.67387962],[-0.37384498 -0.35854653]
11,-0.1328636543,[-1.38167545  4.46836504],-1.78115,"[[ -2.80800971e+00   3.15506655e+00   1.39649259e-01   2.79064325e-02]
 [ -3.15525723e+01  -1.63401064e+00   0.00000000e+00   0.00000000e+00]]","[-1.42977788 -0.49703326 -0.36744049 -0.83169766  1.20872859  0.23737309
  0.69768878 -0.57948059 -1.19729272 -0.10324479  0.        ]",[-2.17424965  4.36773729],[-0.37384498 -0.35854653]
