timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.131235979411,[ 0.11569323  2.96734163],-0.149922,"[[ 0.03607716  0.06178568  0.15389825  0.13327264]
 [-0.00363726 -0.00045233  0.          0.        ]]","[ 1.17281725  2.17905532  0.12716811 -0.4735873   1.31963117  1.15254498
  0.93415374 -0.35244107  0.17569828 -0.99152091  0.        ]",[-0.12504697  1.91618204],[-0.16888793 -0.28365079]
1,-0.126212238179,[ 0.44161652  1.60601009],-0.185468,"[[ 0.04058165  0.10150278  0.15389825  0.13327264]
 [ 0.45257422  3.95896728  0.          0.        ]]","[ 1.1725769   2.17456858  0.1338916  -0.3463866   1.31962762  1.15254236
  0.94799669  0.18085731  0.17139106 -0.94715991  0.        ]",[-0.15404472  1.78302813],[-0.16888793 -0.28365079]
2,-0.108423063371,[ 0.38073961  1.34313169],-0.122892,"[[ 0.06705656  0.21961681  0.15389825  0.13327264]
 [ 2.18915827  7.83950484  0.          0.        ]]","[ 1.17061369  2.14848485  0.17337988  0.02808204  1.31962408  1.15253973
  1.00069509  0.70353064  0.14606708 -0.794419    0.        ]",[-0.20618883  1.63488901],[-0.16888793 -0.28365079]
3,-0.0754586572391,[-1.66498216  1.53876825],-0.0382091,"[[  0.12550441   0.41457184   0.15389825   0.13327264]
 [  3.65082803  11.64332275   0.           0.        ]]","[ 1.16287727  2.06462761  0.26026938  0.62240842  1.31962054  1.1525371
  1.04505044  1.21586883  0.0617507  -0.53150703  0.        ]",[-0.30377984  1.48404574],[-0.16888793 -0.28365079]
4,-0.039727410818,[ 0.09848189  1.26661933],-0.14527,"[[  0.15809491   0.68486784   0.15389825   0.13327264]
 [ -0.37834031  15.37382315   0.           0.        ]]","[ 1.15653438  1.87012288  0.30846042  1.36079758  1.31961699  1.15253447
  0.92277504  1.71832786 -0.09373331 -0.28943663  0.        ]",[-0.37677971  1.37694073],[-0.16888793 -0.28365079]
5,-0.0209865001089,[-0.13572055 -0.16223882],-0.236746,"[[  1.54508993e-01   1.02901700e+00   1.53898252e-01   1.33272639e-01]
 [  1.85960334e-02   1.90289160e+01   0.00000000e+00   0.00000000e+00]]","[ 1.15730016  1.51252894  0.30316893  2.08134135  1.31961345  1.15253184
  0.93481921  2.21062311 -0.32074202 -0.12661495  0.        ]",[-0.50777435  1.24138057],[-0.16888793 -0.28365079]
6,-0.0532706108591,[-1.54216346  1.63340792],-0.391687,"[[  0.14950523   1.39937143   0.15389825   0.13327264]
 [ -0.51722243  18.0099154    0.           0.        ]]","[ 1.15834055  1.03580694  0.29578041  2.49442855  1.31960991  1.15252921
  0.91855699  2.0733627  -0.60153486 -0.06250634  0.        ]",[-0.60818762  1.20796943],[-0.16888793 -0.28365079]
7,-0.0914751986093,[-0.18684715  1.07714246],-0.430271,"[[  0.09956281   1.7957271    0.15389825   0.13327264]
 [ -4.46395652  21.61356918   0.           0.        ]]","[ 1.1668768   0.49201391  0.22176385  2.46056273  1.31960636  1.15252659
  0.79878357  2.55871999 -0.86653162 -0.15218378  0.        ]",[-0.70887232  1.1603874 ],[-0.16888793 -0.28365079]
8,-0.133577182084,[ -1.17640248e-03   1.63889350e+00],-0.408522,"[[  3.75864400e-03   2.26343275e+00   1.53898252e-01   1.33272639e-01]
 [ -5.11424241e+00   2.51452144e+01   0.00000000e+00   0.00000000e+00]]","[ 1.17368178 -0.08203917  0.07890119  1.80099496  1.31960282  1.15252396
  0.77904801  3.03436445 -1.11809677 -0.3996332   0.        ]",[-0.81283176  1.12651718],[-0.16888793 -0.28365079]
9,-0.181644798434,[-0.97981456  2.58039001],-0.494803,"[[ -0.09754575   2.80106932   0.15389825   0.13327264]
 [ -5.01656204  28.60691528   0.           0.        ]]","[ 1.16714459 -0.50203062 -0.07219208  0.40123028  1.31959928  1.15252133
  0.7820111   3.50056929 -1.33036954 -0.80179911  0.        ]",[-0.89142311  1.11649156],[-0.16888793 -0.28365079]
10,-0.219442985093,[-0.84281855  1.27223691],-0.749017,"[[-0.23580618  3.23587028  0.15389825  0.13327264]
 [-8.79741735  6.10483677  0.          0.        ]]","[ 1.13559003 -0.57522059 -0.27569537 -0.9745401   1.31959573  1.1525187
  0.66727184  0.46983751 -1.41598512 -1.19937811  0.        ]",[-1.04782152  1.25135279],[-0.16888793 -0.28365079]
11,-0.215887422329,[ 0.12839746  0.24883489],-0.896487,"[[ -0.44349419   3.21912716   0.15389825   0.13327264]
 [-11.96069848  -4.23931086   0.           0.        ]]","[ 1.04050671 -0.57720443 -0.56768211 -0.9209329   1.31959219  1.15251607
  0.57127436 -0.92338123 -1.42041216 -1.14695116  0.        ]",[-1.08268154  1.37835813],[-0.16888793 -0.28365079]
12,-0.204438226419,[-1.67944469  1.67908613],-0.556331,"[[ -0.67523233   3.13004776   0.15389825   0.13327264]
 [-11.21556414  -4.08916565   0.           0.        ]]","[ 0.87159908 -0.58126204 -0.86042887 -0.6349229   1.31958865  1.15251344
  0.59388633 -0.90315704 -1.38032164 -1.05166543  0.        ]",[-1.0978651   1.38381052],[-0.16888793 -0.28365079]
13,-0.194802737288,[-1.27837028  0.84187799],-0.705446,"[[ -0.93703993   3.06665167   0.15389825   0.13327264]
 [-14.95274089  -2.3158581    0.           0.        ]]","[ 0.61226204 -0.57747581 -1.13039419 -0.43142141  1.31958511  1.15251082
  0.48047275 -0.66431486 -1.32323771 -1.00550831  0.        ]",[-1.11490989  1.38722932],[-0.16888793 -0.28365079]
