timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.309136903253,[-0.56740646  0.30778027],-1.32661,"[[ -3.90505040e-02   7.12609199e-02  -8.08541342e-02  -1.05466325e-01]
 [  5.19688129e-05  -2.64212583e-03   0.00000000e+00   0.00000000e+00]]","[ 1.07706372  1.59654145 -0.07959639 -0.29849794 -0.71169525 -0.88909713
 -0.15441267 -0.24100501  1.70687298  0.70458636  0.        ]",[-0.30305207  0.93626195],[ 0.00244293 -0.11093608]
1,-0.307924571012,[-0.9651721   2.09406235],-1.30501,"[[-0.0615749   0.0834448  -0.08085413 -0.10546632]
 [-2.24501478  1.21696183  0.          0.        ]]","[ 1.07548219  1.59535924 -0.1138492  -0.27213473 -0.71169144 -0.88909147
 -0.32958507 -0.07889456  1.70629479  0.67944138  0.        ]",[-0.31515279  0.93152273],[ 0.00244293 -0.11093608]
2,-0.303886360439,[-0.85157192  1.30506979],-1.28536,"[[-0.14435327  0.14728477 -0.08085413 -0.10546632]
 [-6.020252    5.15390569  0.          0.        ]]","[ 1.06366057  1.58627079 -0.23919    -0.13453286 -0.71168762 -0.88908581
 -0.62414979  0.44440529  1.70072809  0.60283236  0.        ]",[-0.32991362  0.92845738],[ 0.00244293 -0.11093608]
3,-0.296181051522,[-1.51245968  1.96465763],-1.19318,"[[-0.29737847  0.28907909 -0.08085413 -0.10546632]
 [-9.27145447  9.01264428  0.          0.        ]]","[ 1.01713741  1.54840147 -0.4663153   0.16564308 -0.71168381 -0.88908015
 -0.87782413  0.95730687  1.6781696   0.48286912  0.        ]",[-0.32278103  0.94571853],[ 0.00244293 -0.11093608]
4,-0.282844357493,[-0.93318159  2.09848587],-1.14491,"[[ -0.52067512   0.50728203  -0.08085413  -0.10546632]
 [-13.04569166  12.79498581   0.           0.        ]]","[ 0.89404173  1.444166   -0.77762661  0.60127604 -0.71168    -0.88907449
 -1.17230489  1.46004407  1.61853293  0.32686341  0.        ]",[-0.30678755  0.9656387 ],[ 0.00244293 -0.11093608]
5,-0.26118526961,[-1.34137465  1.51632982],-0.962784,"[[ -0.8160591    0.80037509  -0.08085413  -0.10546632]
 [-16.48136481  16.50185841   0.           0.        ]]","[ 0.640723    1.22491293 -1.1293376   1.10435537 -0.71167619 -0.88906883
 -1.44036246  1.95273071  1.49588466  0.15343408  0.        ]",[-0.28763574  0.97261232],[ 0.00244293 -0.11093608]
6,-0.229014010408,[-0.52719292 -0.40797162],-0.894597,"[[ -1.18213426   1.16686239  -0.08085413  -0.10546632]
 [-20.11421898  20.13459061   0.           0.        ]]","[ 0.21551546  0.85043548 -1.42923939  1.54251434 -0.71167237 -0.88906317
 -1.72379569  2.43553111  1.29007507  0.00748151  0.        ]",[-0.28630024  0.93359494],[ 0.00244293 -0.11093608]
7,-0.187649240394,[-1.70749336  1.22888213],-0.632224,"[[ -1.60136995   1.5493329   -0.08085413  -0.10546632]
 [-21.80386195  18.11907804   0.           0.        ]]","[-0.35326613  0.39181191 -1.54207583  1.71664474 -0.71166856 -0.88905751
 -1.85560175  2.16759125  1.01385368 -0.07757373  0.        ]",[-0.28921378  0.86494988],[ 0.00244293 -0.11093608]
8,-0.141932516696,[-0.63732481  0.59876072],-0.608665,"[[ -2.07285518   1.94782566  -0.08085413  -0.10546632]
 [-25.33304271  21.71806129   0.           0.        ]]","[-0.97918794 -0.08908328 -1.35486566  1.56469614 -0.71166475 -0.88905184
 -2.13092378  2.64587584  0.70612874 -0.04567025  0.        ]",[-0.32616135  0.73976141],[ 0.00244293 -0.11093608]
9,-0.107949085054,[-0.75032207  1.21512363],-0.508518,"[[ -2.59982355   2.40163632  -0.08085413  -0.10546632]
 [-27.35701477  23.6565836    0.           0.        ]]","[-1.50079783 -0.54617646 -0.80526566  1.01019216 -0.71166094 -0.88904618
 -2.28879126  2.90343222  0.44494754  0.16342849  0.        ]",[-0.33656257  0.65253061],[ 0.00244293 -0.11093608]
10,-0.118301855003,[-0.0840254   2.08946114],-0.50642,"[[ -3.17135277   2.90977795  -0.08085413  -0.10546632]
 [-29.78760631  27.14614708   0.           0.        ]]","[-1.69905317 -0.83591999  0.02521383  0.04552003 -0.71165712 -0.88904052
 -2.47836975  3.36707866  0.33829444  0.51808711  0.        ]",[-0.36952877  0.56758827],[ 0.00244293 -0.11093608]
11,-0.137787522559,[ 0.53866475  2.08337227],-0.522246,"[[ -3.76454227   3.16802521  -0.08085413  -0.10546632]
 [-29.531938     1.64501717   0.           0.        ]]","[-1.43876441 -0.86849883  0.86828237 -0.51042339 -0.71165331 -0.88903486
 -2.4583606  -0.02212462  0.3667078   0.68986956  0.        ]",[-0.35350025  0.60944074],[ 0.00244293 -0.11093608]
12,-0.127902002591,[ 1.62259237  0.02779401],-0.666546,"[[ -4.32791976   3.13658591  -0.08085413  -0.10546632]
 [-26.81478507  -3.00297082   0.           0.        ]]","[-0.83168524 -0.86890909  1.39140708 -0.44219875 -0.7116495  -0.88902921
 -2.24632024 -0.63986003  0.31969867  0.63777482  0.        ]",[-0.32127458  0.63747299],[ 0.00244293 -0.11093608]
13,-0.120804801067,[-2.14048723  1.15466148],-0.212781,"[[ -4.81916423   3.07592737  -0.08085413  -0.10546632]
 [-22.32461542  -2.95845704   0.           0.        ]]","[-0.16274077 -0.86625908  1.49387717 -0.31065851 -0.71164569 -0.88902355
 -1.8959716  -0.63394077  0.24068046  0.64087925  0.        ]",[-0.30577117  0.64061761],[ 0.00244293 -0.11093608]
14,-0.123270508064,[-1.21359251  1.03868316],-0.334899,"[[ -5.30094604   3.0351701   -0.08085413  -0.10546632]
 [-25.84185434  -1.32247631   0.           0.        ]]","[ 0.46029957 -0.86193088  1.24633707 -0.22253913 -0.71164188 -0.88901789
 -2.17033577 -0.41650888  0.19542379  0.69766056  0.        ]",[-0.36105588  0.60549408],[ 0.00244293 -0.11093608]
15,-0.13219963236,[-2.86159531  0.73741975],-0.290666,"[[ -5.85237454   3.01721132  -0.08085413  -0.10546632]
 [-29.28951309  -0.57317798   0.           0.        ]]","[ 0.95122119 -0.85937327  0.61574435 -0.18382374 -0.71163806 -0.88901223
 -2.43925167 -0.31692179  0.2016853   0.77108214  0.        ]",[-0.4263266   0.56591946],[ 0.00244293 -0.11093608]
16,-0.142567810413,[-0.96390418  1.46195097],-0.41127,"[[ -6.47207175   3.00922814  -0.08085413  -0.10546632]
 [-32.66894877  -0.26221647   0.           0.        ]]","[ 1.05341737 -0.85810653 -0.30603785 -0.16664043 -0.71163425 -0.88900657
 -2.70282083 -0.27559212  0.25458108  0.8258024   0.        ]",[-0.48205554  0.53824812],[ 0.00244293 -0.11093608]
17,-0.149480716778,[-1.51846447  1.80936322],-0.316378,"[[ -7.15725267   3.00591949  -0.08085413  -0.10546632]
 [-35.83858227  -0.09622483   0.           0.        ]]","[ 0.58049296 -0.85755557 -1.18793089 -0.1595237  -0.71163044 -0.88900091
 -2.94999463 -0.25352982  0.3338765   0.82938074  0.        ]",[-0.51631474  0.52456367],[ 0.00244293 -0.11093608]
18,-0.148962986931,[ 0.23032962  1.07443838],-0.494707,"[[ -7.90663068e+00   3.00470478e+00  -8.08541342e-02  -1.05466325e-01]
 [ -3.90883902e+01  -3.53492143e-02   0.00000000e+00   0.00000000e+00]]","[-0.3838708  -0.85734659 -1.54066858 -0.15691137 -0.71162663 -0.88899525
 -3.20338971 -0.24543811  0.39987374  0.76791017  0.        ]",[-0.51372164  0.53710186],[ 0.00244293 -0.11093608]
19,-0.140239705006,[-2.03797238  2.91978893],-0.202558,"[[ -8.67148476e+00   3.00425841e+00  -8.08541342e-02  -1.05466325e-01]
 [ -3.74026352e+01  -1.29948548e-02   0.00000000e+00   0.00000000e+00]]","[-1.32389004 -0.85726599 -1.06167607 -0.15595115 -0.71162282 -0.88898959
 -3.07177128 -0.24246615  0.40912886  0.67118848  0.        ]",[-0.4583874   0.57372868],[ 0.00244293 -0.11093608]
