timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.166295384261,[-1.09529369  3.11577708],-0.515063,"[[-0.01045335 -0.06868984  0.12108395  0.13100663]
 [-0.00303431  0.00456434  0.          0.        ]]","[ 1.22750693  2.39778593  0.07717441 -1.02444334  1.04364513  1.13283195
  1.31336448 -0.37173729  0.43486404 -1.16071507  0.        ]",[-0.58468294  3.27146769],[-0.25975502 -0.29192656]
1,-0.169602214853,[-1.34717892  4.56500948],-0.415418,"[[-0.05021939 -0.02885619  0.12108395  0.13100663]
 [-3.96038742  3.96559581  0.          0.        ]]","[ 1.22584363  2.40060959  0.01841616 -0.87355352  1.04364422  1.13283087
  1.20907173  0.15352869  0.43397978 -1.19484128  0.        ]",[-0.5612849   3.15642738],[-0.25975502 -0.29192656]
2,-0.179076962353,[-0.10072102  4.39933707],-0.450836,"[[-0.16834685  0.08941097  0.12108395  0.13100663]
 [-7.83944221  7.84817054  0.          0.        ]]","[ 1.20809874  2.39538749 -0.15507794 -0.42546319  1.04364331  1.13282979
  1.10684267  0.66839052  0.42449902 -1.29570606  0.        ]",[-0.49147385  3.08425808],[-0.25975502 -0.29192656]
3,-0.187531962769,[ 0.16103301  3.16803283],-0.52186,"[[ -0.32759274   0.28454381   0.12108395   0.13100663]
 [ -8.08432955  11.65242468   0.           0.        ]]","[ 1.1542949   2.34259519 -0.38306116  0.3005732   1.0436424   1.13282871
  1.10038794  1.17286573  0.39749156 -1.39454059  0.        ]",[-0.45306987  2.97003484],[-0.25975502 -0.29192656]
4,-0.186005135495,[-0.53163308  2.93838898],-0.488376,"[[ -0.48129774   0.55500157   0.12108395   0.13100663]
 [ -7.28877849  15.38092291   0.           0.        ]]","[ 1.07102733  2.18242044 -0.59175624  1.2344408   1.04364149  1.13282764
  1.12135271  1.66729353  0.3515032  -1.40558344  0.        ]",[-0.52246761  2.73053741],[-0.25975502 -0.29192656]
5,-0.176291773441,[ 0.46315385  1.98293197],-0.635421,"[[ -0.64674169   0.89929764   0.12108395   0.13100663]
 [ -9.24908501  19.03645375   0.           0.        ]]","[ 0.9492874   1.85047766 -0.79822515  2.20517139  1.04364058  1.13282656
  1.06969014  2.15204244  0.26287135 -1.35891059  0.        ]",[-0.6668539   2.42905498],[-0.25975502 -0.29192656]
6,-0.156696167087,[-1.59499718  2.17052371],-0.592383,"[[ -0.81150848   1.31596472   0.12108395   0.13100663]
 [ -7.23407398  22.61835831   0.           0.        ]]","[ 0.79819178  1.31107427 -0.97967627  2.90611743  1.04363967  1.13282548
  1.12279237  2.62702358  0.10677756 -1.24355788  0.        ]",[-0.94422686  2.07708025],[-0.25975502 -0.29192656]
7,-0.135569335012,[-2.76568773  1.58206937],-0.707566,"[[ -0.99445974   1.80357107   0.12108395   0.13100663]
 [-11.04847342  26.13045089   0.           0.        ]]","[ 0.60051542  0.60743221 -1.14693628  2.92629942  1.04363877  1.1328244
  1.02226743  3.09274096 -0.14919026 -1.11336613  0.        ]",[-1.33280516  1.77779281],[-0.25975502 -0.29192656]
8,-0.133913845689,[-1.19160758  0.88404617],-0.912723,"[[ -1.25294992   2.36071464   0.12108395   0.13100663]
 [-14.78823036  29.57234184   0.           0.        ]]","[ 0.28021555 -0.09162817 -1.31169412  1.90557468  1.04363786  1.13282332
  0.92370977  3.54914093 -0.51792702 -1.047372    0.        ]",[-1.72576141  1.74934053],[-0.25975502 -0.29192656]
9,-0.160446403879,[-2.22532726  2.25900452],-0.910513,"[[ -1.58550013   2.98140228   0.12108395   0.13100663]
 [-18.45463671  32.4867443    0.           0.        ]]","[-0.17070763 -0.4952219  -1.38558358 -0.15916656  1.04363695  1.13282224
  0.8270853   3.93558324 -0.98019343 -1.00514878  0.        ]",[-2.25895572  1.89230585],[-0.25975502 -0.29192656]
10,-0.175912120634,[-2.15085825  4.11026981],-0.706061,"[[ -1.99066865   3.26895289   0.12108395   0.13100663]
 [-22.05001806   0.30799414   0.           0.        ]]","[-0.71218846 -0.50207747 -1.25733167 -1.24586217  1.04363604  1.13282117
  0.73233272 -0.33150946 -1.18945152 -0.95204842  0.        ]",[-1.88129425  2.67164707],[-0.25975502 -0.29192656]
11,-0.167771428878,[-1.17362777  2.731931  ],-0.911182,"[[ -2.46701809   3.20095027   0.12108395   0.13100663]
 [-25.57310068  -4.85433352   0.           0.        ]]","[-1.22664315 -0.51131539 -0.83070719 -0.98911965  1.04363513  1.13282009
  0.63948556 -1.01606408 -1.08604807 -0.97769807  0.        ]",[-1.65253186  2.89872861],[-0.25975502 -0.29192656]
12,-0.172940421362,[-1.84666641  3.0272512 ],-0.92553,"[[ -3.01312555   3.11314424   0.12108395   0.13100663]
 [-29.02610723  -3.61618774   0.           0.        ]]","[-1.51711005 -0.5132923  -0.09676526 -0.65624302  1.04363422  1.13281901
  0.54848523 -0.85187794 -1.03475929 -1.09204674  0.        ]",[-1.50312924  2.92772126],[-0.25975502 -0.29192656]
13,-0.185204742701,[-2.2753053   3.74200685],-0.895416,"[[ -3.6276062    3.05769715   0.12108395   0.13100663]
 [-32.41067813  -2.00541375   0.           0.        ]]","[-1.36889179 -0.50875539  0.78319238 -0.44630648  1.04363331  1.13281793
  0.45928848 -0.6382793  -1.0795595  -1.18570722  0.        ]",[-1.48830307  2.96141458],[-0.25975502 -0.29192656]
14,-0.193542110287,[-0.72187727  1.88146232],-1.05149,"[[ -4.30910618   3.0287592    0.12108395   0.13100663]
 [-35.7282699   -0.98699078   0.           0.        ]]","[-0.69123241 -0.50461312  1.45241206 -0.33708731  1.0436324   1.13281685
  0.37185692 -0.50323002 -1.16760965 -1.19234599  0.        ]",[-1.54468548  2.88079071],[-0.25975502 -0.29192656]
15,-0.192539723319,[-3.34499464  2.88653081],-0.893747,"[[ -5.045251     3.01495925   0.12108395   0.13100663]
 [-37.87905048  -0.45520264   0.           0.        ]]","[ 0.2998262  -0.50221031  1.48986238 -0.28512305  1.04363149  1.13281577
  0.31517536 -0.43271148 -1.22924704 -1.11192749  0.        ]",[-1.62014651  2.63498092],[-0.25975502 -0.29192656]
16,-0.18221221178,[ 0.07902302  1.40712991],-0.969108,"[[ -5.83503289   3.00871633   0.12108395   0.13100663]
 [-41.08844594  -0.20153573   0.           0.        ]]","[ 1.09149919 -0.50103268  0.73321419 -0.26164437  1.04363058  1.13281469
  0.23059521 -0.3990735  -1.21698549 -0.99745358  0.        ]",[-1.72594261  2.32116604],[-0.25975502 -0.29192656]
17,-0.168541606889,[-1.67552475  2.23992025],-0.73402,"[[ -6.64550134   3.00598812   0.12108395   0.13100663]
 [-39.96215403  -0.08675519   0.           0.        ]]","[ 1.13811555 -0.50050022 -0.43136502 -0.25139002  1.04362967  1.13281362
  0.26027728 -0.38385271 -1.13354157 -0.92974017  0.        ]",[-1.77885628  2.27972651],[-0.25975502 -0.29192656]
18,-0.16099689894,[-1.32638815  2.13074107],-0.846132,"[[ -7.47653176e+00   3.00482457e+00   1.21083952e-01   1.31006630e-01]
 [ -4.31303301e+01  -3.65958484e-02   0.00000000e+00   0.00000000e+00]]","[ 0.35742788 -0.50026971 -1.28167689 -0.24701776  1.04362877  1.13281254
  0.17678337 -0.37720109 -1.03204112 -0.95749512  0.        ]",[-1.77593446  2.5211761 ],[-0.25975502 -0.29192656]
19,-0.166713309234,[-2.65416351  4.1268718 ],-0.718173,"[[ -8.37029645e+00   3.00433716e+00   1.21083952e-01   1.31006630e-01]
 [ -4.62357903e+01  -1.52023838e-02   0.00000000e+00   0.00000000e+00]]","[-0.830744   -0.50017241 -1.19302758 -0.24518636  1.04362786  1.13281146
  0.09494228 -0.37436401 -0.98133328 -1.07369919  0.        ]",[-1.65838051  2.75748873],[-0.25975502 -0.29192656]
20,-0.182503217094,[-1.26614502  3.11267183],-0.99128,"[[ -9.32555353e+00   3.00413575e+00   1.21083952e-01   1.31006630e-01]
 [ -4.92797745e+01  -6.24193562e-03   0.00000000e+00   0.00000000e+00]]","[-1.52168632 -0.50013196 -0.05381617 -0.24442957  1.04362695  1.13281038
  0.01472132 -0.37317562 -1.03369224 -1.19829187  0.        ]",[-1.48787713  2.91262054],[-0.25975502 -0.29192656]
21,-0.194876015342,[-1.25093399  2.40256328],-1.04751,"[[ -1.03410857e+01   3.00405338e+00   1.21083952e-01   1.31006630e-01]
 [ -5.22634992e+01  -2.54111254e-03   0.00000000e+00   0.00000000e+00]]","[-0.98931724 -0.50011524  1.26551737 -0.24412     1.04362604  1.1328093
 -0.06391157 -0.37268469 -1.1584181  -1.21705035  0.        ]",[-1.54331374  2.95600772],[-0.25975502 -0.29192656]
22,-0.192052213541,[-1.46663829  3.44057317],-0.776653,"[[ -1.14156997e+01   3.00401993e+00   1.21083952e-01   1.31006630e-01]
 [ -5.51881570e+01  -1.02955210e-03   0.00000000e+00   0.00000000e+00]]","[ 0.41161959 -0.50010829  1.44244533 -0.24399422  1.04362513  1.13280822
 -0.14098781 -0.37248407 -1.23889531 -1.09430925  0.        ]",[-1.64617395  2.62928772],[-0.25975502 -0.29192656]
