timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.403629530549,"[[ 0.02749192 -0.01040932 -0.17124972  0.13731732]
 [ 0.00084403  0.00435047  0.          0.        ]]",[ 2.08601427  2.45801616],-3.67959,"[ 1.00884585  1.26903612  0.15805017 -0.46555316 -1.47069963  1.18782085
 -0.186584   -0.29109815  2.94692567 -1.26524652  0.        ]",[-0.54842019 -0.34815186],[ 2.40950681  2.42064272]
1,-0.398986303613,"[[ 0.06718369  0.02938922 -0.17124972  0.13731732]
 [ 3.95517274  3.96231775  0.          0.        ]]",[ 2.09838915  2.09129643],-3.63863,"[  1.00615389e+00   1.26859642e+00   2.19234886e-01  -3.77604550e-01
  -1.47069621e+00   1.18781875e+00   2.36735919e-03   3.52745132e-01
   2.94078850e+00  -1.12351608e+00   0.00000000e+00]",[-0.54842019 -0.34815186],[ 2.77105886  0.36896813]
2,-0.384035525167,"[[ 0.18518755  0.12249161 -0.17124972  0.13731732]
 [ 7.83231773  5.34331935  0.          0.        ]]",[ 2.05643821  1.95456493],-3.60083,"[ 0.98489006  1.26041859  0.39980085 -0.17250745 -1.4706928   1.18781665
  0.18763061  0.5773926   2.88588135 -0.73913075  0.        ]",[-0.54842019 -0.34815186],[ 2.25648297  2.37026598]
3,-0.353448775723,"[[  0.37995663   0.2680091   -0.17124972   0.13731732]
 [ 11.63200184   9.19557956   0.           0.        ]]",[ 2.05118132  1.53764403],-3.43472,"[ 0.90721424  1.22775662  0.68801641  0.14270946 -1.47068938  1.18781454
  0.36919248  1.20403933  2.68417809 -0.16097024  0.        ]",[-0.54842019 -0.34815186],[ 2.58167906  2.51877289]
4,-0.297721937101,"[[  0.649971     0.48980541  -0.17124972   0.13731732]
 [ 15.35720541  12.97142872   0.           0.        ]]",[ 1.23041499  0.60098851],-3.13932,"[ 0.71728611  1.13295528  1.04959173  0.5971957  -1.47068596  1.18781244
  0.54719531  1.81825245  2.19222718  0.47554476  0.        ]",[-0.54842019 -0.34815186],[ 2.03707615  1.39924437]
5,-0.210033652154,"[[  0.9937638    0.7863656   -0.17124972   0.13731732]
 [ 19.01026028  16.67217867   0.           0.        ]]",[-0.94709301 -1.01471937],-2.80304,"[ 0.35834169  0.92917055  1.4090647   1.12172809 -1.47068255  1.18781034
  0.72175042  2.42024169  1.35264658  0.82134408  0.        ]",[-0.54842019 -0.34815186],[-1.73767917 -0.82467931]
6,-0.117584732205,"[[  1.33053622   1.08373771  -0.17124972   0.13731732]
 [ 14.68117313  13.07702067   0.           0.        ]]",[-1.36207604 -1.28706479],-2.01105,"[-0.08228999  0.65314629  1.61461821  1.51052928 -1.47067913  1.18780823
  0.51489073  1.83541311  0.54704195  0.58511097  0.        ]",[-0.54842019 -0.34815186],[-0.01762141 -0.94039699]
7,-0.0604423129172,"[[  1.62057522   1.30531305  -0.17124972   0.13731732]
 [ 14.32376134   9.09377996   0.           0.        ]]",[-1.4819901  -1.35381246],-1.65115,"[-0.49445599  0.41503118  1.65703235  1.69009943 -1.47067571  1.18780613
  0.49781186  1.18746021  0.06360076  0.06180897  0.        ]",[-0.54842019 -0.34815186],[-2.18813515 -2.00127229]
8,-0.0689462747773,"[[  1.86452286   1.44565658  -0.17124972   0.13731732]
 [ 10.08490368   4.95441472   0.           0.        ]]",[-1.34055543 -1.15580356],-1.8142,"[-0.83792931  0.25575475  1.5928417   1.75024033 -1.4706723   1.18780403
  0.29526367  0.51411248 -0.15969471 -0.4538875   0.        ]",[-0.54842019 -0.34815186],[-1.19336956 -0.66935427]
9,-0.0939837170496,"[[ 2.02452182  1.51717346 -0.17124972  0.13731732]
 [ 5.92873801  2.20646681  0.          0.        ]]",[-1.20878267 -0.97405487],-1.94518,"[-1.0510867   0.17329698  1.50278312  1.76434062 -1.47066888  1.18780192
  0.09666684  0.06710568 -0.22901539 -0.79153367  0.        ]",[-0.54842019 -0.34815186],[-1.61737789 -1.63230747]
